Question,Question Type,Answer Option 1,Explanation 1,Answer Option 2,Explanation 2,Answer Option 3,Explanation 3,Answer Option 4,Explanation 4,Answer Option 5,Explanation 5,Answer Option 6,Explanation 6,Correct Answers,Overall Explanation,Domain
"Your support agent consumes MCP tools built by three different backend teams: one returns dates as Unix timestamps, another as ISO 8601 strings, and a third encodes order status as bare numeric codes. The agent intermittently misorders events when comparing dates across tools. What is the most reliable fix?",multiple-choice,"Implement a PostToolUse hook that normalizes timestamps, date strings, and status codes into one consistent format before the model processes the results","Correct. PostToolUse hooks intercept tool results for transformation before the model ever sees them — the canonical use case being normalization of heterogeneous formats from different MCP tools. The model then reasons over uniform data every time, making the date comparisons deterministic rather than dependent on in-context conversion.",Add a system prompt section documenting each tool's format quirks and instructing the model to convert everything to ISO 8601 before comparing,"Tempting because it documents the real problem, but it relies on the model performing format conversion correctly on every single turn — probabilistic compliance for what should be a mechanical transformation. Intermittent failures are exactly what prompt-based normalization produces.",Ask each backend team to change its API to return ISO 8601 dates and human-readable statuses so the tools are consistent at the source,"Consistency at the source is ideal in principle, but three separate backend teams changing public API contracts is slow, may break other consumers, and sits outside your team's control. A hook achieves the same normalized view immediately at your integration boundary.",Add few-shot examples to the prompt demonstrating correct date comparisons across Unix timestamps and ISO 8601 strings,"Few-shot examples can improve the model's conversion behavior, but they still leave a mechanical, fully deterministic task to probabilistic inference and spend prompt tokens on every request. Deterministic transformations belong in code that runs on every result, not in examples the model may or may not apply.",,,,,1,"Use a PostToolUse hook to normalize heterogeneous formats (Unix timestamps, ISO 8601, numeric status codes) before the model processes tool results. Mechanical transformations deserve deterministic code at the integration boundary, not probabilistic in-context conversion.",Agentic Architecture & Orchestration
"Your interception hook correctly blocks process_refund calls above the $500 compliance threshold, but it returns a bare ""Error: operation failed"" to the agent. Production traces show the agent retrying the identical refund three times, then telling customers ""our refund system is currently down"" — misinformation that generates follow-up tickets. What should change?",multiple-choice,Add a retry limiter so the agent stops re-attempting after the first blocked refund and moves on to summarizing the conversation,"A retry limiter suppresses the symptom while preserving the misdiagnosis: the agent still believes the tool malfunctioned, still tells the customer something false, and still fails to route the case anywhere. The customer's over-threshold refund remains unhandled at the end.","Have the hook return an explicit policy response — refunds above $500 require human approval, use escalate_to_human — so a blocked call becomes a redirect into the correct alternative workflow","Correct. Interception hooks should not just block — they should redirect to the alternative workflow. A response stating the policy and the correct next step turns the model's reasoning in the right direction: it stops retrying, tells the customer the truthful reason, and escalates for human approval. The block becomes a routed outcome instead of a dead end.","Add a system prompt warning that refund attempts above $500 will fail, so the agent learns not to attempt them in the first place","Prompt warnings reduce attempts probabilistically but leave the hook's response broken for every attempt that still occurs — and attempts will occur, since customers state amounts mid-conversation. The deterministic layer must itself communicate usefully; the prompt is a supplement, not the fix.",Have the hook return a successful-looking empty result so the agent stops retrying and simply proceeds with the rest of the conversation,"Returning fake success is silent error suppression: the agent now believes a refund was issued, may confirm that to the customer, and the case closes with a compliance-relevant action falsely recorded as done. This converts a communication defect into a data-integrity incident.",,,,,2,"A blocking hook should return an explicit policy response that redirects the agent to the alternative workflow — here, escalation for human approval. Generic errors cause retries and misinformation; fake successes silently corrupt case state.",Agentic Architecture & Orchestration
"Your CI pipeline sends entire 30-file pull requests to Claude Code in a single review pass. Developers report the review comments thoroughly on the first several files, grows superficial on later ones, and gives contradictory findings about data flow between modules. How should the review task be decomposed?",multiple-choice,"Use prompt chaining: analyze each file individually in its own focused pass, then run a separate cross-file integration pass over the combined findings","Correct. A multi-file code review has predictable, known-in-advance aspects, which makes it a prompt-chaining problem: per-file local analysis passes keep each file's issues in sharp focus and avoid attention dilution, while a dedicated cross-file integration pass examines data flow with all files' findings in view — eliminating the contradictions.",Keep the single pass but prepend an instruction to allocate equal attention to every file and to double-check all cross-file claims before finalizing,"Tempting because it names both symptoms, but instructions cannot repair attention dilution — the input is simply too large for uniform depth, and telling the model to try harder does not restructure the work. The fix is decomposition of the task, not exhortation within it.","Replace the fixed review with an agent that dynamically decides which files look risky and reviews only those, skipping files it judges low-risk","Dynamic decomposition suits open-ended investigation where the path cannot be predicted; a PR review has a fixed, enumerable structure. Letting the model skip files it deems low-risk also converts a completeness guarantee into a probabilistic judgment, which is the wrong direction for CI review coverage.",Split the pull request alphabetically into two halves and run the same full review prompt independently on each half to shorten the input,"Halving the input reduces dilution somewhat but the split is arbitrary: modules whose data flow spans the alphabetical boundary are never reviewed together, so cross-file findings get worse, not better. Decomposition must follow the task's structure — local passes plus an integration pass — not an arbitrary partition.",,,,,1,"Split large code reviews into per-file local analysis passes plus a separate cross-file integration pass — prompt chaining for a predictable, structured task. Attention dilution in a single oversized pass is fixed by decomposition, not by instructions to be thorough.",Agentic Architecture & Orchestration
"Your on-call team hands your Agent SDK productivity agent an open-ended assignment: ""production latency doubled over the past week — find out why."" The cause is genuinely unknown; it could be a code change, an infrastructure shift, data growth, or a dependency update. Which task decomposition approach fits this assignment?",multiple-choice,"A fixed diagnostic pipeline that checks code diffs first, then configuration changes, then dashboards, executed in the same preset order for every incident","Fixed sequential pipelines fit workflows whose steps are knowable at design time. An unknown-cause incident is the opposite case: a preset order spends its early budget on whichever category the pipeline author guessed first, and the pipeline has no mechanism to pursue the anomaly the first step actually reveals.",A breadth-first sweep that reviews every service in the system in alphabetical order until the anomalous component is eventually encountered,"Alphabetical order is an arbitrary priority function with no relationship to likelihood of fault: the investigation's early effort lands on whatever sorts first rather than on services implicated by the evidence, and cross-service causes — a shared dependency — may never surface from any single service's review.","Requiring the on-call engineer to enumerate the complete investigation subtask list up front, so the agent executes a fully specified plan","This relocates the impossible demand: the cause is unknown to everyone, so the engineer cannot enumerate the right subtasks either. Adaptive decomposition exists precisely so investigation plans can be built incrementally from findings instead of requiring omniscience up front.","An adaptive investigation plan: form initial hypotheses, investigate the most likely first, and generate new subtasks based on what each step actually uncovers","Correct. Open-ended investigation is the home ground of dynamic adaptive decomposition: the value of each next step depends on what the last step discovered. Hypothesize, test the most likely, and let findings generate the next subtasks — if the code diff is clean but a dependency bumped mid-week, the plan reshapes around that discovery immediately.",,,,,4,"An unknown-cause incident calls for dynamic adaptive decomposition: initial hypotheses, likelihood-ordered investigation, and new subtasks generated from each discovery. Fixed pipelines and arbitrary sweeps spend effort on guesses instead of evidence.",Agentic Architecture & Orchestration
"You spent yesterday in a named Claude Code session methodically tracing a memory leak through a large service. Overnight, a teammate refactored two of the modules you had analyzed; the rest of your analysis remains accurate. What is the most efficient way to continue the investigation today?",multiple-choice,Resume the named session with --resume and explicitly tell the agent which two files changed so it re-analyzes only those before continuing,"Correct. When prior context is mostly valid, named session resumption via --resume preserves the accumulated investigation, and informing the agent about the specific changed files triggers targeted re-analysis of exactly the stale parts. This avoids both full re-exploration and silently reasoning from outdated tool results.","Resume the named session with --resume and continue the investigation directly, since session persistence restores yesterday's full working state","Tempting because resumption does restore the conversation, but that is precisely the danger: the restored context contains yesterday's tool results for the two refactored modules, which are now wrong. Without being told about the changes, the agent will confidently reason from stale file contents.","Start a completely fresh session and re-explore the service from scratch, because any code change invalidates the prior session's analysis","This throws away a day of valid analysis to repair two files' worth of staleness. Starting fresh is the right call when prior tool results are broadly stale — here the invalidation is small and known, which is the exact case targeted re-analysis within a resumed session handles best.",Use fork_session to branch yesterday's session into two parallel copies and investigate one refactored module in each branch,"fork_session is for exploring divergent approaches from a shared baseline — comparing two strategies without cross-contamination. There is nothing divergent here: one investigation needs two files refreshed, so forking adds branch-management overhead while solving a problem you do not have.",,,,,1,Resume the named session with --resume and inform the agent about the specific file changes for targeted re-analysis. Resumption suits mostly-valid context; the changed files must be flagged so the agent does not reason from stale tool results.,Agentic Architecture & Orchestration
"After an expensive session in which Claude Code built a deep analysis of your service's architecture, the team wants to evaluate two candidate testing strategies — property-based testing versus snapshot testing — with each evaluation grounded in that analysis but conducted independently, so neither exploration's conclusions influence the other. What is the right session-management approach?",multiple-choice,"Evaluate both strategies sequentially inside the resumed session, instructing the model to disregard the first evaluation entirely before beginning the second","Instructing a model to disregard prior context does not remove it: the first strategy's reasoning, tradeoffs, and partial conclusions remain in the conversation and bias the second evaluation. Sequential evaluation in one thread is precisely the cross-contamination the team said it must avoid.","Use fork_session to create two independent branches from the shared analysis baseline, exploring one testing strategy in each branch","Correct. fork_session exists for exploring divergent approaches from a shared analysis baseline: both branches inherit the expensive architecture analysis once, then diverge completely, so each strategy is evaluated on identical footing with no leakage between explorations. Comparing testing strategies from a shared baseline is the pattern's textbook application.",Start two brand-new sessions and have each rebuild the architecture analysis from scratch before evaluating its assigned strategy,"Independence is achieved, but the expensive analysis is paid for twice — and worse, the two rebuilt analyses may differ in coverage or emphasis, so the strategy comparison is no longer conducted against the same baseline. Forking delivers the same independence while preserving both cost and comparability.","Resume the same named session in two terminals at once and run one strategy evaluation in each, letting the shared name keep them synchronized","This treats a session name as a synchronization mechanism, which it is not — the name identifies one conversation thread, and pushing two divergent evaluations into it produces interleaved, mutually contaminating context rather than parallel isolation. Branching is fork_session's job.",,,,,2,fork_session branches the expensive shared analysis into independent explorations — one per testing strategy — with identical baselines and zero cross-contamination. Sequential evaluation contaminates; rebuilding pays twice and breaks comparability.,Agentic Architecture & Orchestration
"In your multi-agent research system, the analysis subagent has two MCP tools, analyze_content (""Analyzes content and returns insights"") and analyze_document (""Analyzes documents and returns insights""). Web search results are routinely routed to the wrong tool, corrupting the analysis stage. What is the most effective fix?",multiple-choice,"Rename analyze_content to extract_web_results and rewrite both descriptions to state each tool's inputs, outputs, and when to use it versus the other","Correct. Tool descriptions are the primary mechanism LLMs use for tool selection, and these two are functionally indistinguishable. Renaming to eliminate overlap and rewriting each description with concrete inputs, outputs, and boundary guidance (when to use it versus the similar alternative) fixes the root cause of the misrouting directly and cheaply.",Add five to eight few-shot examples to the subagent's system prompt demonstrating which tool should handle web results versus documents,"Tempting because examples do shape behavior, but few-shot routing patterns add ongoing token overhead to compensate for descriptions that remain ambiguous. The model still reads two near-identical descriptions at selection time; the root cause is untouched and novel inputs will still misroute.",Insert a deterministic routing layer that inspects each payload for URLs before the model turn and pre-selects the appropriate analysis tool,A pre-turn routing layer bypasses the model's natural-language understanding with brittle heuristics — a payload mentioning a URL is not necessarily web content — and adds infrastructure to work around a documentation defect. It is over-engineering when a description rewrite resolves the confusion.,Merge both tools into a single analyze_input tool with a source_type parameter so the model no longer has to choose between them,"Consolidation can be a valid architecture, but it hides two distinct contracts behind a parameter the model must still set correctly, relocating the same ambiguity into an argument. It is also a larger change than the situation warrants when differentiated names and descriptions fix selection outright.",,,,,1,"Tool descriptions are the primary mechanism LLMs use for tool selection, so overlapping descriptions must be differentiated — rename to purpose-specific names and describe inputs, outputs, and boundaries versus similar tools. Few-shot patches, routing layers, and consolidation all work around the root cause instead of fixing it.",Tool Design & MCP Integration
"Your developer productivity agent exposes two MCP tools: query_symbols (""Queries symbols"") and search_history (""Searches history""). When engineers ask questions like ""when was retryPaymentCapture last changed and by whom,"" the agent routinely calls query_symbols and returns definitions instead of change history. What is the most effective first step to improve selection reliability?",multiple-choice,"Expand each tool's description to cover the input formats it handles, example queries it answers, edge cases, and boundaries explaining when to use it versus the similar tool","Correct. Tool descriptions are the primary mechanism LLMs use for tool selection, and one-line minimal descriptions leave the model no basis to differentiate similar tools. Adding input formats, example queries, edge cases, and boundary explanations is the low-effort, high-leverage fix that addresses the root cause of the misrouting directly.",Add 5-8 few-shot examples to the agent's system prompt demonstrating that history-style questions should route to search_history rather than query_symbols,"Tempting because examples do influence routing, but few-shot patterns add permanent token overhead to compensate for descriptions that remain minimal. At selection time the model still reads two uninformative one-liners, so novel phrasings that don't resemble the examples will keep misrouting.","Insert a pre-turn classifier that detects temporal keywords like ""when"" or ""last changed"" in the user message and pre-selects search_history before the model runs","A keyword classifier bypasses the model's language understanding with brittle heuristics — ""when should I use this function"" contains ""when"" but is a definition question — and it adds infrastructure to work around a documentation defect that a description rewrite fixes outright.",Merge both tools into a single code_intelligence tool with a mode parameter so the model no longer has to choose between two separate entries,"Consolidation is a real architectural option, but it relocates the same ambiguity into a mode parameter the model must still set correctly, and it is a larger change than a ""first step"" warrants when the immediate defect is two minimal, undifferentiated descriptions.",,,,,1,"Minimal one-line descriptions give the model no basis for choosing among similar tools. The first fix is enriching each description with input formats, example queries, edge cases, and when-to-use boundaries — not few-shot patches, keyword routers, or consolidation.",Tool Design & MCP Integration
"Your support agent's lookup_order tool is described only as ""Retrieves order details."" Backend logs show a spike in validation failures because the agent passes whatever the customer supplied — email addresses, tracking numbers, partial order references — while the tool only accepts ORD-prefixed order IDs. What change most directly reduces these failed calls?",multiple-choice,"Document the accepted input format (ORD-prefixed order IDs), example queries, and edge cases such as tracking numbers in the tool's description","Correct. Descriptions should specify the input formats a tool handles, example queries, and edge cases — here, that only ORD-prefixed IDs are accepted and that tracking numbers or emails must be resolved differently. The model then forms valid calls the first time instead of discovering the contract through failures.",Return the backend's raw validation exception text to the agent so it can learn the accepted format from the error message after each failed call,"Learning the format from failures costs a wasted turn on every first attempt and depends on the backend's exception prose being readable and consistent. The contract is known upfront; the description is the designed place to state it before the call, not after.",Add a normalization service in front of the backend that converts emails and tracking numbers into order IDs before the tool executes,A normalization layer silently converting emails to order IDs can resolve the wrong customer's order — the exact class of misidentification support systems must avoid — and it builds infrastructure to compensate for a one-paragraph documentation gap.,Rename the tool to lookup_order_by_id so the identifier requirement is visible in the tool name the model reads during selection,"Tempting because names do carry signal, but ""by_id"" says nothing about which ID format is accepted or how to handle a customer who only has a tracking number. Naming complements a thorough description; it cannot replace input format and edge case documentation.",,,,,1,"Tool descriptions do more than route selection — they define the call contract. Documenting accepted input formats, example queries, and edge cases in the description prevents malformed calls upfront, without error-driven trial and error or workaround infrastructure.",Tool Design & MCP Integration
"Every MCP tool behind your support agent returns the same failure payload: isError true with the text ""Operation failed."" Logs show the agent retrying malformed-input errors that can never succeed while abandoning transient gateway timeouts that a single retry would have resolved. What should the tools return instead?",multiple-choice,"Structured error metadata: an errorCategory such as transient, validation, or permission, an isRetryable boolean, and a human-readable description","Correct. Uniform generic errors prevent the agent from making appropriate recovery decisions. Structured metadata — errorCategory distinguishing transient from validation from permission failures, an explicit isRetryable flag, and a human-readable description — lets the agent retry what can succeed, stop wasting attempts on what cannot, and explain the situation appropriately.",A client-side policy that automatically retries every failed tool call up to three times with exponential backoff before surfacing the error,"Tempting because it handles transients without model involvement, but a uniform retry policy is the same mistake in client clothing: it burns three attempts on validation errors that can never succeed and treats permission failures identically to timeouts. Retry decisions need error category information the tools currently withhold.","Longer, more detailed prose in the error text so the model can infer from the wording whether the failure is worth retrying","Prose forces the model to parse recovery semantics out of natural language, which is exactly the unreliable inference structured fields exist to eliminate. A description is valuable for explanation, but the retryability decision should ride on an explicit boolean, not on wording.","Successful empty results in place of error responses, so the agent continues the conversation instead of getting stuck on failures","Returning empty results as success is silent error suppression, a named anti-pattern: the agent now believes queries succeeded with no matches and confidently tells customers their orders do not exist. Hiding failures produces wrong answers, which is strictly worse than visible errors.",,,,,1,"Return structured error metadata — errorCategory (transient/validation/permission), an isRetryable boolean, and a human-readable description — so the agent can make correct recovery decisions. Uniform generic errors, blanket retries, and silent suppression all leave the agent guessing or wrong.",Tool Design & MCP Integration
"In your multi-agent research system, the web search subagent hits intermittent rate-limit timeouts. Every failure currently propagates straight to the coordinator, which abandons the entire research run even when the subagent had already collected most of its sources. Which two changes align error handling with the architecture? (Choose two.)",multi-select,Implement local recovery inside the search subagent so transient failures like rate-limit timeouts are retried without involving the coordinator,Correct. Transient failures such as timeouts and rate limits are exactly what subagents should recover from locally — a retry inside the subagent resolves them without escalating noise to the coordinator or aborting work that is already mostly complete.,"When a failure cannot be resolved locally, propagate a structured error that includes what was attempted and the partial results already collected","Correct. Errors the subagent cannot resolve should propagate with structure: the failure type, what was attempted, and the partial results collected so far. The coordinator can then decide intelligently — proceed with partial coverage, re-delegate a narrower query — instead of discarding completed work.","Have the search subagent return an empty result set marked as success when retries are exhausted, so the pipeline always continues without interruption","Marking exhausted retries as successful empty results is silent error suppression, a named anti-pattern: the coordinator believes the search succeeded with no matches and synthesizes a report with invisible coverage gaps it can never annotate or recover.","Have the coordinator restart the entire research run from the beginning whenever any subagent reports an error, guaranteeing complete coverage","Terminating or restarting the entire workflow on a single failure is the opposite anti-pattern: it throws away every subagent's completed work in response to one transient fault, multiplying cost and latency instead of containing the failure where it occurred.",,,,,"1,2",Subagents should retry transient failures locally and propagate only unresolvable errors — structured with what was attempted and partial results — so the coordinator can make informed recovery decisions. Silent empty successes and full-workflow restarts are both anti-patterns.,Tool Design & MCP Integration
"Every subagent in your research system is configured with the full 18-tool catalog. Tool-selection errors have climbed as tools were added, and traces show the synthesis subagent occasionally launching raw web searches mid-synthesis instead of working from the findings it was given. What is the best remediation?",multiple-choice,"Restrict each subagent to the 4-5 tools its role needs, adding a scoped verify_fact tool for the synthesis agent's high-frequency checks and routing complex cases through the coordinator","Correct. Too many tools degrades selection reliability by increasing decision complexity, and agents holding tools outside their specialization tend to misuse them — the searching synthesis agent is the textbook case. Scoped access gives each role only its relevant tools, with a constrained cross-role tool (verify_fact) for legitimate high-frequency needs and coordinator routing for everything complex.",Keep the shared 18-tool catalog but rewrite every tool description with sharper boundaries so each subagent can more reliably identify the tools relevant to its role,"Tempting because descriptions do matter, but even perfectly written descriptions leave every agent choosing among 18 options — the decision complexity that drives the error rate is untouched. Description quality and tool-set scoping are complementary; only scoping removes the wrong choices from the menu.",Add a rule to each subagent's system prompt listing which of the 18 tools belong to its specialization and instructing it never to call the others,"A prompt rule is probabilistic guidance layered over a structural problem: the out-of-role tools remain available, and the synthesis agent that already drifts into web searches can drift past an instruction too. Tool restrictions in the agent configuration make out-of-role calls impossible rather than discouraged.","Upgrade the subagents to a more capable model tier, since stronger models handle large tool catalogs with substantially fewer selection errors","Model capability shifts the error curve but not its cause — decision complexity scales with catalog size for any model, and the specialization mismatch (a synthesis agent holding search tools) remains. Paying more per token to tolerate a misconfiguration is treating the symptom.",,,,,1,"Restrict each subagent's tool set to its role — a large shared catalog degrades selection reliability, and out-of-role tools invite misuse like a synthesis agent running web searches. Scoped cross-role tools such as verify_fact handle high-frequency needs while complex cases route through the coordinator.",Tool Design & MCP Integration
"Your research system's document analysis subagent holds a generic fetch_url tool for loading its assigned sources. Traces show it wandering: fetching arbitrary web pages mid-analysis, pulling in unvetted content, and occasionally hitting internal URLs it was never meant to touch. What tool-distribution change best fixes this?",multiple-choice,Replace fetch_url with a constrained load_document tool that validates requested URLs against the assigned document corpus before fetching,"Correct. Replacing a generic tool with a constrained alternative — load_document validating against the assigned corpus — makes out-of-scope fetches structurally impossible rather than merely discouraged. The subagent keeps the capability its role needs while the tool boundary enforces the scope, which is the named pattern for this exact drift.",Keep fetch_url but add a system prompt rule instructing the subagent to fetch only URLs that appear in its assigned document list,"A prompt rule is probabilistic guidance over a structural problem: the subagent that already wanders can wander past an instruction, and unvetted or internal content entering analysis is a correctness and safety failure that should not depend on compliance. Constraints belong in the tool, not the prompt.",Remove all fetching capability from the analysis subagent and have the coordinator paste every document's full text into the subagent prompt,"Pasting every document's full text into prompts trades a scoping defect for a context problem — large corpora blow out the prompt budget, and the coordinator now pre-loads content the subagent may never need. On-demand loading was the right design; it just needed constraining.",Add logging around fetch_url calls and review the access patterns weekly so out-of-scope fetches can be identified and addressed later,"Logging is observability, not prevention: unvetted content still corrupts analyses all week and internal URLs still get hit until the review happens. Detection after the fact is a complement to a constrained tool, never a substitute for one.",,,,,1,"When an agent misuses a generic tool, replace it with a constrained alternative — load_document that validates URLs against the assigned corpus — so scope is enforced by the tool itself. Prompt rules, full-text pasting, and logging all leave the drift possible.",Tool Design & MCP Integration
"Your team wants its GitHub MCP server available to every developer who clones the repository, authenticated with each developer's own token and no secrets committed to version control. One engineer also runs a personal experimental scraper server that should not affect teammates. Which two configuration choices are correct? (Choose two.)",multi-select,"Define the GitHub server in the project-scoped .mcp.json, referencing the credential as ${GITHUB_TOKEN} for environment variable expansion","Correct. Project-scoped .mcp.json is the mechanism for shared team tooling: it ships with the repository so every developer who clones it gets the server, and ${GITHUB_TOKEN} environment variable expansion lets each developer authenticate with their own credential without any secret entering version control.",Configure the experimental scraper in the engineer's user-scoped ~/.claude.json so it stays personal and invisible to the rest of the team,Correct. User-scoped ~/.claude.json is the home for personal and experimental servers: the scraper stays available to the engineer across her projects while teammates' configurations are untouched. Both scopes' servers are discovered at connection time and available simultaneously.,"Define both servers in the project's .mcp.json with tokens inlined, since the repository is private and access is already limited to the team","Inlining tokens in a committed file is a credential leak regardless of repository visibility — tokens enter git history permanently, survive access changes, and are shared across developers who should each authenticate individually. Environment variable expansion exists precisely to keep secrets out of .mcp.json.",Have each developer add the GitHub server to their own ~/.claude.json so the shared tooling never requires changes to the repository,"This distributes shared team tooling through per-user configuration, so every new developer must discover and hand-copy the server definition, and any server change must propagate through every teammate's home directory. Project scope exists so shared tooling is versioned with the project itself.",,,,,"1,2","Shared team MCP servers belong in project-scoped .mcp.json with ${ENV_VAR} expansion for credentials; personal and experimental servers belong in user-scoped ~/.claude.json. This keeps team tooling versioned, secrets uncommitted, and personal experiments isolated.",Tool Design & MCP Integration
"Your platform team plans two MCP integrations for Claude Code: standard Jira operations (search issues, create tickets, update status) and an internal deployment-approval workflow unique to your release process. An engineer proposes building both as custom MCP servers, estimating three sprints. How should you steer the plan?",multiple-choice,Adopt an existing community MCP server for the standard Jira integration and reserve custom development for the team-specific deployment-approval workflow,"Correct. The guidance is to choose existing community MCP servers for standard integrations like Jira — mature, maintained, immediately available — and reserve custom implementation effort for genuinely team-specific workflows no community server covers. This delivers the standard capability now and spends scarce build time only where it is differentiated.","Build both integrations as custom servers so the team controls every tool description, error format, and update cycle across its MCP surface","Control has a cost: rebuilding a standard Jira integration duplicates a solved problem, consumes sprints that the unique workflow needs, and saddles the team with permanent maintenance as Jira's API evolves. Uniform ownership is not worth re-implementing commodity functionality.","Adopt community servers for both integrations, adapting the release process to fit whatever workflow tools the community Jira server already exposes","Community servers cannot cover an internal deployment-approval process they have never seen, and bending a release process to fit generic issue tools inverts priorities — the process is the requirement, and it is precisely the part that justifies custom work.","Skip MCP for Jira and have developers paste issue details into prompts manually, reserving the entire three sprints for the deployment workflow server","Manual pasting throws away the integration entirely: stale copies, transcription errors, and no ability for the agent to query or update issues itself. A ready-made community server delivers the Jira capability at near-zero build cost, so sacrificing it buys nothing.",,,,,1,Use existing community MCP servers for standard integrations like Jira and reserve custom server development for team-specific workflows nothing else covers. Building commodity integrations or bending unique processes to generic tools both misallocate the effort.,Tool Design & MCP Integration
"A developer asks your productivity agent how payment retries work in an unfamiliar 2,000-file codebase, providing only a function name from a stack trace, retryPaymentCapture. Which built-in tool strategy should the agent follow?",multiple-choice,"Grep for retryPaymentCapture and related error messages to find entry points, then Read the matching files to follow imports and trace the flow","Correct. Grep is the content-search tool — function names, error messages, import statements — so it finds every definition and caller of retryPaymentCapture regardless of which files they live in. Reading those specific files and following their imports builds understanding incrementally, spending context only on code that is actually on the traced path.","Glob for files whose paths contain ""retry"" or ""payment"" and Read each match, since naming conventions usually locate the relevant modules","Tempting because naming conventions often help, but Glob matches file path patterns, not contents: the retry logic may live in capture.ts or queue.ts and never mention ""retry"" in its path. Filename guessing misses the callers and helpers that content search finds directly.","Read the payments directory tree in full before answering, so the explanation rests on complete knowledge rather than sampled fragments","Reading an entire directory tree up front floods the context with mostly irrelevant code before any question is answered, and 2,000-file codebases do not fit regardless. Effective exploration is incremental: search for entry points, then read along the trace, not exhaustive ingestion first.",Run Bash to cat all files under the payments module into one output and reason over the combined dump in a single pass,"A concatenated dump is the same context flood through a side door, minus the structure: file boundaries blur, the output likely truncates, and purpose-built Grep already exists for locating content. Bash is for executing commands, not for replacing targeted search and reading.",,,,,1,"Start with Grep to find entry points by content — function names, error messages — then Read the matching files to follow imports and trace flows incrementally. Glob matches paths, not contents, and reading everything upfront floods context with irrelevant code.",Tool Design & MCP Integration
"Your agent must confirm a deprecated formatCurrency function is safe to delete. A Grep for formatCurrency finds only two callers — but the codebase wraps utilities in modules that re-export them under new names like formatMoney and toDisplayPrice, so most usage is hidden behind aliases. What search strategy gives a trustworthy answer?",multiple-choice,"First identify every name the wrapper modules export for the function, then Grep for each exported name across the codebase to find all indirect callers","Correct. Tracing usage across wrapper modules is a two-step search: first enumerate all the exported names and aliases the wrappers publish for the function, then search for each of those names across the codebase. Only the union of those searches counts the indirect callers that a single-name Grep structurally misses.","Trust the original Grep result, since two callers means the function is effectively unused and the wrapper modules will fail fast if anything breaks",The two-caller count is exactly the artifact of the aliasing problem: every formatMoney and toDisplayPrice call site is invisible to a search for the original name. Concluding safety from a search known to be blind to the dominant usage pattern is how deprecated-code deletions break production.,"Glob for files named *wrapper* or *utils* and read them, since the alias definitions will be concentrated in files following those naming conventions","Filename conventions are a guess about where aliases live, not a census of what they are called: wrappers may sit in index files or feature modules with arbitrary names. Even when the files are found, the essential step is still extracting the exported names and searching for each — which this option never reaches.","Delete the function on a branch and let the compiler surface every break, since type errors are a more reliable usage census than any text search","Compile-and-see only works when everything flows through static, typed imports — dynamic access, string-keyed lookups, and untyped boundaries all pass the compiler silently. It also inverts the workflow: a deletion experiment as the discovery mechanism, with the census arriving as a pile of errors.",,,,,1,"When wrapper modules re-export a function under new names, first identify all exported names, then Grep for each across the codebase — the union finds the indirect callers. A single-name search, filename guessing, or compiler roulette all undercount real usage.",Tool Design & MCP Integration
"A senior engineer at a fintech company has Claude Code reliably following the team's error-handling and logging conventions. A new hire clones the same repository, but Claude Code ignores those conventions entirely in her sessions. The senior engineer runs /memory and sees the conventions load from ~/.claude/CLAUDE.md on his machine. What is the root cause and the right fix?",multiple-choice,"The conventions live in the senior engineer's user-level CLAUDE.md, which is not shared via version control; move them into the project-level CLAUDE.md in the repository","Correct. ~/.claude/CLAUDE.md is user-level configuration: it applies only to that user and is never shared with teammates through version control. Team-wide conventions belong in the project-level CLAUDE.md checked into the repository, where every clone receives them automatically.",The new hire's Claude Code installation is outdated and cannot read memory files; have her reinstall the CLI and re-clone the repository to refresh configuration,"Tempting because a fresh environment often explains odd behavior, but nothing here indicates a broken installation. The reasoning error is blaming the tool when the configuration hierarchy explains the symptom exactly: user-level files simply never travel with the repository.",User-level CLAUDE.md files require explicit activation per project; have the new hire run /memory in the repository once to register the senior engineer's file,"Tempting because /memory is genuinely the diagnostic command for loaded memory files, but it only shows what is loaded — it cannot register another user's home-directory file. This misreads a read-only diagnostic as an activation mechanism that does not exist.",The conventions should be copied into ~/.claude/CLAUDE.md on each teammate's machine so every developer carries an identical personal configuration,"Tempting because it would technically work at first, but manually copying files to every home directory recreates the exact drift problem: copies fall out of sync, new hires are missed, and nothing is reviewed or versioned. Shared knowledge belongs in project scope, not duplicated per user.",,,,,1,"User-level configuration is never shared via version control. The CLAUDE.md hierarchy (user, project, directory) determines who receives which instructions — team conventions belong at project level.",Claude Code Configuration & Workflows
