Question,Question Type,Answer Option 1,Explanation 1,Answer Option 2,Explanation 2,Answer Option 3,Explanation 3,Answer Option 4,Explanation 4,Answer Option 5,Explanation 5,Answer Option 6,Explanation 6,Correct Answers,Overall Explanation,Domain
"Compliance policy states your support agent must never autonomously process refunds above $500 — such cases go to a human. The rule is written in the system prompt, but a quarterly audit found two autonomous refunds of $620 and $780. Which implementation satisfies the compliance requirement?",multiple-choice,"A hook that intercepts outgoing process_refund calls, blocks any amount above $500, and redirects the case to the escalate_to_human workflow","Correct. Tool call interception hooks enforce compliance rules deterministically: the outgoing call is inspected before execution, blocked when it violates the threshold, and redirected to the alternative escalation workflow. The violating refund becomes impossible rather than merely discouraged, which is what a compliance requirement demands.",A rewritten system prompt with the $500 threshold stated in three places plus few-shot examples of correctly escalating large refunds,"Tempting because reinforcement and examples do reduce violations, but prompt-based enforcement is probabilistic by nature and the audit has already demonstrated its non-zero failure rate. When business rules require guaranteed compliance, hooks are the correct mechanism, not stronger wording.",A PostToolUse hook that inspects each completed process_refund result and files a compliance alert whenever the amount exceeded $500,"This intercepts at the wrong point in the lifecycle: PostToolUse fires after the tool has run, so the $620 refund has already been paid out by the time the alert files. Detection after the fact is an audit trail, not enforcement — the requirement is that the refund never executes.","Removing the process_refund tool from the agent entirely so that every refund, regardless of amount, is routed to a human for processing",This achieves compliance by destroying the product: the agent's first-contact-resolution value depends on autonomously handling the legitimate small refunds that make up most volume. A threshold-scoped interception hook enforces the rule while preserving everything under $500.,,,,,1,Intercept outgoing tool calls with a hook that blocks policy-violating actions (refunds over $500) and redirects to human escalation — enforcement must happen before execution. Prompt rules are probabilistic; interception hooks make violations impossible while preserving autonomous handling of compliant cases.,Agentic Architecture & Orchestration
"Your developer productivity agent has a delete_records tool that engineers rely on for cleaning test fixtures in the staging environment. A security review demands a hard guarantee that the tool never runs against the production database. The system prompt already forbids production deletes, but the auditors explicitly reject prompt instructions as an acceptable control. What satisfies the requirement while preserving the staging workflow?",multiple-choice,"Implement a tool call interception hook that inspects each delete_records call's target-environment argument and blocks execution against production, redirecting the agent to the manual change-management runbook","Correct. Interception hooks enforce compliance rules on outgoing calls deterministically, and inspecting arguments lets the rule be precise: deletes with a production target are blocked before execution and redirected to the sanctioned manual process, while staging cleanup proceeds untouched. This is the guarantee auditors asked for, scoped so it costs no legitimate functionality.",Strengthen the system prompt with few-shot examples demonstrating the agent refusing production delete requests in several realistic phrasings,"Few-shot examples lower the probability of a production delete without eliminating it, and the auditors have already ruled that probabilistic controls fail the requirement. Examples are a fine supplement for agent behavior, but they cannot be the control of record for a hard guarantee.","Remove delete_records from the agent entirely and make all fixture cleanup a manual process, since only tool absence fully eliminates the possibility of misuse","Total removal provides the guarantee but at maximum cost: staging cleanup — the tool's entire legitimate value — reverts to manual work for every engineer. When the dangerous subset of calls is identifiable from arguments, an argument-inspecting block achieves the same guarantee while keeping the tool.",Add a PostToolUse hook that pages the security team with full call details whenever a delete completes against the production environment,"PostToolUse fires after execution: the page arrives when production records are already gone. Alerting after the fact builds an audit trail, which is worthwhile, but the requirement is prevention — the delete must never run, not be promptly regretted.",,,,,1,"An interception hook that inspects the target-environment argument blocks production deletes deterministically while preserving staging cleanup. Prompts are probabilistic, tool removal over-pays, and PostToolUse alerts arrive after the damage.",Agentic Architecture & Orchestration
"An engineer asks your Agent SDK developer productivity agent to ""add comprehensive tests to this legacy codebase"" — no test suite exists, module boundaries are unclear, and nobody on the team knows the code well. Which task decomposition strategy fits this assignment?",multiple-choice,"First map the codebase structure, identify high-impact areas, then build a prioritized test plan that adapts as dependencies are discovered during the work","Correct. This is an open-ended investigation task where the right subtasks cannot be known until the code is explored, so it calls for dynamic adaptive decomposition: map structure first, identify high-impact areas, create a prioritized plan, and revise it as each step reveals dependencies the plan could not have anticipated.","Define a fixed sequential pipeline up front — enumerate every module, then generate tests for each in a predetermined order until the list is exhausted","Tempting because fixed pipelines are predictable and testable, but prompt chaining fits workflows whose steps are knowable at design time. In an unmapped legacy codebase the module list, priorities, and hidden dependencies are exactly what is unknown, so any fixed up-front sequence is built on guesses.",Begin generating tests immediately for the first source file and proceed file by file in directory order so progress is visible from the first hour,"Directory order is an arbitrary priority function: it spends early effort on whatever sorts first rather than on high-impact, high-risk areas, and it discovers structural surprises at random times with no plan to absorb them. Visible progress on low-value files is not progress toward comprehensive coverage.","Ask the engineer to supply a complete module-by-module test specification first, since decomposition should be settled before an agent starts work","This just relocates the impossible task: nobody knows the code well, so the engineer cannot write the complete specification either. Adaptive decomposition exists precisely so the agent can build understanding incrementally instead of demanding perfect up-front knowledge from anyone.",,,,,1,"Open-ended tasks like adding tests to an unknown legacy codebase need dynamic decomposition: map structure, identify high-impact areas, and keep a prioritized plan that adapts as dependencies are discovered. Fixed pipelines fit only work whose steps are knowable at design time.",Agentic Architecture & Orchestration
"Your team must migrate a large codebase from a legacy logging library to a structured logger. Usage is tangled: some modules call the library directly, others go through home-grown wrapper utilities, and a few construct log calls dynamically. Engineers are debating whether this is a prompt-chaining task or a dynamic-decomposition task. What is the right decomposition design?",multiple-choice,"Combine the patterns: run an exploratory mapping phase to discover usage patterns and high-impact areas, then execute a per-module sequential migration pipeline built from that map, revising the plan when hidden dependencies surface","Correct. The task has an unknowable front half and a predictable back half, so the decomposition should change shape at the boundary: adaptive exploration first — map direct calls, wrappers, and dynamic constructions, identify high-impact areas — then a per-module pipeline whose order and contents come from the map rather than from guesses, kept open to revision as migration surfaces dependencies the map missed.",Treat it as pure prompt chaining: enumerate the module list from a search of import statements and migrate each module in a fixed predetermined order until the list is exhausted,"An import-statement search is exactly what this codebase defeats: wrapper utilities and dynamically constructed calls do not import the legacy library at their call sites, so the enumerated list is incomplete before migration begins. Chaining is right for the execution phase, but only after real discovery builds the list.",Treat it as pure open-ended investigation: let the agent wander the codebase migrating whatever legacy logging usage it encounters next until no more instances remain,"Pure wandering forfeits prioritization and coverage guarantees: high-impact shared wrappers might be migrated last, the agent cannot say what remains at any point, and completion is asserted rather than known. Once mapping is done, this task's execution is predictable — squandering that predictability is a design error.","Skip sequencing altogether: spawn parallel subagents immediately, one per top-level directory, and have each migrate its directory's logging calls independently and concurrently","Immediate parallelization before mapping collides at the shared seams: multiple subagents will each encounter the same cross-directory wrapper utilities and migrate them independently, producing conflicting edits. Parallel execution may be viable later, but only after the map reveals where the shared surfaces are.",,,,,1,"Map first, then chain: exploratory discovery of usage patterns and high-impact areas builds the module plan, and a sequential per-module pipeline executes it, adapting when hidden dependencies surface. Static searches miss wrappers and dynamic calls; wandering forfeits coverage guarantees.",Agentic Architecture & Orchestration
"After a long Claude Code session building a thorough analysis of a payment service, your team has two follow-ups: compare two candidate refactoring strategies without letting the explorations contaminate each other, and separately continue feature work where most of the session's earlier tool results are now outdated. Which two session-management practices apply? (Choose two.)",multi-select,"Use fork_session to create independent branches from the shared analysis baseline, exploring one refactoring strategy in each branch","Correct. fork_session exists for exactly this: creating independent branches from a shared analysis baseline so divergent approaches can be explored in parallel. Each branch inherits the expensive shared analysis once, and neither strategy's exploration leaks conclusions into the other.","For the feature work, start a new session seeded with a structured summary of key findings rather than resuming the stale session","Correct. When prior tool results are stale, resuming injects outdated file contents into the agent's reasoning; starting a new session with a structured summary of the still-valid key findings is the more reliable pattern — fresh ground truth from the current code, curated knowledge carried forward.","Evaluate both refactoring strategies inside one resumed session, alternating between them turn by turn to keep a single source of truth","Alternating strategies in one session guarantees cross-contamination: reasoning and partial conclusions from strategy A sit in context while strategy B is evaluated, biasing the comparison. A single source of truth is the baseline — which forking preserves — not the interleaved explorations.","Resume the original session for the feature work as well, since accumulated conversation history always outweighs the staleness of old tool results","This inverts the actual tradeoff: stale tool results are worse than lost history because the agent treats them as current ground truth. When most results are outdated, the reliable pattern is a fresh session with an injected summary, not resumption on principle.",,,,,"1,2","Use fork_session for independent parallel branches from a shared analysis baseline, and start fresh with a structured summary when prior tool results are stale. Choosing between resumption, forking, and restarting is driven by how much of the saved context is still valid.",Agentic Architecture & Orchestration
"Two sprints ago you built a rich Claude Code session analyzing your order-management service. Since then, roughly forty files in the analyzed area were changed across several merged feature branches. Resuming the old session today, the agent confidently describes module boundaries and call paths that no longer exist. How should the investigation be continued?",multiple-choice,"Start a new session seeded with a structured summary of the still-valid key findings, letting fresh tool calls establish current ground truth against the modern codebase","Correct. When prior tool results are broadly stale, starting fresh with an injected structured summary is the more reliable pattern: curated, still-valid conclusions carry forward as explicit context, while everything about current code structure comes from new tool calls against the real codebase. The confident-but-wrong answers disappear because their stale source material is gone.",Resume the old session and enumerate all forty changed files so the agent performs targeted re-analysis of each before continuing the investigation,"Targeted re-analysis is the right move when a couple of known files changed; at forty files across multiple branches it approximates full re-exploration while the resumed history still holds stale results for anything the enumeration misses — and those remain in context, ready to resurface as confident errors.","Resume the old session unchanged and rely on its accumulated history, since a rich conversation record always outweighs some staleness in tool results","The observed behavior already falsifies this: stale tool results are worse than absent ones because the agent treats them as current ground truth. When most of the analyzed area has changed, accumulated history is a liability describing a codebase that no longer exists.","Use fork_session to branch the old session into a fresh copy, since forking discards the parent's stale tool results while preserving its conclusions","This misstates what forking does: fork_session branches a session to explore divergent approaches from a shared baseline, and the branch inherits that baseline — including every stale tool result. Forking is for parallel exploration, not a cleansing mechanism for outdated context.",,,,,1,"With forty files changed, prior tool results are broadly stale — start a new session seeded with a structured summary of still-valid findings and let fresh tool calls establish ground truth. Resumption suits small, known deltas; forking merely copies the stale baseline.",Agentic Architecture & Orchestration
"Your research system's document subagent exposes one generic analyze_document tool that takes a free-text instructions parameter. Depending on phrasing, it returns summaries, extracted figures, or claim checks in unpredictable shapes, and downstream agents cannot rely on the output structure. What is the best redesign?",multiple-choice,"Split it into purpose-specific tools — extract_data_points, summarize_content, and verify_claim_against_source — each with a defined input/output contract","Correct. Splitting a generic tool into purpose-specific tools with defined input/output contracts gives each operation a clear name, a predictable schema, and an unambiguous selection signal. Downstream agents can depend on each tool's shape, and the model selects by purpose instead of encoding intent into free text.",Keep the single tool but require callers to phrase the instructions parameter using a documented template that enumerates the allowed request types,"Tempting because templates constrain phrasing, but the tool still multiplexes three different operations through one text field — the model must compose the template correctly every time, and the output shape still varies by request type. The contract remains implicit where it should be structural.",Keep the single tool and attach a strict JSON schema to its output so every response is guaranteed to arrive in one machine-parseable shape,"A single schema cannot honestly represent three different operations: it either becomes a loose union (downstream agents still branch on what actually arrived) or forces summaries and data extractions into the same shape. Schema rigor is valuable per purpose, which is exactly what splitting provides.",Wrap the tool in a PostToolUse hook that detects which kind of output came back and reformats it into a normalized envelope for downstream agents,"A normalization hook treats the symptom downstream while the tool interface stays ambiguous: the model still guesses phrasing, the tool still guesses intent, and the hook now guesses which output type it received. Three layers of inference replace one clear contract per operation.",,,,,1,"Split generic multiplex tools into purpose-specific tools — extract_data_points, summarize_content, verify_claim_against_source — each with a defined input/output contract. Structural clarity beats templated free text, union schemas, and after-the-fact normalization.",Tool Design & MCP Integration
"Your research coordinator's tool descriptions were recently rewritten with detailed inputs, outputs, and boundary guidance, yet traces show it calls search_documents even for questions about breaking news that only the web_search tool can answer. The system prompt begins: ""Verify every claim against the document archive before responding."" What should you do first?",multiple-choice,"Review and revise the system prompt's keyword-sensitive instruction, which is creating an unintended association that overrides the well-written tool descriptions","Correct. System prompt wording shapes tool selection, and keyword-sensitive instructions like ""verify every claim against the document archive"" create tool associations strong enough to override well-written descriptions. Since the descriptions were already fixed, the standing directive in the prompt is the remaining bias to remove.",Rewrite the search_documents description again with even stronger boundary language warning the model not to use it for current-events or live web questions,"Tempting because descriptions are the usual first lever, but they were just rewritten with boundaries and the misrouting persists — evidence the bias lives elsewhere. Piling stronger warnings into one tool's description fights a system-prompt directive instead of removing it.",Remove search_documents from the coordinator entirely and route all archive lookups through a dedicated subagent that owns document access,Restructuring the agent topology to work around a single biased sentence is over-engineering: it adds delegation latency and a new agent to maintain while the keyword-sensitive instruction continues steering behavior wherever the archive tool lives.,"Set tool_choice to ""any"" on requests mentioning news topics so the coordinator is forced to invoke a tool rather than defaulting to the archive","tool_choice ""any"" guarantees that some tool is called, not which one — the coordinator already calls a tool every time; it calls the wrong one. Forcing tool invocation does nothing about a selection bias induced by prompt wording.",,,,,1,"When descriptions are already boundary-rich but misrouting persists, review the system prompt: keyword-sensitive instructions like ""verify against the document archive"" create unintended tool associations that override good descriptions. Fix the wording, not the topology.",Tool Design & MCP Integration
"Your developer productivity agent has long used search_codebase for exact-text lookups. A platform team just connected a new MCP server contributing semantic_code_search, described almost identically (""Searches the codebase for relevant code""). Since then, exact-string searches misroute to the semantic tool and return fuzzy matches. Which two changes best restore reliable selection? (Choose two.)",multi-select,Rewrite the new tool's name and description to state its distinct purpose — semantic similarity search — so it no longer functionally overlaps the exact-text tool,Correct. Near-identical descriptions from independently developed servers are a classic source of misrouting. Renaming and redescribing the new tool around its actual distinct purpose — semantic similarity rather than exact text — removes the functional overlap that makes the two tools indistinguishable at selection time.,"Add boundary explanations to both descriptions clarifying when to use each tool versus the other, such as exact identifiers versus conceptual queries","Correct. Differentiated purposes still need explicit boundaries: each description should say when to choose it versus the similar alternative — exact identifiers and error strings to the text tool, conceptual ""where do we handle retries"" queries to the semantic tool. Boundary guidance resolves the ambiguous middle cases.","Set tool_choice to ""any"" so the agent is always forced to call one of the search tools rather than answering codebase questions from memory","tool_choice ""any"" guarantees some tool gets called, not the right one — the failure here is choosing between two overlapping search tools, and ""any"" leaves that choice exactly as confused as before while removing the agent's ability to answer directly when appropriate.",Add a system prompt instruction telling the agent to always prefer semantic_code_search because it is the newer and more capable of the two tools,A blanket preference instruction is a keyword-sensitive directive that would bias every search toward the semantic tool — including the exact-string lookups currently failing there. It replaces one systematic misrouting with another instead of differentiating the tools.,,,,,"1,2","When a new tool overlaps an existing one, fix selection at the description layer: rename and redescribe to eliminate functional overlap, and add boundary explanations telling the model when to use each versus the other. Forcing tool calls or blanket preferences leave the ambiguity intact.",Tool Design & MCP Integration
"Your research system's search tool returns an empty array both when the search backend times out and when a query genuinely matches nothing. The coordinator keeps re-issuing queries that already completed successfully with no matches, while real outages pass unnoticed as ""no results."" How should the tool interface change?",multiple-choice,"Distinguish access failures — returned via isError with transient metadata for retry decisions — from valid empty results, which return as successes with zero matches","Correct. These are semantically different outcomes that must be structurally different in the interface: an access failure needs a retry decision and should arrive as a structured error (isError with a transient category and isRetryable flag), while a valid empty result is a successful query with no matches and should be reported as such. The coordinator can then act correctly on each.","Mark every empty response as an error so the coordinator always retries, guaranteeing that genuine outages are never silently mistaken for empty result sets","Tempting because it makes outages visible, but it does so by falsifying the semantics of successful queries: a legitimate no-match answer is real information, and flagging it as an error triggers the exact wasted retries the scenario describes. Correctness requires distinguishing the cases, not collapsing them the other way.","Have the coordinator infer the difference from response latency, treating fast empty responses as true no-match results and slow ones as probable timeouts","Latency is a heuristic, not a signal: caches make failing calls fast, cold starts make successful calls slow, and every inference error either retries a valid result or ignores an outage. The tool knows definitively which case occurred and should say so explicitly in its response structure.","Raise the search backend's timeout ceiling so slow queries complete more often, which reduces how frequently the ambiguous empty case occurs at all","Longer timeouts shrink one trigger of the ambiguity without resolving it — timeouts still happen, and when they do the coordinator still cannot tell them from empty result sets. The interface defect survives any backend tuning; only structural distinction in the response removes it.",,,,,1,Tool interfaces must distinguish access failures (structured errors with retry metadata) from valid empty results (successful queries with no matches). Collapsing the two in either direction produces wasted retries or silently missed outages.,Tool Design & MCP Integration
"Your custom MCP server wraps a flaky inventory backend. When the backend fails, the server currently lets the exception escape, so the client sees a protocol-level failure, the tool call never completes, and the agent's conversation dies without any chance to recover or explain. How should the server communicate these failures?",multiple-choice,Catch backend failures and return a tool result with isError set to true plus structured error content the agent can reason about,"Correct. The MCP isError flag is the in-band mechanism for communicating tool failures back to the agent: the call completes, the model sees a result flagged as an error with structured content describing what went wrong, and it can decide how to recover or what to tell the user rather than the conversation dying at the protocol layer.","Return a normal successful tool result whose text begins with ""ERROR:"" so the failure detail still reaches the model inside ordinary content","Embedding ""ERROR:"" inside a success result hides the failure from everything that checks the error flag — the model may treat the text as data, and client-side handling, logging, and retry logic all see a successful call. The protocol provides an explicit error signal precisely so failures are not smuggled through content.",Map backend failures to appropriate HTTP status codes on the server response so the client library can translate them into retries,"Status codes operate at the transport layer beneath the agent's reasoning: the model never sees them, so the failure remains a mute protocol event rather than information the agent can act on. Tool-level failures belong in tool results where the model reads them.",Let the exception escape but configure the client to automatically restart the MCP server process and replay the failed tool call once,"Restart-and-replay treats every failure as a crashed server, adds latency, and still leaves the agent uninformed when the replay fails too — the backend being down is a condition to reason about, and only an in-band error result gives the model that chance.",,,,,1,"Tool failures should complete the call with isError: true and structured content so the agent can reason about recovery. Escaped exceptions, transport status codes, and error text disguised as success all keep the failure out of the model's reach.",Tool Design & MCP Integration
"Your structured data extraction pipeline requires extract_metadata to run on every document before any enrichment tool touches it. With tool_choice left at ""auto"", Claude sometimes opens with an enrichment tool or replies in prose about the document instead. How do you guarantee the required first step?",multiple-choice,"Send the first request with tool_choice {""type"": ""tool"", ""name"": ""extract_metadata""}, then process the enrichment steps in follow-up turns","Correct. Forced tool selection — tool_choice {""type"": ""tool"", ""name"": ""extract_metadata""} — makes the required first call a structural certainty rather than a modeled preference. Subsequent enrichment steps then proceed in follow-up turns where the model can choose freely among the enrichment tools with the metadata already in context.","Set tool_choice to ""any"" on the first request so the model must begin with a tool call instead of responding with conversational prose","Tempting because ""any"" does eliminate the prose responses, but it only guarantees that some tool is called — the model can still open with an enrichment tool. The requirement is a specific tool first, which is exactly the case forced selection exists for.",State prominently in the system prompt that extract_metadata is always mandatory before enrichment and reinforce it with two worked examples,"Prompt instructions and examples raise compliance but remain probabilistic — the failure is already observed under ""auto"", and a hard ordering requirement should not rest on the model usually following directions. The API offers a deterministic mechanism for precisely this; use it.",Remove the enrichment tools from the platform and run enrichment in a separate downstream service so no ordering decision remains for the model,"This achieves ordering by dismantling the agent's capabilities: enrichment leaves the model's reach entirely, forfeiting its ability to select enrichment tools based on what the metadata reveals. A one-parameter change on the first request achieves the guarantee without amputating the pipeline.",,,,,1,"When a specific tool must run first, force it with tool_choice {""type"": ""tool"", ""name"": ""extract_metadata""} and handle subsequent steps in follow-up turns. ""any"" only guarantees some tool call, and prompt instructions remain probabilistic.",Tool Design & MCP Integration
"Your synthesis subagent needs to double-check individual statistics dozens of times per report. Today each check is a full round trip: synthesis asks the coordinator, which re-delegates to the search subagent and relays the answer back, adding minutes of latency per report. The team debates giving synthesis the full search toolset. What is the right design?",multiple-choice,"Give the synthesis agent a scoped verify_fact tool for these high-frequency single-fact checks, while complex research needs continue routing through the coordinator","Correct. This is the scoped cross-role tool pattern: a narrow verify_fact tool serves the synthesis agent's legitimate high-frequency need without handing it a specialization it will misuse, and complex or open-ended research still routes through the coordinator where it belongs. Latency drops without eroding role boundaries.",Give the synthesis agent the complete search toolset so it can independently satisfy any information need that arises during synthesis without coordinator involvement,"Tempting because it removes the round trips, but agents holding tools outside their specialization tend to misuse them — a synthesis agent with full search drifts into running raw research mid-synthesis instead of working from its given findings, and its tool catalog grows past reliable selection size.","Keep every check routed through the coordinator, since hub-and-spoke architectures require that no subagent ever performs retrieval of any kind on its own",Hub-and-spoke means the coordinator manages inter-subagent communication and routing decisions; it does not forbid a subagent from holding a narrowly scoped tool for its own high-frequency needs. Treating the pattern as an absolute ban keeps paying the latency cost the design can legitimately avoid.,Have the search subagent pre-emptively verify every statistic it collects so the synthesis stage never needs to perform verification checks at all,"Pre-verifying everything inverts the economics: the search agent cannot know which of hundreds of collected statistics the synthesis stage will actually question, so it verifies mostly wasted candidates while synthesis still hits novel doubts mid-report that no pre-pass anticipated.",,,,,1,"High-frequency, narrow cross-role needs justify a scoped tool — verify_fact for the synthesis agent — while complex cases keep routing through the coordinator. Full toolsets invite out-of-role misuse, and rigid routing pays avoidable latency on every check.",Tool Design & MCP Integration
"Your developer productivity agent integrates an issue-tracker MCP server. Traces show that before answering any question, the agent burns six to ten exploratory list and search tool calls just discovering which projects, components, and issue types exist in the tracker. What server-side change reduces this overhead most directly?",multiple-choice,"Expose the tracker's content catalog — project hierarchy, issue-type summaries, component structure — as MCP resources the agent can consult without tool calls","Correct. MCP resources exist to expose content catalogs — issue summaries, documentation hierarchies, database schemas — giving agents visibility into what data is available without spending exploratory tool calls. The agent starts each task already knowing the tracker's structure and calls tools only to act on it.","Add a search_everything tool that spans projects, components, and issue types so the agent can complete its discovery in a single broad call","Tempting because it compresses discovery into one call, but it still spends runtime tool calls learning static structure, and a single everything-search returns a large undifferentiated payload the agent must sift in context. It also adds yet another broad tool that competes with the specific ones during selection.",Paste a maintained export of the tracker's project and component structure into the agent's system prompt so discovery is never needed at runtime,"A hand-maintained system prompt export goes stale the day a project is added, silently misleading the agent, and it charges the full catalog against every conversation's context whether relevant or not. Resources deliver the same visibility from the live server without a manual maintenance chore.",Raise the agent's maximum turn limit so the exploratory phase can always complete without truncating the discovery calls it needs to make,"Raising the turn limit accommodates the waste rather than removing it — every conversation still pays six to ten calls of latency and tokens rediscovering structure that never changed. The overhead is the problem to eliminate, not a constraint to budget around.",,,,,1,"Expose content catalogs (project hierarchies, issue summaries, schemas) as MCP resources so agents see what data exists without exploratory tool calls. Broader tools, pasted exports, and bigger turn budgets all accommodate the discovery waste instead of eliminating it.",Tool Design & MCP Integration
"After adding GitHub, Jira, and database MCP servers to the project's .mcp.json, a developer expected Claude Code to activate only the server relevant to each task. Instead, all servers' tools appear together in every session, and selection errors have risen — both trackers expose a similarly described search_issues tool. Which two responses are correct? (Choose two.)",multi-select,"Trim the project's .mcp.json to the servers this project actually needs, since tools from all configured servers are discovered at connection time and available simultaneously",Correct. Tools from every configured MCP server are discovered at connection time and are available to the agent simultaneously — there is no per-task activation. The practical lever is configuration hygiene: keep only servers the project genuinely uses so the simultaneous catalog stays small enough for reliable selection.,"Differentiate the overlapping tool descriptions — for example, distinguish the GitHub and Jira search_issues tools with purpose and boundary detail — so selection stays reliable","Correct. With multiple servers contributing tools into one shared catalog, near-identical descriptions like two search_issues tools cause exactly the misrouting observed. Boundary-rich, purpose-differentiated descriptions are how overlapping tools from independent servers coexist reliably.","Wait for Claude Code to detect the task type and load only the matching server's tools, since per-task server activation is the default behavior being misconfigured here","This expectation is the misunderstanding driving the surprise: MCP has no task-based server activation in Claude Code. All configured servers' tools load together, so mitigation must come from scoping the configuration and differentiating descriptions, not waiting on behavior that does not exist.",Move all three servers into each developer's ~/.claude.json so the tools load per user session rather than all together at the project level,"User-scoped configuration changes who gets the servers, not how tools load — each developer's session would still discover all three servers' tools simultaneously, and the team would additionally lose the shared, version-controlled server definitions.",,,,,"1,2",Tools from all configured MCP servers are discovered at connection time and available simultaneously — no per-task activation exists. Keep .mcp.json scoped to servers the project needs and differentiate overlapping tool descriptions to preserve selection reliability.,Tool Design & MCP Integration
"Your agent must change one connection block in a generated config file made of dozens of nearly identical stanzas. Every Edit attempt fails because each candidate anchor string appears multiple times, so the tool rejects the replacement as non-unique. What is the most reliable way to complete the modification?",multiple-choice,"Use Read to load the full file contents, apply the change to the correct stanza, and use Write to save the complete corrected file","Correct. Read followed by Write is the designated fallback when Edit cannot find unique anchor text: the agent sees the whole file, modifies exactly the intended stanza with full positional context, and writes the complete result. In a file of near-identical blocks, whole-file rewriting is more reliable than hunting for uniqueness that may not exist.",Keep retrying Edit with progressively longer anchor strings until one happens to isolate the target stanza uniquely in the file,"Tempting because longer anchors sometimes do become unique, but in generated files of near-identical stanzas the repetition can extend beyond any practical anchor length, and each failed retry wastes a turn. When uniqueness is structurally unavailable, the documented fallback is Read + Write, not persistence.","Use Bash with sed to replace the matching text globally, since command-line substitution is not subject to Edit's uniqueness restriction","Global sed substitution replaces every occurrence of the matched text, modifying all the identical stanzas when exactly one should change — the very ambiguity Edit's uniqueness check exists to catch. Escaping Edit's safety property is not the same as satisfying the requirement.",Use Glob to locate an alternate copy of the configuration that contains fewer duplicate stanzas and apply the Edit there instead,"Glob finds files by path pattern; it cannot conjure a different copy of the file that needs changing, and editing some other configuration would leave the actual target untouched. The task is bound to this file, so the solution must operate on it.",,,,,1,"When Edit fails on non-unique text matches, the reliable fallback is Read to load the full file and Write to save the corrected version. Retried anchors may never become unique in repetitive files, and global sed changes every occurrence instead of the one intended.",Tool Design & MCP Integration
"Your agent must remove the deprecated feature flag ENABLE_LEGACY_CHECKOUT from a large repository: every reference must be found, and each conditional that reads the flag must be carefully unwound in place without disturbing surrounding code. Which two built-in tool applications fit this task? (Choose two.)",multi-select,Use Grep to search file contents for ENABLE_LEGACY_CHECKOUT so every referencing file is found regardless of its location or name,"Correct. Finding every reference to a known string across a repository is content search — Grep's exact purpose. It returns all files containing the flag no matter what they are named or where they live, which is the completeness the removal requires.",Use Edit with unique anchor text in each affected file to make the targeted modifications while leaving the rest of each file untouched,"Correct. Unwinding each conditional is a targeted, surgical change in an otherwise untouched file — Edit's exact purpose, using unique anchor text to locate each modification precisely. Whole-file rewrites are unnecessary risk when the changes are localized.",Use Glob with the pattern **/ENABLE_LEGACY_CHECKOUT* to locate the files whose contents reference the deprecated feature flag,"Glob matches file path patterns, not file contents — a flag referenced inside checkout.ts produces no path containing the flag's name, so this pattern would find nothing useful. Content search is Grep's job; using Glob here confuses the two tools' domains.","Use Write to regenerate each affected file in full from the model's memory of its contents, avoiding any dependency on anchor text matching","Regenerating whole files from memory risks silently dropping or altering code far from the flag, precisely what ""without disturbing surrounding code"" forbids. Read + Write is a fallback for when Edit lacks unique anchors, and even then it starts from Read, never from recall.",,,,,"1,2","Removing a flag repo-wide pairs Grep — content search that finds every referencing file — with Edit — anchored, targeted in-place changes. Glob matches paths rather than contents, and regenerating files from memory risks collateral changes the task explicitly forbids.",Tool Design & MCP Integration
"A healthcare SaaS company maintains a monorepo with six packages. The root CLAUDE.md has grown to 2,400 lines covering API standards, frontend conventions, database migration rules, and deployment procedures for every package. Developers report Claude Code behaving inconsistently, and every session burns tokens on standards irrelevant to the package being edited. Package maintainers know best which standards apply to their code. What is the most maintainable restructuring?",multiple-choice,Ask each developer to maintain a personal ~/.claude/CLAUDE.md containing only the standards for the packages they usually work on,"Tempting because it reduces each session's context, but it moves shared standards into unshared user-level files, guaranteeing drift between developers and leaving new hires with nothing. It solves token waste by abandoning consistency, which is the wrong trade-off.",Split the standards into focused files and have each package's CLAUDE.md use @import to include only the standards files relevant to that package,"Correct. The @import syntax keeps CLAUDE.md modular: standards live in focused external files, and each package's CLAUDE.md imports only what applies, curated by the maintainers who hold the domain knowledge. Sessions load relevant context without the monolith's noise.",Keep the monolithic root CLAUDE.md but add a table of contents and instruct Claude to read only the sections that apply to the current task,"Tempting because it requires no restructuring, but a table of contents relies on the model choosing to skip sections — the full file still loads and consumes tokens, and inference-based section selection is exactly the inconsistency being reported. It treats the symptom, not the structure.",Convert the entire standards document into a skill so that developers can invoke it on demand whenever they need the team's conventions,"Tempting because skills reduce always-loaded context, but universal coding standards must apply to every session automatically, not only when a developer remembers to invoke a skill. On-demand invocation is the wrong loading model for always-applicable conventions.",,,,,2,Modularize CLAUDE.md with @import instead of growing a monolith. Scoped imports curated by package maintainers keep every session's context relevant and token-efficient.,Claude Code Configuration & Workflows
