Question,Question Type,Answer Option 1,Explanation 1,Answer Option 2,Explanation 2,Answer Option 3,Explanation 3,Answer Option 4,Explanation 4,Answer Option 5,Explanation 5,Answer Option 6,Explanation 6,Correct Answers,Overall Explanation,Domain
"Trust and safety asks to be alerted within an hour whenever content filter activity on a customer-facing assistant spikes, since a surge of blocked prompts has previously signalled a coordinated abuse campaign. Today nobody can see filter activity outside individual request responses. What should the platform team implement?",multiple-choice,"Add a diagnostic setting on the resource that sends the relevant request and safety logs to a Log Analytics workspace, then create an alert rule on the rate of filtered requests","Correct. Diagnostic settings stream the resource's logs into Log Analytics where they can be queried and used as the basis for an alert rule, which is what turns per-request filter results into a monitorable rate with a one-hour response target. It also gives trust and safety a queryable history when they investigate a campaign.","Have the application write its own counter to a text file whenever it receives a filtered response, and have someone check the file each morning","A local text file counter is not durable across instances or restarts, is invisible to anyone else, and a morning check cannot meet a one-hour alerting requirement. It reinvents telemetry badly instead of using the platform's diagnostics pipeline.","Rely on the resource overview blade in the portal, since filtered requests appear there as part of the default metrics chart",The default metrics view shows operational counters such as calls and latency and is not a substitute for safety log analysis or alerting. Watching a portal chart also relies on someone happening to be looking at it.,"Lower the content filter severity thresholds so more requests are blocked, making the spike easier to notice in overall traffic volume","Deliberately blocking more legitimate content to make abuse easier to spot degrades the product for every honest user and still provides no alert. Threshold tuning is a policy decision, not a monitoring mechanism.",,,,,1,"Route resource logs to Log Analytics with a diagnostic setting and alert on the rate of filtered requests to meet a one-hour detection target. Local counters, portal charts, and tightening thresholds provide no alerting path.",Plan and manage an Azure AI solution
"An IT support agent with six tools passes every functional smoke test, yet operations report that it often calls the ticket-creation tool when the user only wanted a status check, and sometimes stops before completing a multistep request. The team wants a repeatable measurement of these behaviours across a 300-conversation regression set. Which instrumentation should they add?",multiple-choice,"Run agent-focused evaluators over the recorded runs, scoring intent resolution, tool call accuracy, and task adherence so each behaviour becomes a tracked metric","Correct. The reported failures are about understanding the request, choosing and parameterizing tools, and finishing the task — which map onto intent resolution, tool call accuracy, and task adherence evaluators respectively. Running them over a fixed 300-conversation set turns anecdotes into per-behaviour scores that can be compared release over release.",Score the agent with a text similarity evaluator that compares its final message to a reference answer for each conversation,"Final-message similarity ignores the trajectory entirely, so an agent that created a spurious ticket on the way to a well-worded answer still scores highly. The failures here live in the tool calls, not in the final wording.",Measure the proportion of runs that complete without raising an exception and treat that as the agent quality metric,"Exception-free completion measures whether the code ran, not whether the agent did the right thing — every reported failure in this scenario happened without an exception. It is an availability metric masquerading as a quality metric.",Add more detail to the tool descriptions and re-run the smoke tests to confirm the problems have gone,"Improving tool descriptions is a plausible remedy, but without measurement nobody can tell whether it helped, and smoke tests already pass while the behaviour is wrong. Fixing before measuring is how these regressions returned unnoticed in the first place.",,,,,1,"Agent misbehaviour in tool selection and task completion is measured with intent resolution, tool call accuracy, and task adherence evaluators over a fixed conversation set. Final-answer similarity and exception rates miss trajectory failures entirely.",Plan and manage an Azure AI solution
"A regulator will review outputs of a lending guidance assistant and expects, for any archived answer, evidence of which source passages supported it and which system produced it. The assistant currently returns clean prose with no attribution, and the team argues that citations clutter the interface. What should the team add to satisfy the requirement?",multiple-choice,"Return and persist provenance metadata with every answer — the retrieved source identifiers and passages used, plus the model and deployment version and the content filter results — surfacing citations in the interface where appropriate","Correct. Provenance is a record of the specific inputs and system state behind an output: the passage identifiers actually retrieved, the model and deployment version that generated the text, and the safety verdicts applied. Persisting that alongside the answer is what lets a reviewer six months later verify support for a claim rather than take it on trust.","Persist only the final answer text along with a hash of the prompt, so the record is compact and tamper evident",A hash proves the prompt was not altered but reveals nothing about which sources supported the answer or which model version produced it. Tamper evidence is not the same property as traceability to sources.,"Record the retrieval index name and the date on which the answer was produced, which together identify the source material","An index name and a date identify a corpus that has changed since, not the passages that were actually retrieved for that answer. Two answers from the same index on the same day can rest on entirely different documents.","Ask the model to include a sentence at the end of each answer stating which documents it used, based on its own recollection","A model-authored recollection of its sources is generated text and can be confidently wrong, which is exactly the failure mode a regulator is guarding against. Provenance must be captured from the retrieval step, not narrated by the model.",,,,,1,"Persist the actual retrieved passage identifiers, the model and deployment version, and the filter results with each answer. Hashes, index names, and model-narrated source lists all fail to tie a specific output to the evidence that produced it.",Plan and manage an Azure AI solution
"A marketing copy generator is being prepared for external use. Legal raises two concerns: outputs occasionally reproduce long passages that match published copyrighted text, and the assistant sometimes names a competitor brand in comparisons, which brand guidelines forbid. Which combination of platform controls addresses both concerns?",multiple-choice,Enable protected material detection for text on the deployment and add a custom blocklist containing the prohibited competitor brand terms,"Correct. These are two different problems with two matching platform features: protected material detection for text flags completions that match known published content, while a custom blocklist enforces an organization-specific term list such as competitor names. Neither is covered by the standard harm categories, which is why both must be configured explicitly.","Raise the severity thresholds on all four harm categories so more content is blocked, which will catch both the copied passages and the brand names","The four harm categories cover hate, sexual, violence, and self-harm content, and no threshold setting makes them recognize copyrighted passages or brand names. Raising thresholds would also block more legitimate marketing copy while missing both stated concerns.",Add both requirements to the system prompt and instruct the model never to reproduce copyrighted text or mention competitors,"System prompt rules are advisory: the model has no reliable way to know which text is copyrighted, and brand mentions slip through in paraphrase or comparison. Legal exposure of this kind needs detection at the response level, not a request in the instructions.",Use a groundedness evaluator on each generation and reject any output whose groundedness score falls below a threshold,"Groundedness measures whether an answer is supported by provided sources, which is unrelated to whether generated text matches copyrighted material or names a competitor. It is the right evaluator for a RAG assistant and the wrong control here.",,,,,1,"Protected material detection for text catches reproduction of copyrighted passages, and a custom blocklist enforces prohibited brand terms. Harm-category thresholds, prompt instructions, and groundedness scoring do not detect either risk.",Plan and manage an Azure AI solution
"A Python app lets customers photograph a damaged parcel and asks a multimodal model deployment to describe the visible damage. The developer builds the request as messages=[{""role"": ""user"", ""content"": ""Describe the damage: "" + base64_image}] and the model replies that it cannot see any image and appears to treat the base64 blob as text. What is the correct fix?",multiple-choice,Send content as a list of typed content parts — a text part with the instruction and an image part carrying the picture as a data URL or an accessible HTTPS URL,"Correct. Multimodal chat requests represent a single user turn as an array of content parts, each with its own type. The image must travel in an image content part — as a data URL or a URL the service can fetch — so the service routes it to the vision encoder rather than tokenizing it as characters.","Prefix the base64 string with ""data:image/jpeg;base64,"" inside the same text string so that the model recognizes the encoding","The data URL prefix is required inside an image content part, but adding it to a plain text string changes nothing structurally: the value is still a text part, so the model still receives characters, not pixels. The problem is the content type, not the encoding header.","Run the image through an OCR step first and pass the extracted text to the model, because chat completions accept text only","This encodes the misconception that chat completions are text-only. Multimodal deployments accept images natively, and OCR would discard exactly the information the scenario needs — dents, tears and crushed corners are visual damage, not text on the box.",Upload the photograph to the Foundry project's file store and reference it by file name in the prompt text so that the deployment resolves it,"There is no mechanism by which a chat deployment resolves a bare file name mentioned in prompt text into image bytes. Storing the file is fine, but the request must still carry either the bytes as a data URL or a URL the service can retrieve.",,,,,1,"Build the user message as a list of content parts with a separate image part carrying a data URL or fetchable URL. Pasting base64 into the text string leaves the payload as tokens, which is why the model reports that it sees no image.",Implement generative AI and agentic solutions
"Auditors testing your grounded benefits assistant find that when the search index returns no matching chunk — for example for a benefit the company does not offer — the assistant still produces a fluent, confident, entirely invented answer with no citation. Retrieval scores for those queries are far below the scores seen on answerable questions. What is the most effective mitigation?",multiple-choice,"Gate on the retrieval score in application code and, when no chunk clears the threshold, either skip the model call or pass an empty-context prompt whose instructions require an explicit ""not covered in the provided sources"" reply with citations otherwise mandatory",Correct. Fabrication on unanswerable questions is a control-flow problem as much as a prompting problem: the application must recognize that retrieval failed and must define what the assistant says in that state. A score threshold in code plus instructions that mandate citations and an explicit abstention response gives the model a sanctioned way to say nothing.,Set temperature and top_p to 0 so that the assistant's answers become deterministic and therefore factual,"Determinism is not accuracy. A temperature of 0 makes the assistant invent the same fabricated benefit on every run, which is arguably worse for auditors because the failure now looks reproducible and authoritative.","Fine-tune the model on 5,000 historical benefits questions and answers so it learns the company's actual benefits catalogue","Fine-tuning bakes a snapshot of the catalogue into weights that drift the moment benefits change, and it still gives the model no signal that a particular question is unanswerable. It also does not produce the citations the audit requires.",Increase top-k from 5 to 20 so that there is always some context for the model to ground its answer in,"Retrieving 20 chunks when zero are relevant simply supplies 20 irrelevant chunks, which invites the model to stitch an answer from unrelated policies. Raising top-k addresses recall, not the abstention behaviour the auditors flagged.",,,,,1,"Check the retrieval score before generating and require an explicit abstention response, with citations mandatory otherwise. Fabrication on unanswerable questions is fixed by giving the system a defined empty-retrieval path, not by tightening sampling parameters.",Implement generative AI and agentic solutions
"An RFP assistant must answer eight independent sub-questions, each needing its own retrieval against a different index section, before composing a single response. The current implementation loops through the sub-questions one at a time, and end-to-end latency averages 22 s — roughly 2.5 s per sub-question plus a final composition call. Answers are accurate. What change reduces latency the most?",multiple-choice,Issue the eight retrieval-and-generation calls concurrently with asyncio and then run one composition call over the collected results,"Correct. The sub-questions are independent, so the sequential loop is spending 20 s waiting on I/O that could overlap. Running them concurrently collapses eight serial round trips into roughly one, and the final composition call still sees every result — accuracy is preserved while wall-clock time drops to near the slowest branch.",Merge all eight sub-questions into one prompt with all retrieved context concatenated so only a single model call is needed,"One giant prompt does cut round trips, but it concatenates eight retrieval sets into a single context, which dilutes attention and typically degrades per-question accuracy. The scenario states answers are currently accurate, so a change that risks that quality is the wrong trade.",Enable response streaming so the user starts seeing tokens sooner while the eight sub-questions are still being processed,"Streaming improves perceived latency for the final composition only. The eight upstream calls must still finish before composition begins, so the user still waits roughly 20 s before the first token appears.",Increase max_tokens on each sub-question call so the model does not have to work as hard to stay within the limit,"max_tokens caps output length; it does not make the model faster and it does not reduce the number of serial round trips. If anything, a larger cap permits longer generations and slightly higher per-call latency.",,,,,1,"Fan the eight independent sub-questions out concurrently and synthesize once at the end. Sequential loops over independent model calls waste wall-clock time on I/O waits, and unlike prompt merging, concurrency preserves the per-question accuracy you already have.",Implement generative AI and agentic solutions
"Your RAG assistant scores 0.91 average groundedness across the evaluation set, yet a user study finds that roughly a quarter of answers are technically supported by their citations but do not answer what the user actually asked. Your evaluation pipeline currently measures groundedness and fluency only. What should you add to explain the gap?",multiple-choice,"Retrieval and relevance metrics, so you can tell whether the retrieved documents were the right ones for the query and whether the answer addresses the question",Correct. High groundedness with low usefulness is the signature of faithful answers built on the wrong documents. Splitting evaluation into a retrieval stage metric and a response relevance metric shows whether the retriever surfaced the right chunks and whether the final answer addresses the query — the two things groundedness deliberately does not measure.,"A higher groundedness pass threshold, raising the release gate from 0.80 to 0.95 so weakly supported answers fail","Tightening the threshold on a metric that is already high just fails more answers for weak sourcing. The failing behaviour is well-sourced but off-target, so it would keep passing a stricter groundedness gate.","A larger generation model, since more capable models produce answers that better match user intent","A larger model can only reason over the context it receives. If retrieval hands it the wrong policy or the wrong section, a more capable model produces a more articulate off-target answer, at higher cost.",A second groundedness run using a different judge model to confirm that the 0.91 score is reliable,"Cross-checking with a second judge tests the reliability of the groundedness score, not its coverage. Even a perfectly calibrated groundedness score is silent on whether the answer addressed the user's question.",,,,,1,"Add retrieval-stage and response-relevance metrics alongside groundedness. An answer faithfully grounded in an irrelevant document scores well on groundedness and still fails the user, so the retrieval stage needs its own measurement.",Implement generative AI and agentic solutions
"Your team wants to run a four-week A/B test between two chat models from different providers in the Foundry model catalog, both deployed in the same project, and plans to swap in further candidates later. The current code calls the provider-specific SDK directly, so every candidate model requires a new client class, new message construction code and new tests. What should you adopt?",multiple-choice,"The Azure AI Inference SDK's chat completions client, which exposes a single, provider-neutral request and response shape across catalog model deployments","Correct. The inference SDK exists precisely for this: one chat completions surface with a common message, tool and response schema that works across model deployments from different providers in the catalog. Swapping a candidate becomes a configuration change of the deployment name rather than a new client implementation.","A provider-specific SDK for each candidate model, isolated behind a facade class that your application code calls","A hand-written facade can work but you are re-implementing, testing and maintaining the abstraction that the inference SDK already ships. Every new candidate still requires new adapter code, which is the cost the team is trying to eliminate.","Direct REST calls built with an HTTP client, with a per-provider request template selected by configuration","Hand-rolled REST plus per-provider templates gives up typed clients, retry handling, telemetry integration and credential handling, and it fails the same way: each new provider means a new template and new tests.","One deployment per provider in a separate Foundry project, with traffic split by an Azure Front Door routing rule","Splitting providers across projects and routing at the edge complicates deployment, monitoring and quota management without touching the actual problem, which is provider-specific client code inside the application.",,,,,1,Use the provider-neutral Azure AI Inference chat client so candidate models differ only by deployment name. Writing your own facade or REST templates re-creates an abstraction the SDK already provides and keeps per-provider code in the app.,Implement generative AI and agentic solutions
"You enable strict JSON schema output for a contract-extraction call. The service rejects the request with a 400 stating that the schema is not supported: your schema marks governing_law and renewal_notice_days as optional, and the nested party object does not restrict which properties may appear. The extraction must still tolerate contracts where those two values are genuinely absent. Which two schema changes resolve this? (Choose two.)",multi-select,"List every property, including governing_law and renewal_notice_days, in the required array, and express absence by allowing null in each of those properties' type unions","Correct. Strict schema mode requires that every property be listed as required, so optionality is expressed by permitting null in the type rather than by omitting the key. The extractor still distinguishes ""absent"" from ""present"", but the output shape becomes fixed and predictable for downstream parsing.",Set additionalProperties to false on the root object and on the nested party object so no unlisted properties are permitted,"Correct. Strict mode also requires additionalProperties to be false on every object in the schema, including nested ones. Declaring it closes the object so the model cannot invent extra fields, which is both what the service demands and what makes the payload safe to map onto a typed model.","Drop strict mode and fall back to JSON object mode, then validate the parsed object against your schema in application code","This abandons the guarantee instead of fixing the schema. JSON object mode enforces only syntax, so you are back to validating shape after the fact and retrying on failures — the situation strict mode was adopted to eliminate.",Set the temperature to 0 on the request so the model consistently emits every property defined in the schema,Temperature does not influence whether a request's schema is accepted; the 400 is a validation error raised before generation. Sampling parameters cannot substitute for a schema that satisfies the strict-mode constraints.,,,,,"1,2","Mark all properties required with nullable types for genuinely optional values, and set additionalProperties to false on every object. Strict mode's constraints are what make the shape guarantee possible; falling back to JSON object mode gives the guarantee up.",Implement generative AI and agentic solutions
"A triage agent supports long shifts, and conversations regularly reach 60 or more turns. Telemetry shows prompt tokens per run climbing from about 900 at turn 5 to about 38,000 at turn 60, with per-turn latency rising from 1.4 s to 6.8 s. Operators must still be able to refer back to decisions made early in the shift. What memory strategy should you implement?",multiple-choice,"Summarize older turns into a compact running summary that stays in the thread, while keeping the most recent turns verbatim","Correct. Rolling summarization is the standard trade: recent turns keep full fidelity where precision matters most, while older turns are compressed into a summary that preserves decisions and commitments. Prompt growth becomes roughly bounded, so both cost and latency stop scaling with shift length.",Truncate the history to the last two turns before each run so prompt size stays flat,A two-turn window flattens tokens but destroys exactly the capability the operators need — recalling decisions made hours earlier. It optimizes the metric while breaking the requirement.,Switch to a model deployment with a larger context window and leave the full history in place,"A larger window postpones the wall without addressing it: you still pay for and process 38,000 tokens per turn, latency keeps climbing, and quality often degrades as relevant details are buried in a very long context.",Disable conversation tracking and require operators to restate any earlier context they need,Removing memory pushes the burden onto operators mid-incident and guarantees inconsistent context. It converts an engineering problem into a human error source.,,,,,1,"Use a rolling summary of older turns plus verbatim recent turns. This bounds prompt growth so cost and latency stop scaling with conversation length, while still preserving the earlier decisions operators must be able to reference.",Implement generative AI and agentic solutions
"Your agent sometimes proposes three tool calls in a single turn — get_inventory, get_shipping_eta and get_price. Your handler executes all three, concatenates the results into one string, and submits it as a single tool output. The service then rejects the submission, reporting that outputs are missing for two of the tool call identifiers. What must the handler do?",multiple-choice,"Submit one tool output per proposed call, each carrying the identifier of the tool call it answers","Correct. Each proposed call carries its own identifier, and the protocol requires a matching output for every one of them so the model can attribute each result to the request that produced it. Emitting one output per identifier is the direct fix and preserves the latency benefit of executing the three lookups together.",Disable parallel tool calling on the run so the model can only propose one tool at a time,"Serializing the calls would make the error go away, but it triples the round trips for three independent lookups and treats a correlation bug in your handler as a platform limitation. Parallel calls are a performance feature worth keeping.",Submit the concatenated output against the first tool call identifier and let the model infer the rest from the combined text,"This is exactly the failure being reported: two identifiers still have no output, so the submission is invalid. Even if it were accepted, forcing the model to disentangle three results from one blob invites misattribution.",Start a separate run for each proposed tool call so every run has exactly one output to submit,Splitting into separate runs discards the thread's in-progress state for that turn and multiplies overhead. The proposed calls belong to one run's required action and must be answered within it.,,,,,1,"Return one tool output per tool call identifier. The identifiers are how results are correlated with requests, so concatenating them into a single output breaks the protocol and loses attribution.",Implement generative AI and agentic solutions
"An inventory platform exposes 14 operations through a documented OpenAPI 3.0 specification and is secured by an API key sent in a header. To let an agent use it, a developer has hand-written 14 Python function tools that each build a request, add the header and parse the response — roughly 600 lines that must be updated whenever the API changes. What is the better integration?",multiple-choice,"Register an OpenAPI-specified tool with the agent using the existing specification, and supply the credential through a project connection so the operations become callable tools without wrapper code","Correct. An OpenAPI-specified tool turns the specification itself into the tool contract, so operation names, parameters and schemas come straight from the document the API team already maintains. Authenticating through a project connection keeps the key out of the agent definition and out of your code.",Keep the 14 custom functions but generate them from the specification with a code generator run in the build pipeline,"Code generation reduces the hand-editing, but you still own, build, version and deploy 14 generated wrappers plus a generator step, when the platform can consume the specification directly. It is a smaller version of the same avoidable cost.",Paste the OpenAPI specification into the agent's instructions and let the model construct the HTTP calls itself,An agent cannot make arbitrary outbound HTTP calls just because it has read a specification; tools are what grant capability. This also spends thousands of tokens per run on a document the model would have to re-read every time.,Put the API key in the agent's instructions so the model can include the header when it calls the inventory endpoints,"Instructions are neither a secret store nor an execution mechanism. The key would be visible to anyone who can read the agent definition, could surface in traces or responses, and the model still has no way to issue the call.",,,,,1,"Register the existing OpenAPI specification as a tool and authenticate through a project connection. The specification already defines every operation and schema, so wrapper functions — hand-written or generated — are maintenance you do not need to own.",Implement generative AI and agentic solutions
"A coordinating agent delegates warranty questions to a specialist agent by sending it the text ""Handle this warranty question."" Traces show the specialist immediately asking for the serial number, purchase date and region — values the coordinator already collected earlier in the conversation — so the user is asked for them twice. What is the correct fix?",multiple-choice,Define an explicit input contract for the specialist and have the coordinator pass the collected fields as structured context in the delegation request,"Correct. Delegation is an interface, and interfaces need a contract: state which fields the specialist requires and have the coordinator supply them explicitly. That makes the hand-off testable, keeps the specialist independent of how the coordinator gathered the data, and removes the duplicate questioning entirely.",Give the specialist agent read access to the coordinator's thread so it can search the history for the values it needs,"Sharing raw conversation state couples the two agents to each other's internals and forces the specialist to re-derive facts by reading history, which is both slower and error-prone. It also widens the data the specialist can see beyond what its task requires.",Add an instruction to the specialist telling it to assume sensible defaults rather than asking the user for missing details,"Guessing a warranty region or purchase date produces confidently wrong outcomes on exactly the inputs that determine eligibility. The information exists — the problem is that it was never passed, not that the specialist is too cautious.",Have the coordinator restate the entire conversation transcript verbatim in the delegation message,"Dumping the full transcript is expensive, grows without bound, and leaves the specialist to extract the fields itself. It replaces a missing contract with more context rather than with a defined one.",,,,,1,"Give the specialist a defined input contract and pass the collected fields as structured context. Sub-agents do not inherit the coordinator's context, and replacing a contract with a shared thread or a transcript dump trades a clean interface for coupling and cost.",Implement generative AI and agentic solutions
"Overnight, a data-quality agent entered a loop: a downstream validation tool began returning HTTP 503, the agent retried it with slightly reworded arguments 63 times over four hours, consumed about 410,000 tokens, and no one was alerted until the morning stand-up. Every individual tool call and model call was well formed. What safeguard should the orchestration add?",multiple-choice,Enforce per-run limits — a maximum number of iterations and a token or cost budget — plus a circuit breaker that stops after repeated failures of the same tool and escalates to a human,"Correct. Autonomy needs a bounded envelope enforced by the code that drives the run: iteration caps and budgets bound the blast radius, a circuit breaker recognizes that the tool itself is down rather than the arguments being wrong, and escalation puts a human in the loop while the incident is still live.",Add an instruction telling the agent to stop retrying a tool that has failed more than three times in a row,The looping agent is following its instructions to complete the task; an added instruction is one more probabilistic signal competing with that goal. Runaway-cost protection must not depend on the model choosing to obey it.,Increase the model deployment's rate limit so that a looping run cannot exhaust capacity for other workloads,"Rate limits protect other workloads from this run but do nothing to stop it. The agent would still spin all night, just more slowly, and the tool would still be down with nobody notified.","Switch the run to a smaller, cheaper model so that a loop of this kind costs far less if it happens again","A cheaper model reduces the bill for the same broken behaviour. The defect is an unbounded loop against a failing dependency with no alerting, and model choice does not address any part of that.",,,,,1,"Bound the run with iteration and cost limits, break the circuit on a repeatedly failing tool, and escalate to a human. Runaway autonomous behaviour is contained by the orchestrator, never by asking the model to restrain itself.",Implement generative AI and agentic solutions
"A nightly reconciliation ""agent"" processes about 5,000 records. Traces show that in 97% of runs it calls fetch_ledger, then match_transactions, then post_exceptions, in exactly that order, and the model contributes no branching. The remaining 3% are records with ambiguous vendor names where a judgement call genuinely helps. The job costs 1.9 million tokens a night. Which two changes should you make? (Choose two.)",multi-select,Replace the fixed three-step sequence with a deterministic workflow in application code that calls the three operations directly,"Correct. When the trace shows the same three calls in the same order almost every run, the model is being paid to rediscover a sequence you already know. Encoding it in code makes the job faster, cheaper, deterministic and trivially testable, and removes an entire class of nondeterministic failure.","Route only the ambiguous vendor-name records to a model-driven step, so language understanding is applied where branching actually exists","Correct. The 3% of ambiguous vendor names is where judgement genuinely adds value, so that is where the model belongs. Routing only those records preserves the benefit while collapsing the token cost by roughly two orders of magnitude.",Keep the agent loop but raise the maximum iteration limit so ambiguous records get more attempts to resolve themselves,"More iterations increase cost and latency for the same fundamentally deterministic pipeline, and the 97% case does not need iteration at all. This treats a design mismatch as a tuning parameter.",Keep the agent loop and add more tools so the model has richer options when it plans each night's run,"Adding tools enlarges the decision space the model must reason over each night, which reduces selection accuracy and increases tokens, all in service of a sequence that never actually varies.",,,,,"1,2","Convert the fixed sequence into deterministic code and reserve a model-driven step for the ambiguous 3%. Traces showing an invariant tool order are the clearest signal that the workload is a workflow, with a narrow agentic step inside it.",Implement generative AI and agentic solutions
"To stop a summarizer repeating stock phrases, a developer simultaneously set temperature to 0.1, top_p to 0.2 and frequency_penalty to 1.5. The repetition is gone, but summaries are now stilted, and domain terms that must appear on every occurrence — such as the policy number repeated in each clause reference — are being dropped or replaced with pronouns. How should the team proceed?",multiple-choice,"Reset top_p to 1 and the penalties to 0, tune temperature alone against the evaluation set, and address any remaining repetition with instructions and examples","Correct. Temperature and top_p both narrow the same sampling distribution, so tightening both compounds the effect and produces stilted text, while a high frequency penalty explicitly discourages tokens that have already appeared — which is why the mandatory repeated policy number is disappearing. Tuning one parameter at a time against a measured evaluation set is the only way to attribute effects.","Raise frequency_penalty further, to about 2.0, so the model is pushed even harder away from repeating phrases","This deepens the exact mechanism causing the damage: the penalty does not distinguish stock filler from required domain vocabulary, so a stronger penalty drops the policy number more often, not less.",Set both temperature and top_p to 0 so that sampling is maximally constrained and output becomes predictable,"Zeroing both parameters makes output maximally greedy and repetitive in a different way, and it does nothing about the penalty that is suppressing required terms. It also confuses predictability with quality.","Move to a larger model deployment, since bigger models repeat themselves less and handle domain vocabulary better","A larger model may improve fluency, but it inherits the same parameter settings — a frequency penalty of 1.5 will suppress required repeated terms on any model. The misconfiguration must be fixed regardless of model choice.",,,,,1,"Reset top_p and the penalties, then tune temperature alone against an evaluation set. Stacking overlapping sampling controls makes effects impossible to attribute, and repetition penalties cannot tell filler phrases from required domain terms.",Implement generative AI and agentic solutions
"Your nightly quality gate asks the same deployment that generated each answer, using the same prompt template and persona, to rate its own answer from 1 to 5. Scores average 4.8 and never drop below 4.3, while a blind human review of the same 200 answers averages 3.1 and identifies several factual errors the gate passed. How should the evaluation be redesigned?",multiple-choice,"Score with an independent judge configuration and an explicit rubric that defines what each score means, then calibrate the judge against the human-labelled sample and track their agreement","Correct. A model grading its own output with its own persona inherits the same blind spots that produced the errors, and an undefined 1-to-5 scale invites uniformly generous scores. A separate judge configuration with a rubric that describes each score, calibrated against human labels and monitored for agreement, is what makes the gate trustworthy.","Ask the model to grade itself five times and use the median score, which cancels out individual grading errors",Repeating a biased measurement five times produces a stable biased result. The variance was never the problem — the median of five self-flattering scores is still self-flattering.,"Keep the self-grading design but add ""be extremely strict and critical"" to the grading prompt","Telling a self-grader to be harsh shifts the distribution unpredictably without fixing the underlying issue: the grader shares the generator's misconceptions, so it cannot see the factual errors regardless of how strict it is told to be.","Replace the score with a fluency metric, which is objective and correlates with human judgement of quality","Fluency measures how well text reads and has little to do with factual correctness. The failing answers were fluent, which is why they slipped through, so this would make the gate less informative rather than more.",,,,,1,"Use an independent judge with an explicit rubric and calibrate it against human labels. Self-grading with the generator's own prompt inherits its blind spots, and averaging or scolding a biased judge does not remove the bias.",Implement generative AI and agentic solutions
"Monthly spend on a support assistant tripled with no change in request volume. Token analytics show prompt tokens are 92% of consumption: average prompt size grew from 6,000 to 24,000 tokens after a release that appended a 9,000-token static instruction and policy block to every request and raised retrieval top-k from 5 to 20 without reranking. Output averages 350 tokens. What should you change?",multiple-choice,"Cut the input side — trim and stabilize the static block so it can benefit from prompt caching, and restore a small top-k by reranking a wider candidate set down to a few chunks","Correct. The telemetry is unambiguous: 92% of the spend is input tokens, and the two named regressions created them. Trimming the static block and keeping its prefix stable makes it a candidate for prompt caching, while reranking a wide candidate set down to a few chunks restores small prompts without giving up recall — and usually improves answer quality too.",Reduce the maximum output token setting from 800 to 300 so responses are shorter and cheaper,"Output is 8% of consumption, so even eliminating it entirely could not explain or reverse a tripling. Capping responses at 300 tokens also risks truncating legitimate answers for a negligible saving.",Move the assistant to a cheaper model deployment and keep the current prompt construction unchanged,"A cheaper model reduces the unit price of a prompt that is four times larger than it needs to be, so you keep paying for 18,000 wasted tokens per request while also giving up answer quality. Fix the waste before renegotiating the rate.","Set temperature to 0, since deterministic responses let the service reuse work across identical requests","Temperature has no effect on token accounting, and determinism is not what makes caching apply. This confuses sampling behaviour with the prefix stability and length conditions that actually govern cached input.",,,,,1,"Attack the input side: trim and stabilize the static block for prompt caching and rerank a wide candidate set down to a small top-k. With prompt tokens at 92% of spend, output caps and cheaper models address the wrong 8%.",Implement generative AI and agentic solutions
"During business-hours peaks your primary model deployment returns HTTP 429 for about 4% of requests, and your client immediately retries in a tight loop, which extends the throttling window. Availability targets require that user-facing requests still succeed during these peaks, and you have spare quota available in a second region. Which two changes should you make? (Choose two.)",multi-select,Honour the Retry-After header and use exponential backoff with jitter instead of retrying immediately,"Correct. A tight retry loop against a throttled endpoint adds load precisely when the service is shedding it, prolonging the incident. Respecting Retry-After and backing off exponentially with jitter lets the window clear and stops synchronized clients from retrying in lockstep.","Fail over to a second deployment in the other region when the primary is throttled, routing the overflow rather than queuing behind it","Correct. Backoff makes the retries polite but does not create capacity, so meeting an availability target during peaks needs somewhere else for the overflow to go. A second deployment with spare quota turns a throttled request into a served one instead of a delayed one.",Increase the client's request timeout so throttled calls have longer to complete before the client gives up,"A longer timeout does not change a 429: the service has already refused the request, so waiting longer simply keeps the caller blocked. It affects slow responses, not rejected ones.","Raise the maximum output token setting so that fewer, larger requests are needed to serve the same peak traffic","Raising the output cap increases tokens consumed per request, which pushes you further into the rate limit rather than away from it. It also has no relationship to the number of requests arriving at peak.",,,,,"1,2","Honour Retry-After with jittered exponential backoff and fail over to the second region's deployment. Backoff stops your client from amplifying the throttling, and only additional capacity actually serves the peak.",Implement generative AI and agentic solutions
