Question,Question Type,Answer Option 1,Explanation 1,Answer Option 2,Explanation 2,Answer Option 3,Explanation 3,Answer Option 4,Explanation 4,Answer Option 5,Explanation 5,Answer Option 6,Explanation 6,Correct Answers,Overall Explanation,Domain
"Zainab, a policy associate at an industry trade association, has Claude summarize a member survey report. The source repeatedly qualifies its findings — ""preliminary,"" ""self-reported,"" ""small-employer segment excluded"" — but Claude's summary states the findings as firm, unqualified facts. What should she do?",multiple-choice,"Circulate the summary as-is, since simplifying away hedges is what a good summary is supposed to do","Summaries should compress wording, not certainty. ""Preliminary"" and ""self-reported"" are substantive properties of the evidence, and members reading unqualified claims will weight the findings far more heavily than the survey's own authors intended.",Ask Claude to add a general disclaimer at the top noting that survey data always has limitations,"A blanket disclaimer is noise that readers skim past, and it fails to tell them which claims carry which limitation. The exclusion of small employers matters for specific findings, and only a qualifier attached to those findings communicates that.",Shorten the summary further so it contains fewer claims that could be overstated,"Fewer overstated claims is still overstatement. Cutting content changes how much is said, not how accurately the remaining claims reflect their evidentiary strength — the summary's certainty level would still exceed the source's.","Restore the source's specific qualifiers to the relevant claims, because dropping them makes the findings sound stronger than the evidence supports","Correct. A subtle but consequential summarization failure is certainty inflation: hedges and scope limits get compressed away, leaving claims stronger than the source makes them. Evaluation should compare the confidence level of output and source, and restore the qualifiers that changed the meaning.",,,,,4,"Summaries must preserve the source's level of certainty: dropped hedges and scope qualifiers make claims stronger than the evidence, so compare confidence levels, not just facts.",Output Evaluation and Validation
"Yusuf, a communications officer at a state agency, asks Claude about accessibility requirements. Claude cites a specific government report by title and publication number, but Yusuf cannot find the report anywhere on the agency's site or in a web search. What is the most likely explanation, and the right response?",multiple-choice,The report is probably real but poorly indexed; cite it in his materials and note the search difficulty,"Tempting because indexing gaps do exist, but assuming a document is real when it cannot be found anywhere inverts the burden of proof. Citing an unlocatable source in official communications is exactly the failure mode that hallucinated citations cause.",The citation is likely a hallucination — a plausible-looking fabricated detail — so he should not use it unless he can locate the actual document,"Correct. Language models can fabricate specific-looking details — titles, publication numbers, section references — with full fluency. An unfindable citation should be presumed hallucinated until the actual document is located; specificity is a property of the text, not evidence of existence.","The specificity of the title and publication number indicates the reference is genuine, so no further checking is needed",Specificity is precisely what makes hallucinations dangerous: fabricated details are generated with the same precise formatting as real ones. Judging authenticity by how official a citation looks is the reasoning error this objective exists to prevent.,Ask Claude for a direct link to the report and treat a provided URL as confirmation that it exists,A model that hallucinated the report can just as easily hallucinate a plausible URL for it. Asking the same system to corroborate its own fabrication adds no independent evidence; verification must come from outside the model.,,,,,2,"Specific-looking details can still be fabricated: hallucinated citations are fluent and precisely formatted, so existence must be confirmed against the real source, never inferred from specificity.",Output Evaluation and Validation
"Colm, a facilities manager at a self-storage company, asks Claude — with no documents attached — for the exact signage-permit fees and setback distances in the small municipality where a new site is planned. Claude answers with confident, specific figures. How should Colm assess this response?",multiple-choice,"Proceed with the figures, since they are detailed, internally consistent, and formatted like real regulations","Detail, internal consistency, and regulatory formatting are properties of fluent text, and fabricated specifics come with all three. Hallucinated fee schedules look exactly like real ones — that resemblance is the hazard, not a reassurance.","Recognize the answer as high hallucination risk — hyper-specific facts about an obscure locality, requested with no source material — and confirm the actual figures with the municipality before acting","Correct. Hallucination risk is highest exactly here: a request for precise figures about an obscure topic, with nothing provided to ground the answer. Recognizing those risk conditions — specificity, obscurity, no source — is the identification skill, and the municipality's own records are the only real check.",Ask the identical question again in a new chat and treat matching figures across both chats as confirmation,"Two chats draw on the same underlying model, which can produce the same plausible invention twice. Consistency across conversations demonstrates stability of the fabrication, not correspondence with the municipality's actual fee schedule.","Trust the figures because permit rules are public records, which models learn thoroughly during training","Being nominally public does not mean a small town's current fee table was in training data, was current at the cutoff, or was memorized precisely — and fees change by council vote. ""It's public information"" is a rationalization, not verification.",,,,,2,Obscure plus specific plus ungrounded equals verify first: hallucination risk peaks when a prompt requests precise details on obscure topics without source material.,Output Evaluation and Validation
"Priyanka, a curriculum director at a community college, asked Claude for enrollment and completion statistics to include in a board presentation. The numbers look plausible. Which fact-checking approach is most appropriate before the slides go to the board?",multiple-choice,"Trace each statistic to an authoritative primary source, such as the education department's published data, and cite that source on the slide",Correct. The core fact-checking technique is tracing claims to authoritative primary sources — the organizations that actually publish the data. This both catches fabricated or outdated figures and produces the citation the board presentation needs to be credible.,Ask Claude in the same conversation to double-check its statistics and correct any it identifies as wrong,"Tempting because the model will comply and often adjust something, but a self-check runs on the same knowledge that produced the originals. It cannot reliably distinguish its own accurate figures from its plausible fabrications, so it is not independent verification.",Check the numbers against another AI chatbot and treat agreement between the two as verification,"Two language models can be wrong in similar ways, and agreement between them establishes only that the claim is plausible, not that it is true. Cross-model consensus is not a substitute for checking the actual published data.",Add a footnote stating the figures are AI-generated so the board can apply its own judgment,A disclaimer transfers the verification job to board members who have no better means to check the figures than Priyanka does. Fact-checking is the presenter's diligence obligation; labeling unverified numbers does not make them fit for a governance decision.,,,,,1,"Trace claims to authoritative primary sources: real validation is independent of the model, since self-checks and cross-model agreement measure plausibility while primary sources establish truth.",Output Evaluation and Validation
"Karim, a market analyst at a specialty coffee importer, gets a Claude-generated claim about next season's harvest outlook in a producing country. No single authoritative primary source covers it. How should he validate the claim before it shapes purchasing decisions?",multiple-choice,"Corroborate it across several genuinely independent, reputable sources — government agriculture data, trade bodies, and established industry press — before relying on it","Correct. When no single primary source settles a claim, triangulation is the technique: agreement among genuinely independent, reputable sources — official statistics, trade organizations, established press — provides converging evidence. Independence is the operative word; the sources must not all trace back to one origin.",Find one industry blog that repeats the same outlook and consider the claim confirmed,"One blog repeating the outlook may simply be echoing the same rumor mill the claim came from — or content generated the same way. A single low-authority echo is correlation with the claim, not independent support for it.",Ask Claude to state its confidence level in the claim and proceed if the stated confidence is high,"Self-reported confidence is generated text like everything else the model produces, and models express high confidence in fabrications. A confidence statement is not evidence about the coffee harvest; it is a sentence about the answer.",Ask the same question in a second Claude conversation and treat a consistent answer as verification,"Two conversations with the same model are about as independent as asking one person twice. Consistency demonstrates that the model reliably produces this answer, which is compatible with the answer being reliably wrong.",,,,,1,"Triangulate across genuinely independent sources: when no single primary source exists, validation means convergence among independent authorities, not echoes or repeated model runs.",Output Evaluation and Validation
"Olivia, an operations lead at an insurance company, used Claude to draft a customer-facing notification about changes to policy coverage terms. The draft is accurate to the internal change memo she provided and reads well. What should happen before the notification is sent to customers?",multiple-choice,"Send it, since the draft was grounded in the official internal memo and reads professionally","Tempting because grounding in the memo handles factual accuracy, but accuracy to an internal document is not the bar for this output. Coverage-change notifications carry legal obligations about wording, required disclosures, and timing that the memo's author and Claude may both have missed.","Route it through legal or compliance review, because it is an external communication with regulatory and contractual implications","Correct. The trigger for expert human review is consequence, not quality: external communications with regulatory, contractual, or legal weight require review by the humans accountable for those risks, no matter how polished the draft. Claude accelerates the drafting; it does not absorb the accountability.","Have a colleague proofread it for typos and formatting, then send it to the customer list","Proofreading checks surface quality, but the risk in this document is substantive — whether the wording creates legal exposure or omits a required disclosure. A typo pass by a colleague is review at the wrong level for the stakes involved.",Ask Claude to review the draft from a lawyer's perspective and incorporate its suggested edits,"A lawyer-persona review is still the model reviewing itself, with no professional accountability and no knowledge of the company's specific regulatory posture. Simulated expertise is useful for pre-review tightening, but it cannot substitute for the real function.",,,,,2,"Consequence, not polish, triggers expert review: outputs with legal, regulatory, or financial weight need accountable human review before use, regardless of how good the draft looks.",Output Evaluation and Validation
"Wiremu, a billing coordinator at a veterinary clinic network, is setting up a new monthly workflow in which Claude drafts client payment-reminder emails from billing exports. How should he decide the level of human review the workflow needs?",multiple-choice,"Review every draft in the first several batches, and relax to spot-checking only after the workflow has demonstrated consistent accuracy","Correct. A new AI workflow has an unknown error profile, so review intensity should start high and step down only as evidence accumulates: full review of early batches reveals the failure patterns, and demonstrated reliability is what earns the transition to sampling. Verification requirements are provisional, not fixed.","Skip review entirely, since payment reminders are routine template-like messages","Routine in format is not routine in consequence: these messages assert specific amounts owed by specific clients, and a mis-mapped export means dunning the wrong person for the wrong sum. Template-like appearance says nothing about the reliability of a brand-new data-driven pipeline.",Review drafts only when a client calls to complain about an incorrect reminder,"Complaint-driven review means the error-detection system is the clinic's angriest clients, and every silent error — someone quietly paying an inflated figure — never surfaces at all. Verification must precede sending, not follow the damage.","Review the output of the very first run carefully, then treat the workflow as validated from then on","One clean run is a sample size of one, and each month brings a fresh export with new edge cases — refunds, partial payments, plan changes. Confidence should be earned across varied batches, not granted permanently after a single success.",,,,,1,New workflows earn reduced review through evidence: start at full coverage and step down to sampling only after consistent accuracy across varied runs.,Output Evaluation and Validation
"Carlos, a communications specialist at a software company, receives an accurate but jargon-dense incident summary written by Claude for the engineering team. He now needs a version for affected customers. What is the most effective approach?",multiple-choice,"Send the engineering version to customers, since it is the most accurate and complete account available","Tempting because accuracy feels like the safest choice, but an audience-mismatched document fails even when every fact is right: customers cannot parse engineering jargon, and the details that matter to them — impact and resolution — are buried. Fitness for audience is part of output quality.","Ask Claude to rewrite the summary for customers, specifying a non-technical reading level, a reassuring tone, and which facts must be preserved","Correct. Adapting for a new audience is a re-generation task with explicit constraints: state the reader, reading level, tone, and the facts that must survive the translation. This preserves accuracy while transforming register — the core skill of audience adaptation.",Trim the technical sections out of the engineering version and send the shortened remainder to customers,"Deleting technical sections leaves a document that was still organized and worded for engineers, now with holes where the substance was. Adaptation means re-expressing the same facts for a new reader, not subtracting text from the old version.","Write the customer version himself from scratch, since audience adaptation is inherently a human-only task",Manual rewriting produces a fine result but abandons the leverage the tool provides: Claude adapts register and structure quickly and well when given clear audience constraints. Reserving human effort for reviewing the adaptation is the better division of labor.,,,,,2,"Adaptation is re-expression, not deletion: tailoring output means specifying the reader, tone, and must-keep facts and regenerating, because accuracy alone doesn't make a document fit its readers.",Output Evaluation and Validation
"Alba, a sustainability lead at a footwear manufacturer, must turn the annual impact results into three deliverables: a board memo, an all-staff note, and a public blog post. How should she direct Claude to produce the three versions?",multiple-choice,"Specify for each audience what they need to know, the appropriate depth, and what must be left out — such as confidential cost data in the public post","Correct. Multi-audience adaptation is a per-audience specification exercise: each version needs its readers' concerns (governance and risk for the board, meaning and pride for staff, credibility for the public), its own depth, and — critically — its own exclusions, since confidential figures that belong in a board memo must never reach the blog.","Produce one thorough master version and send the same document to the board, staff, and public",One document cannot serve three readerships: it either buries the board's decision-relevant detail in public-friendly prose or exposes internal figures to the public. The single-version approach guarantees at least one audience is served badly — or a confidentiality breach.,"Write the public blog post first, then create the board and staff versions by adding detail to it","Building upward from the most sanitized version anchors all three documents to public messaging, when the board memo needs analysis and internal specifics that were deliberately stripped out. Deriving the richest document from the poorest one runs the adaptation backward.","Ask Claude for long, medium, and short renditions of the same text, matched to the three audiences","Length is the least important difference between these audiences. A short board memo and a short blog post contain different information, not the same information at different lengths — sizing does not address who may see what, or what each reader needs.",,,,,1,"One source, per-audience specs, deliberate exclusions: multi-audience adaptation defines each version's needs, depth, and confidentiality boundaries separately.",Output Evaluation and Validation
"Hannah, a program officer at an education foundation, is using Claude to build a multi-section grantee onboarding guide. She expects to refine it over several rounds of feedback and then share the finished document with her team. Which output format should she request?",multiple-choice,"An artifact, so the guide exists as a standalone document she can iterate on and share when it's ready","Correct. Artifacts are designed for exactly this shape of work: substantial, self-contained content that gets revised iteratively and ultimately shared or exported. The guide stays a single coherent document across feedback rounds instead of fragmenting into conversation history.","Inline chat responses, keeping each section as a separate message she can scroll back to later","Tempting because chat is the default, but a multi-section document scattered across inline messages fragments with every revision — each fix produces another partial copy, and assembling the final guide means scavenging through scroll-back for the latest version of each section.","A fresh chat per section, so each part of the guide develops in its own clean conversation","Separate chats fragment the work further and discard shared context: tone and structure decisions made for one section don't carry to the next, and no single place ever holds the current state of the whole guide.","A compact bulleted outline in chat, since shorter output is easier to review at each round","An outline is a fine early step, but choosing it as the format because it is easier to review optimizes the reviewer's convenience over the deliverable. The end product is a full guide, and the format should support building and refining that actual artifact.",,,,,1,"Substantial, iterated, shareable content belongs in an artifact: format selection follows the content's lifecycle, and documents that will be revised and shared need a standalone container.",Output Evaluation and Validation
"Lucia, a product-marketing associate at a pet-food brand, ran Claude's research mode on the raw-food segment and received a long, heavily sourced report. Leadership asked one question: should the brand enter this segment? What should Lucia do with the research output?",multiple-choice,"Curate before sharing: distill the findings that bear on the entry decision, keep the source links attached to the claims that survive, and cut the rest","Correct. Curation is the step between research output and audience: selecting what bears on the actual decision, preserving the source links so surviving claims stay verifiable, and discarding the rest. The value Lucia adds is judgment about relevance — the raw report is input to her work, not the deliverable.",Forward the complete report to leadership so that no potentially relevant finding is lost,"Forwarding everything transfers the curation work to the people with the least time to do it, and most of the report does not touch the entry decision. Completeness of the handoff is not a virtue when the question was specific; it is the absence of the analyst's job.",Send leadership only the single-sentence bottom line so their time is fully respected,"A bare yes-or-no strips out the reasoning and evidence leadership needs to weigh the call and probe its assumptions. Respecting their time means giving a decision-shaped brief with support, not withholding everything except the conclusion.","Convert the entire report, section by section, into a slide deck for the leadership meeting","Reformatting is not curating: a slide per section faithfully reproduces the report's bulk in a different container, and the deck inherits every irrelevant passage as a slide. The problem to solve is selection, and changing the medium does not perform it.",,,,,1,"Curate research to the decision, keep the sources: research output is raw material, and the human's job is selecting what bears on the decision while preserving verifiability.",Output Evaluation and Validation
"Isabelle, a consultant supporting a hospital system's process redesign, works with Claude daily on the same engagement. In every new chat she re-uploads the client's style guide and background documents and re-types the same instructions about tone and terminology. Which feature best solves this?",multiple-choice,A Claude Project with the engagement documents added as knowledge and the standing instructions set once,Correct. Projects exist precisely for recurring work with shared context: knowledge files and custom instructions are configured once and apply to every chat inside the Project. Isabelle gets a fresh conversation each session without re-uploading or re-explaining anything.,One continuous chat for the entire engagement so the documents and instructions never leave the conversation,"Tempting because one chat does retain context, but months of unrelated threads in a single conversation degrade focus and eventually strain the context window. Persistent setup belongs in a Project; conversations should stay scoped to their task.","Artifacts for each deliverable, since artifacts preserve the documents alongside the finished work","Artifacts are containers for outputs — documents, reports, drafts — not for the reference material and instructions that shape future conversations. They solve the deliverable problem, not the repeated-setup problem.","Research mode, since it automatically gathers the background context each new conversation needs",Research mode conducts deeper multi-source investigation of a question; it does not store or recall an engagement's private documents and standing instructions. This confuses gathering new information with persisting known context.,,,,,1,"Recurring context belongs in a Project: Projects persist knowledge files and instructions across chats, eliminating per-conversation setup for ongoing work.",Product and Model Selection
"Carmen, a sales insights analyst at a book publisher, has four internal quarterly sales reports as files on her laptop and needs Claude to compare them and pull out title-level trends. A colleague tells her to 'always use research mode for analysis work.' What should Carmen actually do?",multiple-choice,"Upload the four reports into the conversation and ask Claude to compare them directly — research mode is for investigating external information, not analyzing files she already has","Correct. When the source material is already in hand, the right move is to provide it — upload the files and ask directly. Research mode exists for gathering and synthesizing external information, not for working through documents the user already possesses; standard chat with uploads fits this task exactly.","Follow the advice and run research mode, since it is the feature designed for any task involving comparison or analysis",The colleague's rule conflates 'analysis' with 'research.' Research mode searches outward for new information; it does not make Claude better at reading files Carmen supplies. Choosing a feature by keyword rather than by what the task needs is the selection error being tested.,"Use research mode first to find public sales data about the titles, then substitute those findings for the internal reports","Substituting public data for the internal reports changes the task rather than serving it: her question is about her company's own quarterly numbers, which no external search can supply. This misuses a discovery feature where the actual sources are already available.","Avoid uploading the reports and instead retype the key figures into the chat, since Claude works better with typed text than files","Claude handles uploaded documents well, and retyping figures by hand is slow and error-prone — a transcription mistake would silently corrupt the analysis. Avoiding uploads out of this belief discards the straightforward, reliable path to the comparison she needs.",,,,,1,"Research mode gathers new external information; when the documents already exist, upload them and ask directly in chat.",Product and Model Selection
