Question,Question Type,Answer Option 1,Explanation 1,Answer Option 2,Explanation 2,Answer Option 3,Explanation 3,Answer Option 4,Explanation 4,Answer Option 5,Explanation 5,Answer Option 6,Explanation 6,Correct Answers,Overall Explanation,Domain
"Every `kubectl apply` of a new image tag for an AKS-hosted API produces a two-minute window of 502s at the ingress, even though the replicas eventually stabilise. The Deployment sets `strategy.rollingUpdate.maxUnavailable: 50%` and defines no readiness probe. What manifest change removes the errors?",multiple-choice,"Add a readiness probe and lower `maxUnavailable` toward 0 with a small `maxSurge`, so old pods are removed only as new pods report ready","Correct. Without a readiness probe, a pod is considered ready as soon as its containers start, so the Service adds it to the endpoints list before the application can serve — and `maxUnavailable: 50%` simultaneously removes half the healthy capacity. A readiness probe plus a conservative `maxUnavailable` and a small `maxSurge` makes the rollout add ready capacity before it takes any away.","Change the strategy to `Recreate` so all old pods terminate before new ones start, giving a clean cutover","`Recreate` guarantees downtime by design, since every old pod is terminated before a replacement starts. It would turn an intermittent two-minute error window into a deterministic outage on every deploy.",Increase `terminationGracePeriodSeconds` so old pods stay alive longer while the new pods finish starting,"The grace period governs how long a terminating pod may finish in-flight work after it is removed from endpoints. It helps avoid cutting off active connections, but it does not stop unready new pods from being sent traffic.",Add a liveness probe so the kubelet restarts any new pod that is not yet serving traffic correctly,"Liveness restarts containers that have become unhealthy; applied to a pod that is merely still starting, it causes restart loops rather than protecting traffic. The missing signal here is readiness, which governs endpoint membership.",,,,,1,Add a readiness probe and tighten `maxUnavailable` with a modest `maxSurge`. Rollout errors come from routing traffic to pods that are not ready while healthy capacity is withdrawn.,Develop containerized solutions on Azure
"A Container Apps worker with a Service Bus scale rule and no `maxReplicas` bound expanded to hundreds of replicas after a 500,000-message backlog was loaded. The downstream PostgreSQL flexible server hit its connection limit and the whole pipeline stalled. Which two changes make the scaling safe? (Choose two.)",multi-select,Set an explicit `maxReplicas` bound derived from what the downstream database can sustain,"Correct. A replica ceiling is what converts an unbounded scaler into a governed one, and the right ceiling comes from the weakest downstream dependency — here the database's connection capacity. Without it, KEDA faithfully translates backlog into as many consumers as the platform allows.",Raise the scale rule's message-count target so each replica processes more messages before another replica is added,"Correct. The message-count target sets how much backlog each replica is expected to absorb, so a larger target produces fewer replicas for the same queue depth. Tuning it alongside a ceiling shapes both the slope and the limit of scale-out.",Set `minReplicas` to 1 so the app never scales to zero and the backlog is consumed more evenly,A minimum of one replica addresses cold starts and idle behaviour at the bottom of the range; the failure here happened at the top. It has no effect on how far the app scales out under a large backlog.,"Remove the Service Bus scale rule and scale the worker on CPU instead, since CPU reflects database pressure",CPU is a poor proxy for database saturation — replicas blocked waiting on connections often show low CPU — and abandoning queue-depth scaling loses the ability to activate from zero. The scaler is not the problem; its missing bounds are.,,,,,"1,2",Set a `maxReplicas` ceiling sized to the database's capacity and raise the message-count target so scale-out is less aggressive. Unbounded queue-depth scaling simply relocates the bottleneck downstream.,Develop containerized solutions on Azure
"A retail chatbot API runs on Azure Container Apps and reads product documents from Azure Cosmos DB for NoSQL. The handler constructs `CosmosClient(...)` inside every request and closes it before returning. Under 300 requests per second, p99 latency climbs to 900 ms and the container logs show constant TLS handshakes and metadata calls to the account endpoint. What is the correct fix?",multiple-choice,"Create one CosmosClient at application startup, keep it alive for the process lifetime, and share it across all request handlers","Correct. CosmosClient is designed to be a long-lived singleton: it caches the account topology, partition key ranges and routing metadata, and maintains a warm connection pool. Constructing one per request throws that cache away and pays for endpoint discovery plus a TLS handshake on every call, which is exactly the signature in the logs.",Switch the client to Gateway connection mode so each new client reuses the shared HTTPS gateway instead of opening direct TCP connections,"Gateway mode routes requests through the gateway rather than direct to replicas, but it does not make a per-request client cheap: each new client still performs endpoint discovery and opens fresh HTTPS connections. It also usually adds a network hop, so latency would likely get worse rather than better.",Raise the container's provisioned throughput so the extra RU headroom absorbs the connection overhead seen in the latency percentiles,"This treats a client-lifetime problem as a capacity problem. RU exhaustion shows up as HTTP 429 responses and rising RU consumption metrics, neither of which is reported here; buying more throughput cannot remove TLS handshakes and metadata round-trips from the request path.",Wrap each request in a retry policy with exponential backoff so transient handshake failures no longer surface as long-tail latency,"Retries help with transient faults, but nothing here is failing — the requests succeed and are merely slow. Adding backoff on top of an already slow path can only extend the tail; the handshakes are a per-request cost of the design, not an intermittent error.",,,,,1,"Create a single CosmosClient at startup and reuse it for the process lifetime. Per-request clients discard cached routing metadata and pay a TLS handshake on every call, which is a design cost that no amount of RU headroom or retry logic can remove.",Develop AI solutions by using Azure data management services
"An ingestion pipeline writes 1 KB chunk documents to Cosmos DB for NoSQL. Each document carries a 1536-float `embedding` array plus a large `rawHtml` string, and writes cost about 68 RUs each — far above the roughly 5 RUs expected for a small document. Queries only ever filter on `tenantId`, `docId` and `publishedAt`. What change most directly reduces the write cost?",multiple-choice,Set an indexing policy that excludes /embedding/* and /rawHtml/* and includes only the paths the queries actually filter or sort on,"Correct. Cosmos DB indexes every property by default, so each write pays to index all 1536 embedding elements and the whole HTML blob. Excluding those paths and keeping the handful of paths queries actually use collapses the indexing work per write, which is the dominant term in the 68 RU charge.","Switch the container's indexing mode to none so writes stop paying indexing cost, and rely on the query engine to scan at read time","Turning indexing off entirely does cut write cost, but it removes the index the existing tenantId, docId and publishedAt filters depend on. Those queries would then require full scans with sharply higher read RU charges — trading a write problem for a much worse read problem.",Move the embedding and rawHtml values into a second container so the primary container's documents stay under the 1 KB write threshold,"Splitting the document adds a second write and a join at read time without addressing the cause, and the 1 KB figure is not a threshold that changes billing. The RU charge is driven by indexed property count, not by an arbitrary size boundary.",Enable analytical store on the container so the large properties are written to column storage instead of the transactional index,"Analytical store is a separate column store for analytics with its own cost, and enabling it does not stop the transactional index from indexing the same properties. It adds a pipeline rather than reducing the transactional write charge.",,,,,1,"Cosmos DB's default policy indexes all paths, so large arrays and blobs inflate write RUs. Excluding /embedding/* and /rawHtml/* while including only queried paths cuts write cost without weakening the queries that matter.",Develop AI solutions by using Azure data management services
"A telemetry container in Cosmos DB for NoSQL is provisioned at 60,000 RU/s and partitioned on `/eventDate` in yyyy-MM-dd form. Total consumption averages 21,000 RU/s, yet the ingestion service receives constant 429 responses. Metrics show one physical partition at 100% utilization while the rest sit near zero. What explains the throttling?",multiple-choice,"All current writes land in a single logical partition for today's date, so they are capped by that partition's share of the total throughput","Correct. Provisioned throughput is spread evenly across physical partitions, so a key on the current date concentrates every write of the day into one logical partition and therefore one physical partition. That partition can only consume its slice of the 60,000 RU/s, which is why 429s appear while account-wide usage looks low.",The account's total RU/s is being throttled at the account level because burst capacity has been exhausted by the ingestion spike,Burst capacity absorbs short spikes above the provisioned rate; it does not create account-level throttling while two thirds of provisioned throughput sits unused. The single-partition saturation in the metrics contradicts an account-wide explanation.,"Date-typed partition keys are hashed differently from string keys, so the routing layer cannot distribute the writes evenly","Partition keys are hashed as values regardless of whether they look like dates, and the hash function is not the problem. The distribution is skewed because the values themselves are skewed — every write today shares one key value.","The container has exceeded the maximum number of logical partitions, so new writes are queued behind existing partition metadata","Cosmos DB does not impose a partition-count ceiling that queues writes; the relevant hard limit is 20 GB of data per logical partition, which produces a different error. Nothing here indicates the container ran out of partitions.",,,,,1,"A date-based partition key funnels every write of the day into one logical partition, which can only draw its share of the container's RU/s. The fix is a high-cardinality or synthetic key (for example device id, or date combined with a bucket) that spreads writes across partitions.",Develop AI solutions by using Azure data management services
"A knowledge-base team is creating a Cosmos DB for NoSQL container to hold 4 million chunks, each with a 1536-dimension float32 embedding under `/embedding`, and wants to run vector similarity search with `VectorDistance` using cosine distance. Which two configuration steps belong in the container definition? (Choose two.)",multi-select,"Define a vector embedding policy on the container declaring the path, float32 data type, cosine distance function and 1536 dimensions","Correct. The vector embedding policy is declared when the container is created and tells the engine where vectors live, their element type, their dimensionality and the distance function to use. Without it, VectorDistance cannot be backed by a vector index.",Add /embedding/* to the indexing policy's excludedPaths so the raw float array is not also indexed by the standard index,"Correct. Leaving the embedding path in the standard index means every one of the 1536 elements is indexed on every write, which inflates write RUs dramatically for no query benefit. Excluding the path while declaring a vector index on it is the documented pairing.",Set the container's default consistency to strong so vector search results are deterministic across replicas,"Consistency level governs recency of reads across replicas, not similarity-search behaviour. Strong consistency would roughly double read RU charges and is unrelated to whether vector search is configured correctly.",Store each embedding as a base64-encoded string so the vector index can compress it before similarity comparisons,Embeddings must be stored as a numeric array matching the declared data type and dimension count; a base64 string is opaque to the engine and no vector index could be built over it. This invents a compression step the service does not perform.,,,,,"1,2","Enabling vector search means declaring a vector embedding policy at container creation (path, data type, distance function, dimensions) and excluding the embedding path from the standard indexing policy so writes do not pay to index 1536 scalars.",Develop AI solutions by using Azure data management services
"A team is building a background worker that must re-embed documents whenever they are created or updated in a Cosmos DB for NoSQL container, using the change feed processor from the Python SDK across several Container Apps replicas. Which two elements are required for this design to work correctly? (Choose two.)",multi-select,"A separate lease container, partitioned on /id, that the processor uses to store state and distribute feed ranges","Correct. The change feed processor persists its checkpoints and ownership records in a lease container that must be partitioned on /id. Multiple replicas coordinate through those lease documents, which is how work is distributed and rebalanced when instances come and go.","An idempotent handler, because the change feed processor delivers changes at least once and can replay a batch after a failure","Correct. Checkpointing happens after a batch is processed, so a crash between processing and checkpointing causes the batch to be delivered again. Re-embedding must therefore be safe to repeat — for example keyed by document id and content hash — or duplicates and wasted model calls result.",A unique processor name per replica so each instance owns its own leases and never competes with the others,"This inverts how the processor scales: instances that share the same processor name cooperate over one lease set and split feed ranges between them. Giving each replica a unique name creates independent consumers that each process every change, multiplying work.",Strong consistency on the monitored container so the processor never observes an item before it is committed,"The change feed only ever exposes committed items, so consistency level is not what protects the worker from reading uncommitted data. Strong consistency would raise read cost without changing change feed semantics.",,,,,"1,2","A multi-instance change feed processor requires a dedicated lease container partitioned on /id and a shared processor name so replicas split feed ranges, plus idempotent handlers because delivery is at least once and batches can replay after a crash.",Develop AI solutions by using Azure data management services
"A Python service connects to Azure Database for PostgreSQL flexible server using Microsoft Entra authentication: at startup it calls `DefaultAzureCredential().get_token(...)` and passes the token string as the connection password for a pool of 20 connections. The service runs fine for about an hour, then every attempt to open a new pooled connection fails with a password authentication error. What should the team change?",multiple-choice,Fetch a fresh access token inside the pool's connection factory so every new connection authenticates with a currently valid token,"Correct. An Entra access token is a short-lived bearer credential, typically valid for about an hour, and it is only consumed when a connection is established. Acquiring the token inside the factory that creates connections means each new physical connection gets a valid token, and the credential object caches and refreshes transparently.",Increase the pool's minimum size so all 20 connections are opened at startup while the original token is still valid,"Pre-opening all connections only delays the failure: pools recycle connections on error, idle timeout or max lifetime, and each replacement will still be created with the stale token. It also breaks the moment the server drops a connection for any reason.",Store the initial token in Azure Key Vault and read it from there whenever a new connection is required,"Key Vault stores long-lived secrets; caching an already-expired token there does not make it valid again, and the token is not a secret the app should persist. This adds a dependency without addressing expiry at all.",Disable Entra authentication for the application principal and fall back to a PostgreSQL password role for background workloads,"Abandoning Entra authentication throws away centralised identity, rotation and auditing to work around a token-refresh bug that is a few lines of code. It also reintroduces a stored password, which is usually what the platform team was trying to eliminate.",,,,,1,Entra tokens expire in roughly an hour and are only checked when a connection is opened. Acquire the token inside the pool's connection factory so each new connection uses a fresh one; pre-warming the pool or caching the token elsewhere only postpones the failure.,Develop AI solutions by using Azure data management services
"A team is designing the chunk table for a RAG system on Azure Database for PostgreSQL. Each chunk has text, a 1536-dimension embedding, and variable metadata (source system, department, effective date, sensitivity) that queries must filter on. Which two schema decisions best support fast filtered vector search? (Choose two.)",multi-select,Declare the embedding as `vector(1536)` in the chunk table so pgvector operators and indexes apply directly,"Correct. A fixed-dimension vector column is what pgvector's distance operators and HNSW or IVFFlat indexes are defined over. Declaring the dimension also enforces at write time that every row carries an embedding of the right size, catching model mismatches early.",Store the variable metadata in a `jsonb` column and add a GIN index to support containment filters,"Correct. jsonb with a GIN index handles heterogeneous, evolving metadata while still being filterable in SQL, which lets the planner combine metadata predicates with the vector ordering in one query. Frequently used, highly selective keys can additionally be promoted to typed columns with B-tree indexes.",Keep embeddings in a separate one-to-one table joined at query time so the chunk table stays narrow,"Splitting embeddings into a separate table forces a join between the filter and the vector ordering, which frequently defeats the index-driven top-k path and adds latency. Vectors are stored out of line by TOAST anyway, so the narrowness benefit is largely imaginary.",Store the embedding as a `text` column of comma-separated floats and cast it to vector inside the ORDER BY clause,"A text column cannot be indexed by pgvector, and casting in the ORDER BY makes the expression opaque to any index, forcing a full scan plus per-row parsing. It also allows malformed or wrong-length embeddings to be inserted silently.",,,,,"1,2","Use a native `vector(1536)` column so pgvector operators and indexes apply, and a jsonb metadata column with a GIN index for evolving filters. Text or array encodings and split tables both break the index-driven filter-plus-rank path.",Develop AI solutions by using Azure data management services
"A support knowledge base on Azure Database for PostgreSQL holds 6 million chunks and ingests roughly 40,000 new chunks per day. The team built an IVFFlat index with 2,000 lists shortly after the initial load; three months later recall has visibly degraded and newly ingested content is often missed. Which index strategy best fits this workload?",multiple-choice,"Rebuild the index as HNSW, whose graph structure absorbs continuous inserts without periodic retraining","Correct. IVFFlat clusters vectors into lists using the data present when the index is built, so a corpus that grows and shifts drifts away from those centroids and recall decays until the index is rebuilt. HNSW builds an incrementally maintained proximity graph, which is why it is the better fit for continuously ingesting corpora.",Keep IVFFlat and raise `ivfflat.probes` to search more lists at query time so newly added chunks are found,"Raising probes does improve recall by scanning more lists, but it also raises query cost roughly proportionally and does not repair centroids that no longer represent the data. It is a dial to trade latency for recall, not a cure for staleness.","Keep IVFFlat and drop the number of lists to 200, which places more vectors in each list and improves recall","Fewer lists means each list holds more vectors, so scanning one list costs far more while still being chosen by stale centroids. This trades latency away without addressing the drift, and 200 lists is well below the usual guidance for 6 million rows.",Remove the vector index entirely so every query performs exact nearest-neighbour search over the full table,"Exact search over 6 million high-dimensional vectors means a full scan per query, with latency far beyond an interactive budget. Exactness is the right choice only for small tables or offline evaluation.",,,,,1,"IVFFlat's lists are computed from the data at build time, so recall decays as a corpus grows and drifts. HNSW maintains a proximity graph incrementally and suits continuous ingestion; probes and list-count tuning only trade latency for recall.",Develop AI solutions by using Azure data management services
"A RAG endpoint on Azure Database for PostgreSQL runs `SELECT id, chunk_text FROM chunks WHERE tenant_id = $1 ORDER BY embedding <=> $2 LIMIT 10` with an HNSW index on embedding. For large tenants it returns ten rows, but for tenants holding under 1% of the corpus it frequently returns only two or three rows even though hundreds match the filter. What is happening and what is the right fix?",multiple-choice,"The HNSW scan returns a fixed candidate set that is then filtered, so enabling pgvector's iterative index scans lets the scan continue until the limit is satisfied","Correct. An approximate index scan produces a bounded number of candidates governed by ef_search, and the tenant filter is applied to those candidates; when a tenant occupies a small slice of the corpus, most candidates are discarded and fewer than LIMIT rows survive. pgvector's iterative index scans let the scan resume and fetch more candidates until the limit is met, which is the purpose-built answer to this exact symptom.","The tenant_id predicate is not selective enough for the planner, so adding a GIN index on tenant_id will restore the missing rows","The predicate is in fact highly selective — that selectivity is the cause, not a planner misestimate — and a GIN index is aimed at composite types such as jsonb or arrays rather than a scalar equality. A different index on tenant_id does not change how many candidates the vector scan yields.","The embeddings for small tenants are too far from the query vector, so the fix is to normalize all vectors to unit length before insert","Normalization affects distance values, not how many post-filter rows survive an approximate scan, and with cosine distance it changes nothing about ranking. The result set is short because candidates were filtered away, not because distances were large.",The HNSW index is corrupt for sparsely populated tenants and must be reindexed after every bulk tenant import,"Nothing here indicates corruption: the behaviour is deterministic, well documented and a direct consequence of filtering after an approximate scan. Routine REINDEX would be pure cost with no change in outcome.",,,,,1,"Selective filters applied on top of an approximate index scan can leave fewer than LIMIT rows, because the scan yields a bounded candidate set first. Enable pgvector's iterative index scans (or partition/partially index by tenant) so the scan continues until the limit is satisfied.",Develop AI solutions by using Azure data management services
"A vector workload on Azure Database for PostgreSQL flexible server holds 12 million 1536-dimension embeddings whose HNSW index is roughly 80 GB. The server SKU has 32 GB of RAM. Retrieval p95 is 900 ms, the server shows sustained high read IOPS and low buffer-cache hit ratio, and CPU sits at 35%. Which change addresses the bottleneck most directly?",multiple-choice,"Move to a memory-optimized SKU with enough RAM for the working set, or shrink the index with halfvec so it fits in memory","Correct. The symptom set — heavy read IOPS, poor cache hit ratio, spare CPU — is the classic signature of an index that does not fit in memory, so traversals fault to storage. Either give the server enough RAM to hold the working set or shrink the index, for example by storing half-precision vectors, which roughly halves its footprint.","Scale up vCores on the same memory ratio, since more parallel workers will shorten each index traversal","Adding vCores without more memory leaves the index still larger than RAM, so extra workers simply generate more storage reads. CPU is at 35%, which is direct evidence that compute is not the constraint.",Increase work_mem substantially so each retrieval query can cache more of the index in its own private memory,"work_mem governs per-operation sort and hash memory, not index caching; shared buffers and the OS page cache hold index pages. Raising work_mem aggressively across many connections risks memory exhaustion while doing nothing for the fault rate.",Enable read replicas and send all retrieval traffic to them so the primary's cache is reserved for writes,Replicas add read capacity but each replica has the same 32 GB and would fault to storage identically. This multiplies the problem across servers rather than resolving the memory shortfall.,,,,,1,"High read IOPS with a low cache hit ratio and idle CPU means the HNSW index is being read from storage. Size memory to hold the index working set, or reduce the footprint with half-precision vectors; more vCores or replicas do not change the residency problem.",Develop AI solutions by using Azure data management services
"A retrieval API on Azure Container Apps scales from 3 to 90 replicas during traffic spikes, each replica opening a pool of 10 connections to Azure Database for PostgreSQL flexible server. At peak, clients receive ""too many connections"" errors and existing queries slow sharply even though CPU on the server is moderate. What is the most appropriate remedy?",multiple-choice,Put a connection pooler such as the built-in PgBouncer in front of the server in transaction pooling mode and bound each replica's own pool,"Correct. 90 replicas × 10 connections is 900 backends, and each PostgreSQL backend is a process with its own memory and scheduling cost, which is why throughput degrades before CPU saturates. A transaction-mode pooler multiplexes many client connections onto a small set of server connections, and bounding the per-replica pool keeps the client side honest as well.","Raise max_connections on the server to 2,000 so every replica's pool can be satisfied at maximum scale","max_connections is capped by the SKU and, more importantly, every allowed connection consumes memory and adds context-switching overhead. Raising it to 2,000 converts hard errors into severe, harder-to-diagnose performance collapse.",Increase the scale-out threshold so the app scales to at most 30 replicas regardless of the incoming request rate,"Capping replica count throttles the application's ability to serve traffic in order to protect the database, which sacrifices the wrong thing. It also leaves the same fragile ratio in place — 30 replicas is only a smaller version of the same problem.",Give each replica a dedicated read replica of the database so connections are spread across multiple servers,Read replicas add capacity for read traffic but do not reduce total connection count; they multiply the servers to be managed and still receive hundreds of connections each. They also cannot serve the write path.,,,,,1,"Each PostgreSQL connection is a backend process, so hundreds of replica pools exhaust the server before CPU does. Use a transaction-mode connection pooler such as the built-in PgBouncer plus bounded client pools, rather than raising max_connections or capping app scale.",Develop AI solutions by using Azure data management services
"A product-recommendation API uses cache-aside against Azure Managed Redis, storing each response under `rec:{userSegment}` with a 10-minute TTL. Every ten minutes the popular segments expire simultaneously and several thousand concurrent requests all miss, all call the embedding and ranking pipeline, and downstream latency spikes to 6 seconds. What is the most effective mitigation?",multiple-choice,Add jitter to each key's TTL and guard recomputation with a short-lived per-key lock so only one caller regenerates a value,"Correct. Identical TTLs written at the same time expire together, producing a synchronised stampede; randomising the TTL spreads expiries out, and a per-key lock (or single-flight guard) ensures that when a key does expire, one caller recomputes while the rest wait briefly or serve the previous value. Together they address both the synchronisation and the fan-out.",Remove the TTL so cached recommendations never expire and the recomputation spike cannot occur,Removing expiry stops the stampede but guarantees permanently stale recommendations and unbounded memory growth until eviction starts discarding keys unpredictably. Correctness and capacity are both sacrificed to avoid a solvable concurrency problem.,Increase the cache size so more segments fit in memory and fewer requests result in a miss,"Cache size is not the constraint: the entries were present and then expired on schedule, so they were not evicted for lack of memory. More memory would not change the moment of expiry or the resulting fan-out.",Retry the failing requests with exponential backoff until a populated cache entry becomes available,"Backoff retries reduce pressure only after the pipeline is already overwhelmed, and they lengthen the very latency the users are experiencing. It is a symptom-level control that leaves the synchronised expiry in place.",,,,,1,Identical TTLs make popular keys expire together and stampede the origin. Add jitter so expiries spread out and use a per-key lock so a single caller recomputes each value; removing TTLs or adding memory addresses neither the synchronisation nor the fan-out.,Develop AI solutions by using Azure data management services
"A semantic cache in Azure Managed Redis embeds each incoming prompt, searches cached prompt vectors, and returns the stored answer when cosine similarity is at least 0.80. Support reports that ""How do I cancel my policy?"" is being answered with the cached response for ""How do I cancel my payment method?"". Cache hit rate is 62%. What is the appropriate adjustment?",multiple-choice,"Raise the similarity threshold and validate the new value against a labelled set of prompt pairs, accepting a lower hit rate","Correct. The threshold is the precision/recall dial of a semantic cache: 0.80 is loose enough that topically adjacent but semantically different questions collide. Raising it and validating against labelled near-miss pairs trades hit rate for correctness, which is the right direction when wrong answers are being served.",Keep the threshold and shorten the cached entries' TTL so incorrect matches are evicted sooner,"TTL controls how long an entry lives, not which entries match. A shorter TTL means the same wrong match simply happens against a fresher entry, while overall hit rate falls — cost without correctness.","Switch the distance metric from cosine to Euclidean, which separates unrelated prompts more reliably","Switching metrics changes the numeric scale of the threshold rather than the underlying semantics, and for normalized text embeddings cosine and Euclidean rank neighbours nearly identically. It would require re-tuning the threshold anyway without fixing the collision.",Return the two closest cached answers and let the model choose between them at generation time,"Handing the model two cached answers reintroduces a generation call, which defeats the cache's purpose, and it invites the model to blend an irrelevant answer into the response. It adds cost and a new failure mode instead of resolving the matching error.",,,,,1,"Serving another question's answer means the similarity threshold is too permissive. Raise it and validate against labelled near-miss pairs, accepting a lower hit rate; TTL, distance metric and multi-answer returns do not change which entries match.",Develop AI solutions by using Azure data management services
"A team enables the query engine on Azure Managed Redis to serve similarity search over 2.5 million product embeddings of 768 dimensions, with a p99 target of 25 ms and tolerance for approximate results. Their prototype index was created with a FLAT vector field and now takes about 400 ms per KNN query. What should they change?",multiple-choice,Recreate the index with an HNSW vector field so KNN queries traverse a graph instead of scanning every vector,"Correct. A FLAT vector field performs exact brute-force comparison against every indexed vector, so its latency grows linearly with the collection and 2.5 million vectors is far past its comfortable range. HNSW builds a navigable graph that returns approximate neighbours in roughly logarithmic time, which is exactly the trade the team has already said they accept.",Keep the FLAT index and reduce K from 10 to 3 so fewer neighbours must be compared per query,"K barely affects the cost of a FLAT search: the distance is still computed against all 2.5 million vectors, and only the size of the result heap changes. The scan dominates, so latency stays close to 400 ms.",Shard the keyspace across more nodes and issue the same KNN query to each shard from the client,"Sharding spreads vectors across nodes and can reduce per-node work, but each shard still brute-force scans its slice and the client must merge results. It buys a constant factor at considerable complexity, where the algorithm choice offers an order of magnitude.","Store the embeddings as JSON documents rather than hashes, which lets the engine compress the vector field","The storage model — hash or JSON — determines how documents are laid out, not which search algorithm the vector field uses. A FLAT field on JSON documents scans exhaustively exactly as it does on hashes.",,,,,1,"FLAT vector fields scan every vector, so latency scales with collection size. With 2.5 million vectors, a 25 ms target and tolerance for approximation, recreate the index with an HNSW vector field; reducing K, sharding or changing the document type do not change the scan.",Develop AI solutions by using Azure data management services
"Contoso Health's ingestion API accepts clinical PDFs and hands each one to a Python worker that chunks the document, calls Azure OpenAI for embeddings, and writes vectors to a search index. Uploads burst to 4,000 documents in about three minutes while the worker pool sustains roughly 120 documents per minute, and no document may be lost if every worker instance is recycled mid-batch. Which messaging design fits these requirements?",multiple-choice,"Publish one message per document to an Azure Service Bus queue and have workers receive in peek-lock mode, completing each message only after the vectors are committed","Correct. This is a durable back-end command, not a notification: the work must survive a burst that exceeds worker throughput and survive instance recycles. A Service Bus queue absorbs the 4,000-message spike as a backlog the workers drain at their own rate, and peek-lock means a message that was being processed when an instance died is unlocked and redelivered rather than lost.",Publish one event per document to an Azure Event Grid custom topic and register the worker's HTTP endpoint as a webhook subscriber,"Event Grid is a reactive notification service for state changes, not a work buffer you drain at your own pace — it pushes to subscribers and expects a fast acknowledgement. During a 4,000-document burst the worker endpoint would be pushed far past its 120-per-minute capacity, and slow or failed handlers rely on Event Grid retries rather than a backlog you control.",Have the ingestion API call the worker's HTTP endpoint directly and retry in-process when the worker returns a 503 during the burst,"Direct HTTP calls make the producer's availability depend on the consumer's: there is no buffer, so the burst overwhelms the workers immediately, and in-process retry state is lost the moment the API instance restarts. Coupling a bursty producer to a slower consumer without a broker is the exact failure this queue-based design exists to prevent.",Write each document's metadata to a database table and have workers poll that table every second for rows whose status column is still pending,"A polled status table can be made durable, but it reimplements a broker badly: you must hand-roll leasing, visibility timeouts, retry counts, and poison-message handling, and one-second polling across many workers creates contention on the same rows. Service Bus already provides locking, delivery counts, and dead-lettering as managed behavior.",,,,,1,"Use a Service Bus queue with peek-lock when work items are durable commands that must survive bursts and instance restarts. Event Grid is for reactive state-change notification; a queue is for buffered, at-least-once execution of back-end operations.",Connect to and consume Azure services
"A summarization worker receives from a Service Bus queue whose lock duration is the maximum five minutes. Long documents take six to nine minutes because of a chained Azure OpenAI call. Telemetry shows those documents being summarized two or three times, and complete_message() then fails with a lock-lost error. The team cannot shorten the model call. What is the correct remedy?",multiple-choice,Wrap the receiver in an AutoLockRenewer (or call renew_message_lock periodically) so the lock is extended for the duration of the long-running call,"Correct. Five minutes is the hard ceiling for lock duration, so the only supported way to hold a message longer is to renew the lock while you work. AutoLockRenewer renews in the background up to a configured maximum, which keeps the message invisible to other receivers for the whole nine-minute call and lets complete_message() succeed.",Raise the queue's lock duration to fifteen minutes so it comfortably exceeds the worst-case processing time,"Service Bus caps lock duration at five minutes, so this value cannot be configured — the attempt fails rather than fixing anything. The design assumption is that longer work is covered by lock renewal, not by an ever-larger lock window.",Switch the receiver to receive-and-delete mode so the message is removed immediately and cannot be redelivered,"Receive-and-delete does stop redelivery, but it does so by deleting the message before processing: if the worker crashes during the nine-minute call the document is silently lost with no retry. That trades a duplicate-processing bug for a data-loss bug, which is a worse outcome for an ingestion pipeline.",Increase MaxDeliveryCount so the extra deliveries no longer push the message toward the dead-letter queue,"Raising MaxDeliveryCount only changes how many redeliveries occur before dead-lettering. The message would still be picked up repeatedly by other receivers and still cost duplicate model calls; the root cause is an expired lock, not an exhausted delivery budget.",,,,,1,"Lock duration maxes out at five minutes, so long AI calls must renew the lock — AutoLockRenewer or explicit renew_message_lock. Duplicate processing plus lock-lost errors on completion is the signature of work outliving its lock.",Connect to and consume Azure services
"An ingestion pipeline runs producer to Service Bus queue to worker, where each worker chunks a document, calls an embedding model, then writes to a vector store. Over four hours the queue's active message count climbs from 40 to 61,000 while consumer CPU sits at 22 percent and the vector-store write span averages 2.9 seconds against 180 milliseconds for embedding. What does the backlog tell you?",multiple-choice,"The vector-store write is the slowest stage and is setting end-to-end throughput, so the backlog will keep growing until that stage is made faster or more parallel","Correct. A monotonically growing backlog means arrival rate exceeds completion rate, and completion rate is governed by the slowest stage in the consumer path. With writes at 2.9 seconds against 180 milliseconds for embedding, roughly 94 percent of each message's service time is the vector-store write, so that stage is the constraint to widen.","The producers are emitting messages faster than the broker can accept them, so the queue itself is the bottleneck and needs a higher tier","The queue accepted every message — that is why the backlog exists and keeps growing. A broker that could not keep up would surface throttling or send failures on the producer side, not a cleanly accumulating count of successfully enqueued messages.","The workers are CPU-starved, and scaling the consumer pool out will drain the backlog regardless of where time is spent",Twenty-two percent CPU is direct evidence the workers are not compute-bound; they are blocked waiting on a downstream dependency. Adding instances that all wait on the same saturated vector store usually increases contention and error rates rather than throughput.,The backlog is a normal buffering artifact of an asynchronous pipeline and needs no action as long as no messages are dead-lettered,"Buffering is normal, but a backlog that rises steadily for four hours with no plateau is not buffering — it is a throughput deficit, and latency for the newest message grows without bound. Dead-lettering is a separate signal and its absence does not make an unbounded backlog healthy.",,,,,1,"A steadily growing backlog with idle consumer CPU means the constraint is downstream, and the span breakdown identifies it — here the 2.9-second vector-store write. Fix or parallelize the slowest stage; scaling consumers that are already blocked does not add throughput.",Connect to and consume Azure services
