Question,Question Type,Answer Option 1,Explanation 1,Answer Option 2,Explanation 2,Answer Option 3,Explanation 3,Answer Option 4,Explanation 4,Answer Option 5,Explanation 5,Answer Option 6,Explanation 6,Correct Answers,Overall Explanation,Domain
An automotive parts supplier is replacing its decade-old rules-based support bot with a Claude-powered assistant. The program manager asks the engineering lead which life-cycle practices will most reduce the risk of the transition itself. Which two practices should the lead recommend? (Choose two.),multi-select,Run the new assistant in parallel or shadow mode on real production traffic and compare its behavior to agreed acceptance criteria before switching users over,"Correct. Parallel or shadow running is the classic migration de-risking practice: the new system faces real traffic while the old one still serves users, so gaps surface against acceptance criteria with zero user impact. For an LLM system, real-traffic behavior routinely diverges from offline expectations.","Plan an explicit cutover with a rehearsed rollback path, and decommission the legacy bot only after the new system has proven stable in operation","Correct. A planned cutover with a rollback path bounds the cost of failure — if the new assistant degrades, users return to the legacy system in minutes. Retiring the old system only after proven stability is standard life-cycle discipline for replacement projects.",Decommission the legacy bot on day one of the rollout so users are forced to adopt the new assistant and feedback arrives faster,"Destroying the fallback on day one converts every defect in the new system into a user-facing outage with no retreat. Forcing adoption does accelerate feedback, but it does so by making customers the test environment — the opposite of managed transition risk.","Skip production acceptance validation, since the offline evaluation suite already passed and re-testing in production would duplicate effort","Offline evals sample expected behavior; production traffic contains the distribution shifts, edge cases, and integration failures that offline suites miss — especially for LLM systems. Treating a passed eval suite as clearance to skip production validation confuses one gate for the whole gauntlet.",,,,,"1,2","System replacement is de-risked by keeping both systems alive through the transition: shadow the new one on real traffic, cut over with a rollback plan, and decommission the legacy system only after stability is proven.",Applications and Integration
"An insurance company wants Claude to extract fields from photographed damage-claim forms that arrive as JPEGs. A junior developer assumes Claude can only read text and proposes buying a separate OCR service to convert every photo before calling the API. As the reviewing engineer, what should you tell her about the Messages API?",multiple-choice,"The Messages API accepts images as content blocks in a user message, so Claude can read the form photos directly using its vision capability","Correct. Vision is a native Messages API capability: images are passed as content blocks alongside text in a user message, and the model interprets them directly — including reading and extracting from photographed documents.","Claude requires images to be converted to text first, so an OCR preprocessing service is the standard integration pattern","Tempting because OCR-then-LLM was the standard pattern before multimodal models, but it adds a service, a failure mode, and a lossy conversion step that discards layout and visual cues Claude's vision can use directly. The premise that Claude only reads text is simply outdated.","Images can only be processed through the Message Batches API, which has a dedicated pipeline for binary attachments","The Batches API changes when and how requests are processed (asynchronously, at lower cost), not what content types are supported — vision works through the standard Messages API. This invents a routing constraint that doesn't exist.","Vision requires a separately licensed model variant, so the team should budget for a specialized image model","Vision is a capability of Claude models exposed through the Messages API, not a separately licensed specialty model. This reasoning imports a pricing model from other ecosystems rather than checking what the platform actually offers.",,,,,1,Vision is native to the Messages API — images travel as content blocks in a user message and Claude interprets them directly. Knowing the API's multi-format input support eliminates unnecessary OCR preprocessing pipelines.,Applications and Integration
"Lena builds a fitness-coaching chat feature that calls the Messages API. Users report the coach 'forgets' everything: it asks for their goal every turn even after they stated it. Reviewing the code, Lena sees each request sends only the newest user message in the messages array. What is the correct understanding of the API's behavior?",multiple-choice,"The Messages API is stateless — each request stands alone, so the client must resend the relevant conversation history in the messages array on every turn",Correct. The Messages API holds no conversation state between requests: the model sees exactly the messages array you send and nothing else. Multi-turn behavior is the client's responsibility — append each user and assistant turn to the history and send it with every request.,"The API maintains conversations server-side, so Lena should pass the session identifier the first response returned to link subsequent requests together","Tempting because many chat products work this way, but the Messages API exposes no server-side conversation storage or session identifier to link requests. Designing around an imagined session mechanism is a common porting mistake from stateful chat platforms.","The API remembers prior turns only when the same API key is used, so the bug is that requests are being signed with rotating keys",API keys authenticate and meter requests; they carry no conversational memory whatsoever. Two requests with the same key are as unrelated as two with different keys — this invents a state mechanism out of an authentication credential.,"The system prompt persists across requests automatically, so stating the user's goal there once at session start is retained for the whole conversation","The system prompt is part of each individual request, not a persistent setting: it applies only to requests that include it. Nothing 'retains' it between calls — if the next request omits the goal, the model has never seen it.",,,,,1,Each Messages API request is self-contained: the model knows only what that request includes. A chat application must accumulate the conversation and resend it every turn — there is no server-side session holding it.,Applications and Integration
"A sports-analytics firm extracts box-score statistics from game recaps into a fixed format. The pipeline runs at the API's default sampling settings, and identical inputs produce noticeably varied phrasing and occasional format deviations between runs. For this extraction workload, what parameter change is most appropriate?",multiple-choice,"Lower temperature toward 0 so sampling concentrates on the most probable tokens, making outputs far more consistent run-to-run for deterministic-style extraction","Correct. Temperature controls sampling randomness: near 0, the model heavily favors its most probable tokens, which is exactly what extraction and classification workloads want — stable, repeatable outputs. Some non-determinism can remain, but variance drops dramatically compared to default sampling.","Raise temperature so the model explores more completions, increasing the chance that at least one run lands on the desired format","Higher temperature widens the sampling distribution, producing more variation — the opposite of what a fixed-format pipeline needs. 'Explore until one run is right' also implies re-running and judging outputs, adding cost to amplify the very randomness causing the problem.","Leave temperature alone, since it only affects generation speed and the variation must come from infrastructure differences between runs",Temperature has no relationship to generation speed; it shapes which tokens are sampled at each step. Dismissing the primary randomness control and blaming infrastructure would leave the actual variance source untouched while chasing a phantom.,"Reduce max_tokens sharply, since a tighter output budget forces the model to standardize its formatting choices",max_tokens caps output length; it does not influence which tokens are chosen within the budget. A tighter cap risks truncating valid extractions mid-record while doing nothing to standardize phrasing or format decisions.,,,,,1,"Match sampling to the task: extraction pipelines want the most probable tokens, so temperature near 0 minimizes run-to-run variance. Temperature governs randomness, not speed, and higher values increase variation.",Applications and Integration
"A structural-engineering software firm uses Claude to review load-calculation reports, a task requiring long chains of interdependent checks. The model answers quickly but misses errors that require multi-step reasoning across sections. The team's latency budget is generous. Which API capability directly targets this gap?",multiple-choice,"Enable extended thinking with an adequate token budget, giving the model space to reason through the interdependent checks before committing to its final answer",Correct. Extended thinking is the API mechanism for exactly this workload: the model works through intermediate reasoning within a configured thinking budget before producing its answer. The tradeoff — more tokens and latency for better multi-step reasoning — fits a team with headroom in its latency budget.,"Increase max_tokens substantially, since permitting a longer answer causes the model to reason more deeply before it begins writing","max_tokens only raises the ceiling on output length; it does not cause deliberation before answering. A model that misses cross-section dependencies will write a longer shallow review, not a deeper one — length permission is not reasoning capacity.","Raise the temperature, since more diverse sampling helps the model consider alternative failure hypotheses it would otherwise skip","Temperature diversifies token sampling; it does not add reasoning steps. Higher randomness on an analytical review mostly increases inconsistency between runs, making the misses less predictable rather than less frequent.","Send each report twice and keep the longer of the two responses, since response length correlates with the depth of analysis performed","Length is a poor proxy for rigor, and duplicate calls double cost while adding no reasoning capability to either attempt. This selects between two equally shallow analyses instead of enabling the mechanism designed to deepen the analysis.",,,,,1,"When failures stem from insufficient multi-step reasoning, extended thinking is the targeted lever: a budgeted deliberation phase before the answer. Output caps, temperature, and retries change other variables entirely.",Applications and Integration
"A manufacturing firm wants to use Claude to modernize a 400,000-line legacy Java monolith. An eager architect proposes one massive automated pass: have Claude rewrite the entire codebase on a branch, then merge after a single team review. The engineering director hesitates. What is the sounder refactoring approach?",multiple-choice,"Refactor incrementally in small, scoped changes, each verified by the test suite and reviewed before merging, expanding test coverage where it is thin","Correct. Small-scale, verifiable steps are the foundation of safe refactoring at any scale: each change is testable, reviewable, and revertible, and failures localize. Large-scale refactoring succeeds as an accumulation of small verified changes, with or without an AI doing the edits.",Proceed with the single-pass rewrite but extend the review window to a full month so the team can inspect the whole diff carefully,"Tempting because more review time feels like diligence, but a 400,000-line diff exceeds what any review process can meaningfully verify — reviewers rubber-stamp what they cannot comprehend. The problem is the batch size, and a longer window doesn't shrink it.",Freeze all refactoring until the team has manually rewritten the test suite to cover 100% of the legacy code paths,Insisting on 100% coverage before any change sets an unreachable bar that stalls the program indefinitely. Coverage should grow incrementally alongside the refactor — tests written where changes happen — not as a multi-year prerequisite.,"Have Claude rewrite the system in a modern language first, since cross-language rewrites eliminate legacy patterns more completely than refactoring","A cross-language rewrite is the riskiest possible move: it maximizes the diff, invalidates the existing test suite, and compounds refactoring risk with translation risk. It escalates scope precisely when the director's concern is that scope is already too large.",,,,,1,"Refactor in small verified steps — big-bang rewrites defeat review and testing. AI assistance raises refactoring throughput but the safety mechanism is unchanged: incremental scoped changes, tests, and human review.",Applications and Integration
"A customer-support platform lets Claude create follow-up tickets through a tool call. When a client-side timeout fires, the integration retries the whole request — but the original attempt sometimes had already completed, so duplicate tickets appear. The team wants to keep retrying on timeouts. What design change addresses the duplication?",multiple-choice,"Make the ticket-creation operation idempotent — for example, attach a client-generated idempotency key so the backend deduplicates repeated attempts of the same logical action","Correct. A timeout leaves the client genuinely uncertain whether the side effect happened, so safety must come from the operation itself: idempotency keys or deduplication make 'at least once' delivery behave like 'exactly once' at the business level, letting timeouts and retries coexist with side effects.","Remove client-side timeouts entirely so no request is ever abandoned before the server finishes, eliminating the ambiguity that causes duplicates","Tempting because it removes the ambiguity, but unbounded waits are worse: a hung connection then blocks the worker forever, and network failures still leave completion unknown. Timeouts are a necessary defense; the fix is making retries safe, not abolishing the timer.","Stop retrying any request that involves side effects, accepting that transient network failures will permanently drop those ticket creations","Never retrying side-effectful operations trades duplicate tickets for silently lost tickets on every transient blip — usually the worse failure mode for a support platform. The engineering answer is making the retry safe, not surrendering reliability to avoid duplication.",Shorten the timeout aggressively so retries happen before the first attempt could plausibly have completed on the server,"Shortening the timeout increases the number of ambiguous races: more first attempts get abandoned mid-flight while still completing server-side. It manufactures more of exactly the uncertainty that produces duplicates, based on a guess about server timing.",,,,,1,"A timed-out request may still have succeeded, so retrying side-effectful operations demands idempotency. Client-generated idempotency keys let the backend collapse duplicates while keeping timeouts and retries in place.",Applications and Integration
"A veterinary-clinic chain builds Messages API request bodies by interpolating clinical notes into a JSON string template with f-strings. Requests intermittently fail with 400 errors — always on notes containing quotation marks, newlines, or backslashes. The author proposes regex-escaping those three characters. What should the reviewer require instead?",multiple-choice,"Build the payload as native data structures and let a proper JSON serializer or the SDK produce the wire format, eliminating the escaping problem as a class","Correct. Hand-assembling JSON by string interpolation is a classic defect generator: any unescaped structural character corrupts the document. Serializers exist to make this a solved problem — construct dicts or objects and serialize, or use the SDK, and the entire failure class disappears.","Extend the regex to escape all characters that are special in JSON, keeping the string template since it makes the request structure easy to read","Tempting because it patches the observed cases, but hand-maintained escaping chases a spec the serializer already implements — control characters, unicode edge cases, nesting. Every gap ships as an intermittent 400, and the 'readable template' remains a latent injection point.","Base64-encode every clinical note before insertion so no special characters can reach the JSON layer, decoding on the response side","Base64 wrapping makes the payload opaque to the model — Claude would receive encoded gibberish instead of clinical text unless it is decoded first, which reintroduces the original problem. It contorts the data to protect a fragile construction method the serializer makes unnecessary.","Add validation that rejects notes containing quotation marks, newlines, or backslashes, asking clinics to rewrite the affected records",Rejecting legitimate clinical content because the client cannot encode it inverts the responsibility: quotation marks and line breaks are normal prose. Asking clinics to rewrite medical records to accommodate a string-template bug is a process cost paid to avoid a one-line code fix.,,,,,1,Escaping bugs are a symptom of hand-built JSON. Constructing payloads as native structures and serializing them — or using the SDK — eliminates the entire failure class rather than patching character by character.,Applications and Integration
"A tax-software firm's unit test suite for its deduction-explainer feature calls the live Claude API on every run. The suite is slow, costs real money on every commit, and fails nondeterministically when responses vary. Developers have started skipping it. How should the team restructure its testing?",multiple-choice,"Mock or stub the API client in unit tests so application logic is verified deterministically and cheaply, and exercise the real model in a separate evaluation or integration suite","Correct. Unit tests verify your code — parsing, prompt assembly, error handling — and a mocked client makes them fast, free, and deterministic. Model behavior itself is real and worth testing, but that belongs in a separately run eval or integration suite, not in the per-commit unit path.","Keep the live calls but set temperature to 0 in tests, which makes the model's responses deterministic and therefore reliable enough for unit assertions","Tempting because low temperature does reduce variance, but it does not guarantee identical outputs, and the suite remains slow and metered — the reasons developers skip it stay intact. Tuning sampling treats a test-architecture problem as a parameter problem.","Delete the tests that touch the Claude integration, since code paths involving a nondeterministic dependency cannot be meaningfully tested at all","Nondeterminism in a dependency is a boundary-design problem, not a testability death sentence: mock the boundary and the application logic tests deterministically. Deleting the tests abandons coverage of parsing and error handling that has nothing nondeterministic about it.","Run the full live suite only before quarterly releases, accepting that commits between releases receive no automated verification of the feature","Quarterly-only verification means a broken integration can sit unnoticed for months of commits, making the eventual failure archaeology. The fix is making per-commit tests cheap enough to run always, not rationing expensive tests until feedback is useless.",,,,,1,"Live API calls do not belong in the per-commit unit path. Stub the client to test application logic deterministically, and give real model behavior its own evaluation suite with its own cadence.",Applications and Integration
"A proptech company extracts listing details from property descriptions by prompting Claude to 'return the data as JSON.' The downstream ingestion service crashes several times a day: sometimes keys are named differently, sometimes prices are strings, sometimes the JSON arrives wrapped in a markdown code fence with commentary. What is the most robust design fix?",multiple-choice,Define an explicit schema for the extraction — for example a tool with typed parameters Claude must populate — and validate the output against it before ingestion,"Correct. Schema design is the load-bearing fix: an explicit typed contract (such as a tool definition whose parameters the model fills) constrains the output's structure, and validation before ingestion catches the residual failures. Structure requested by prose is a suggestion; a schema is a contract.","Expand the prompt with more sample outputs and stronger wording, such as 'you MUST return only valid JSON with these exact keys'","Tempting because emphatic prompting does improve conformance, but it remains probabilistic — key drift and type drift still occur at some rate, and each new failure mode needs another prompt patch. It hardens a suggestion rather than establishing a contract.","Have the ingestion service strip markdown fences and lowercase all keys before parsing, since those are the observed failure modes",Patch-parsing the two observed failure modes leaves every unobserved one live — the next deviation still crashes ingestion. It treats symptoms enumerable today instead of constraining the space of outputs structurally.,"Run every extraction twice and keep the response whose JSON parses, retrying until one of the two attempts succeeds","Retrying until something parses doubles cost and only filters for parseable JSON, not for the correct keys and types the service needs. Parseability is the weakest property here; the crashes come from schema drift, which retries don't constrain.",,,,,1,"Structured output needs a schema contract plus validation, not prose requests. Defining a typed schema at the model boundary and validating against it before ingestion is what makes LLM output safe to consume programmatically.",Applications and Integration
