Question,Question Type,Answer Option 1,Explanation 1,Answer Option 2,Explanation 2,Answer Option 3,Explanation 3,Answer Option 4,Explanation 4,Answer Option 5,Explanation 5,Answer Option 6,Explanation 6,Correct Answers,Overall Explanation,Domain
"An education publisher has always sold static textbooks. Using Claude, it launches a service that generates an individualized practice curriculum for each student from that student's own errors and pace — something no amount of editorial staffing could produce, and now its fastest-growing revenue line. The board asks the architect to characterize the value pillar in the annual technology review. Which framing is correct?",multiple-choice,"Transformation, because the system creates a capability and revenue stream that did not and could not exist in the prior operating model","Correct. Transformation is the pillar for genuinely new capabilities and revenue — the stem states individualized curricula were impossible under the old model and now constitute a growing revenue line. Framing it correctly matters: transformation initiatives are judged on new revenue and capability metrics, not on cost-per-unit comparisons.","Productivity, because the editorial team now effectively serves every student individually instead of producing one shared textbook","Tempting because 'editors serving every student' is a poetic reading, but productivity means existing people accomplishing more of their work; the editors' work has not scaled — an entirely new product exists that no editorial process produced. This mislabels a new capability as an amplification of the old one.","Efficiency, because generating curricula by model is vastly cheaper per student than any manual authoring process would be","The cheaper-than-manual comparison is hypothetical: no manual process ever produced individualized curricula, so there is no baseline being beaten. Efficiency requires the same work done cheaper or faster; comparing against work that could never have been done misapplies the pillar.","Cost, because the marginal cost of serving each additional student is near zero once the generation system is in place","Tempting because near-zero marginal cost is a real and attractive property, but it describes the economics of delivering the new capability, not the pillar the initiative serves. Leading the board with a cost framing undersells — and mismeasures — a revenue-creating transformation.",,,,,1,"Transformation is a new capability or revenue stream, not a cheaper version of old work. Distinguishing transformation from efficiency and productivity determines how an initiative is measured, funded, and defended.",Solution Design & Architecture
"A SaaS support platform routes all customer tickets through Sonnet. Traffic analysis shows about 80% are simple FAQ-style questions, 15% are moderate troubleshooting, and 5% are complex multi-system debugging cases. Finance is pushing back on cost, while enterprise customers complain that the hardest tickets get shallow answers. How should the architect restructure model usage?",multiple-choice,"Move all traffic to Opus, since the 5% of hard tickets drive customer perception and the added spend is offset by fewer escalations","Tempting because it fixes the quality complaint decisively, but it multiplies cost on the 80% of traffic that a cheaper tier already handles well. This solves one constraint by violating the other, when the stem states both cost and quality are in play.","Keep Sonnet for everything but enable extended thinking, so hard tickets get deeper reasoning without any routing changes","Extended thinking on every request adds reasoning tokens and latency to the 80% of tickets that need none, raising the very cost finance flagged. It also leaves the easiest traffic on a mid-tier model, so neither stated constraint is actually satisfied.","Move all traffic to Haiku and add retrieval over the knowledge base, so hard tickets get better grounding at a fraction of the cost","Retrieval improves grounding, but the complaint about hard tickets is reasoning depth across systems, which Haiku is least equipped for. This optimizes cost aggressively while making the quality problem the enterprise customers raised worse.","Add a lightweight classification step that routes simple tickets to Haiku, moderate ones to Sonnet, and complex ones to Opus","Correct. This applies tiered routing: match each traffic segment to the cheapest tier that meets its quality bar. Haiku absorbs the high-volume simple 80% cheaply, Sonnet keeps the middle, and Opus lifts the visible 5%, addressing cost and quality simultaneously.",,,,,4,"Route each traffic segment to the cheapest tier that meets its quality bar. Tiered routing turns model selection from a single global choice into a per-request decision, which is how production systems reconcile cost and quality.","Claude Models, Prompting & Context Engineering"
"A logistics company runs two Claude workloads on Opus: a nightly batch job that summarizes driver activity logs into short status digests, and a real-time dispatch assistant that answers dispatcher questions during shifts. Monthly inference costs have tripled and leadership wants them realigned without degrading the dispatch experience. Which two changes should the architect propose? (Choose two.)",multi-select,"Move the nightly log summarization to Haiku after validating digest quality on a sample, since it is high-volume and simple","Correct. Short status digests from activity logs are a simple, repetitive, high-volume transformation, the textbook Haiku workload; validating on a sample before switching applies tier-matching with evidence rather than assumption, capturing the largest available saving safely.",Enable extended thinking on the dispatch assistant so the Opus answers become strong enough to justify the premium,"Tempting because it improves the expensive workload's output, but the goal is realigning cost, and extended thinking adds reasoning tokens on top of Opus rates. It increases spend on interactive traffic where added latency is also most harmful, moving in the wrong direction on both constraints.",Consolidate both workloads onto a single Opus deployment to negotiate committed-use pricing on the combined volume,"Negotiating pricing on volume you should not be buying locks in the mismatch. This treats the bill as a procurement problem when the stem describes a workload-to-tier misalignment, so the structural waste survives the discount.","Trial Sonnet for the dispatch assistant, since interactive use favors its latency and the task may not need Opus-level reasoning","Correct. Dispatcher Q&A is interactive and latency-sensitive, which favors Sonnet's speed, and a trial tests whether Opus-level reasoning was ever needed. This is evidence-based right-sizing of the second workload rather than an assumption in either direction.",,,,,"1,4","Audit each workload separately and right-size its tier with evidence. Cost realignment starts by decomposing spend per workload, because different tasks sharing one premium tier is the most common source of model-cost waste.","Claude Models, Prompting & Context Engineering"
"A robo-advisory fintech app includes a system-prompt rule: ""Never give personalized investment advice; always include the standard disclaimer."" During a pre-launch review, the compliance officer asks the architect whether this instruction is a sufficient control for a regulated product. What is the correct assessment?",multiple-choice,"Yes, provided the rule sits at the very top of the system prompt, where instructions carry the most weight with the model","Tempting because instruction placement genuinely affects adherence, but placement only shifts probabilities. A regulated control cannot rest on where a sentence sits in a prompt, because the model remains a non-deterministic component whatever the ordering.","No; the rule should be rewritten as a set of few-shot refusal examples, which bind model behavior more strictly than prose","Few-shot refusal examples can improve consistency, but they are still probabilistic steering of the same component. Swapping one prompt technique for another leaves the architecture with no deterministic enforcement point, which is the actual gap compliance is probing.","No; prompt instructions lower the probability of violations but are not deterministic, so an output validation layer must also check responses before delivery","Correct. This applies the layered-guardrail principle: instructions steer behavior, but a compliance guarantee requires a deterministic check outside the model, such as a validator that scans for advice-like content and verifies the disclaimer before the response reaches the user.","Yes, if the rule is also repeated in every user turn so that conversation growth can never push it out of the context window","System prompts persist across the conversation without per-turn repetition, so the stated mechanism is mistaken, and even perfect instruction visibility yields probabilistic compliance. Repetition adds tokens to every turn without creating an enforcement boundary.",,,,,3,"Guardrails need deterministic validation outside the model, not just instructions inside it. Instruction-level guardrails and external output validation are complementary layers, and regulated outputs always require the deterministic layer.","Claude Models, Prompting & Context Engineering"
"An edtech company uses Sonnet to rewrite lesson summaries in a friendlier tone. A developer added 22 few-shot examples ""to be safe."" Since then, per-request cost and latency have risen noticeably, and outputs now mimic quirks of the examples, which were all written about math lessons, even when rewriting history content. What should the architect direct the team to do?",multiple-choice,"Keep the 22 examples but reorder them so the most diverse ones appear last, closest to where the model generates","Tempting because ordering does have some influence, but all 22 math-flavored examples remain in context, so the topical bias and the token overhead are untouched. It rearranges the problem rather than shrinking it.",Replace the few-shot examples with chain-of-thought so the model reasons about tone instead of copying surface patterns,"Chain-of-thought buys reasoning depth, but a tone rewrite has no multi-step reasoning to unlock; it would swap example tokens for reasoning tokens and keep latency high. This is applying the wrong technique to the task's actual failure mode.",Expand to 40 examples covering every subject area so that no single topic dominates the learned pattern,"Scaling to 40 examples doubles down on the cost and latency problem to fix a bias that exists only because the set is large and homogeneous. More examples are not inherently better; past a handful, marginal quality gains flatten while overfitting to example quirks grows.","Cut back to zero or a small diverse set, since a capable model handles a simple tone rewrite without heavy few-shot scaffolding","Correct. This applies the principle that capable models often need zero or few examples for simple tasks: a tone rewrite is well within zero-shot range, and if any examples are kept, a small diverse set shapes style without the cost, latency, and topical overfitting of 22 homogeneous ones.",,,,,4,"Start zero-shot with capable models; add few examples only when outputs prove it necessary. Technique selection starts from the simplest approach that works, because every example and reasoning token is paid for on every single request.","Claude Models, Prompting & Context Engineering"
"A retail marketplace tags product listings with one of 12 categories. The prompt demands step-by-step reasoning inside thinking tags before each label. Accuracy is 98%, but the reasoning text dominates p95 latency and token spend at millions of listings per month. An A/B test without the reasoning step shows statistically identical accuracy. What should the architect do?",multiple-choice,Keep chain-of-thought but cap the reasoning at 50 tokens so latency drops while some deliberation is preserved,"Tempting as a compromise, but the A/B test showed the deliberation contributes nothing measurable here, so a 50-token stub keeps paying for a mechanism with zero demonstrated value. Partial retention of a useless step is still waste at millions of requests.","Remove the chain-of-thought instruction, since the reasoning adds cost and latency with no measured accuracy benefit on this task","Correct. This applies the principle that chain-of-thought is a paid-for tool, not a default: it earns its tokens only when the task actually requires multi-step reasoning. A 12-way surface-level classification does not, the experiment confirms it, and removing it recovers latency and spend at zero accuracy cost.",Keep chain-of-thought but move to a faster model tier so the reasoning becomes cheap enough to retain,Switching tiers to subsidize an unnecessary step conflates two independent decisions and may put accuracy at risk on a task that was never re-evaluated on the smaller model. The cheapest reasoning token is the one you stop generating.,Move the reasoning to after the label so users get the answer immediately while the justification streams behind it,"Reasoning that appears after the answer cannot influence the answer, so this preserves all the token cost while removing even the theoretical benefit. It misunderstands why chain-of-thought works: the deliberation must precede the conclusion it is meant to improve.",,,,,2,"Drop chain-of-thought when experiments show the task gains nothing from it. Every prompting technique has a token price, and A/B evidence is how architects decide which techniques have stopped paying rent.","Claude Models, Prompting & Context Engineering"
"A digital health platform runs coaching conversations that span weeks. Full transcripts now exceed what is practical to resend, and when engineers naively truncate to recent turns, the assistant forgets the member's original goals and contradicts guidance it gave earlier. How should conversation memory be handled?",multiple-choice,"Keep only the most recent 50 turns, since recent context is what the model most needs to respond appropriately","Tempting because recency does matter for immediate coherence, but this is exactly the naive truncation already failing: goals set in week one fall off the window, producing the observed forgetting and contradictions. Recency-only retention discards precisely the durable facts a coaching relationship depends on.",Move all older turns into the system prompt so they persist without competing with the active conversation,"Relocating transcript into the system prompt does not reduce its token footprint; the window is shared, so the competition for space and attention is unchanged. It also pollutes the instruction layer with conversational data, degrading the stable-instruction separation.","Periodically produce a structured summary of goals, decisions, and open items, and carry that forward in place of the raw older history","Correct. This applies structured summarization of long conversations: distilling history into a compact record of goals, decisions, and open items preserves the durable state at a small fraction of the tokens, keeping the assistant consistent across weeks while the window carries only recent turns plus the summary.",Start a fresh conversation each week and prompt the member to restate anything from earlier sessions that still matters,"Pushing memory work onto the member creates a poor experience in a health context and yields unreliable state, since members forget or reframe earlier guidance. It abandons an engineering problem the system can solve deterministically with summarization.",,,,,3,Summarize durable conversational state structurally instead of resending or truncating raw history. Structured summarization is the standard mechanism for keeping long-running sessions coherent inside a finite context window.,"Claude Models, Prompting & Context Engineering"
"A tax-software company uses Claude to produce structured JSON of itemized deductions from uploaded documents. On simple returns the output is fine, but on complex returns the JSON is intermittently cut off mid-object and fails parsing. The team is debating fixes before the filing-season peak. What should they do first?",multiple-choice,Measure the token length of worst-case responses and raise the endpoint's max output token limit above it,Correct. This applies output token budgeting: truncation that appears only on the longest outputs is the signature of a max_tokens ceiling set below the real distribution. Measuring worst-case response size and setting the limit above it with margin fixes the defect at its cause with a one-line change.,Instruct the model to compress its JSON with shorter field names so complex returns fit within the current limit,"Tempting because it shrinks outputs, but renaming fields changes the schema every downstream consumer parses, and a sufficiently complex return will still exceed a limit that was never sized to the data. It bends the contract to fit a misconfigured ceiling.","Add automatic retries for truncated responses, since intermittent cutoffs usually stem from transient generation variance","Retrying re-runs the same request against the same too-small ceiling, so a return whose output genuinely exceeds the limit truncates identically every attempt. The cutoffs are deterministic in output length, not transient; this misdiagnoses a configuration bound as flakiness.",Split every return into several smaller requests so that no single response ever approaches the output limit,"Splitting returns re-architects the pipeline, introduces cross-request merging of deduction data, and creates its own consistency failure modes, all to avoid measuring one limit. It is over-engineering when the root cause is a single misconfigured parameter.",,,,,1,"Size output token limits from the measured worst-case response, not defaults. Managing token usage includes the output side of the budget, where an unmeasured max_tokens ceiling silently truncates the largest, most valuable responses.","Claude Models, Prompting & Context Engineering"
"A healthcare SaaS company runs six Claude-powered assistants. Each team copy-pasted the same HIPAA-handling and tone rules into its own system prompt, and the copies have drifted; an audit found two now contradict current policy. Compliance wants any future policy change to propagate to all six assistants reliably. What should the architect implement?",multiple-choice,Extract the shared rules into a single versioned prompt module that all six assistants assemble into their prompts at build time,"Correct. This applies the modular prompt principle, the same single-source-of-truth discipline as shared code libraries: one versioned module composed into each assistant's prompt at build time makes a policy edit propagate everywhere through a reviewable, testable release, eliminating drift by construction.",Consolidate the six assistants into one prompt with branching sections per use case so there is a single artifact to review,"Tempting because one artifact sounds auditable, but merging six assistants' instructions into a branching mega-prompt creates conflicting-instruction risk, bloats every request with five irrelevant use cases, and couples unrelated teams' releases. It fixes duplication by creating a worse monolith.",Schedule a quarterly manual review that reconciles all six prompts against the current policy document and fixes drift,"Quarterly reconciliation is the process that already failed, formalized: drift accumulates for up to three months between reviews, and the audit just proved manual copies diverge. It manages the symptom on a schedule instead of removing the duplication that causes it.",Have each assistant fetch the current policy text from the compliance wiki at request time so prompts can never go stale,"Tempting because it guarantees freshness, but runtime fetching injects untested prompt text directly into production the moment anyone edits a wiki page, bypassing review and rollback, and the ever-changing early content undermines prompt caching. Propagation needs versioned release control, not a live wire.",,,,,1,"Share prompt blocks as versioned modules with one source of truth, like code libraries. Modular prompt architecture is what lets an organization govern shared instructions across many assistants the way it governs shared code.","Claude Models, Prompting & Context Engineering"
"A SaaS company's ticketing agent has eight tools, yet evaluation transcripts show the model regularly passes malformed arguments and picks 'search_tickets' when 'get_ticket_by_id' would be correct. The tool descriptions read like internal API stubs, e.g. 'search_tickets: searches tickets'. The team debates the next step. What is the highest-leverage change?",multiple-choice,Add few-shot examples of correct tool calls into the conversation history for every request,Few-shot examples can help but they add tokens to every request and only cover the cases you exemplify. They compensate for poor interface documentation instead of fixing it at the source.,Introduce a validation layer that rejects malformed calls and asks the model to retry with corrected arguments,"Retry-on-validation-failure is a reasonable safety net, but it adds latency and cost per error while the model keeps making the same mistakes. It treats the symptom rather than the ambiguity that causes wrong calls.",Wrap all eight tools behind one 'ticket_action' dispatcher tool so the model only has a single choice to make,"A dispatcher hides the real choice inside an opaque argument, which usually makes selection worse because the model loses per-tool schemas and guidance. It also concentrates capability in one loosely typed interface.","Rewrite each tool description to state what it does, when to use it over its neighbors, and what each parameter expects","Correct. Tool descriptions are prompt engineering: the model chooses and parameterizes tools based on what the definitions say. Precise descriptions with disambiguation guidance and parameter semantics are the cheapest, most direct fix for wrong-tool and wrong-argument errors.",,,,,4,"Tool descriptions are prompt engineering. An agent's effective capability is bounded by how clearly its tool interfaces are described, not just what they can do.",Integration
"A hospital deploys a Claude assistant that lets clinicians look up patient records via an internal FHIR API. The agent uses one service account with read access to all patients, and the system prompt tells the model to only discuss patients assigned to the requesting clinician. A security review is scheduled. Which change closes the most significant gap?",multiple-choice,Encrypt patient data in transit and at rest between the agent and the FHIR API to prevent interception,"Encryption protects data from network attackers but does nothing about which records the agent can fetch. The gap here is authorization scope, not confidentiality of transport or storage.",Log every record the agent retrieves and review the logs weekly for access outside a clinician's assignments,"Tempting because auditing is a real control, but weekly log review is detective, not preventive: unauthorized disclosures happen first and are found later. Detective controls cannot substitute for enforcing scope up front.",Move the list of each clinician's assigned patients from the system prompt into a database the model can query,"Moving assignment data into a queryable database still leaves the model deciding what to enforce, and the service account can still read everything. The authorization decision remains inside a non-deterministic component.",Exchange the clinician's session for a scoped token so the FHIR API itself enforces that clinician's access rights,Correct. The model must never be the authorization boundary; access must be enforced deterministically downstream. Per-user scoped tokens mean even a prompt-injected or confused agent physically cannot retrieve records outside the clinician's permissions.,,,,,4,The model is never the authorization boundary. Every agent integration should be designed so a fully compromised prompt still cannot exceed the calling user's real permissions.,Integration
A wealth-management firm is rolling out a remote MCP server that gives advisors' Claude clients access to portfolio data. One engineer suggests shipping the server with a static admin API key baked into its configuration since it is 'internal anyway'. The architect must choose the authentication approach for this integration. Which is most appropriate?,multiple-choice,An OAuth flow where each advisor authorizes the MCP server and it acts with tokens scoped to that advisor's entitlements,"Correct. OAuth is the standard authorization pattern for MCP servers: each user consents and the server receives tokens carrying that user's scope. Every downstream call is then constrained and attributable to the actual advisor, applying least privilege end to end.","The static admin key, but stored in a secrets manager and rotated automatically every 24 hours to limit exposure","Tempting because secrets management and rotation are genuine hardening, but the key is still admin-scoped: any request through the server can reach any portfolio. Rotation shortens credential lifetime without narrowing what the credential can do.",Mutual TLS between each advisor's client and the MCP server so only company-managed devices can connect at all,Mutual TLS strongly authenticates the device and channel but says nothing about which portfolios a given advisor may read. It solves authentication of the connection while leaving authorization completely unscoped.,A single service key per office location so a leaked credential only exposes one branch's client portfolios,Per-office keys reduce blast radius somewhat but every advisor in a branch still shares one identity over all of that branch's clients. It is coarse-grained partitioning where per-user scoping is both required and available.,,,,,1,"Per-user OAuth scope beats shared credentials, however hardened. MCP server authentication design determines whether least privilege is even possible for every agent built on top of it.",Integration
"A hospital system wants Claude to draft discharge summaries from full inpatient records. Clinicians review each draft the next morning, so turnaround of several hours is acceptable, but factual errors create direct patient-safety risk. The team debates configuration. Which approach best fits these constraints?",multiple-choice,"Use a fast, low-cost model tier so drafts are ready within seconds of discharge and clinicians can review immediately","Tempting because speed feels like a virtue, but nothing in the requirements rewards seconds-level latency: review happens the next morning. Choosing a lower-accuracy tier here spends nothing and buys risk in a safety-critical task.",Use a mid-tier model with streaming enabled so clinicians can watch drafts generate and interrupt when they spot errors,"Streaming addresses perceived latency in interactive sessions, but clinicians are not watching generation — they review finished drafts later. This optimizes an experience that does not exist in the workflow while settling for mid-tier accuracy.","Use the most capable model with extended thinking and thorough retrieval over the record, processed asynchronously in batches","Correct. When the latency budget is loose and the accuracy stakes are high, spend the budget on quality: top model tier, extended thinking, and deep retrieval, run asynchronously. The principle is justifying configuration against the actual SLA, not a generic preference for speed.",Use two fast models in parallel and present both drafts so clinicians can choose whichever version looks more accurate,"Two fast drafts doubles cost without ensuring either reaches the accuracy a stronger single configuration would. It also pushes the burden of error detection onto clinicians, the failure mode the system should minimize.",,,,,3,"Spend a loose latency budget on accuracy, not speed nobody asked for. Accuracy-latency decisions start from the use case's real SLA and risk profile, not from default settings.",Integration
"A public-sector benefits office processes 40,000 scanned application packets per night, extracting eligibility fields for caseworkers to verify each morning. The overnight window is eight hours and the current fast-model pipeline finishes in two, but caseworkers report correcting many extraction errors. The architect is asked to improve the system. What is the best use of the available headroom?",multiple-choice,"Keep the current pipeline and use the spare six hours to run it three more times, taking the majority answer per field","Self-consistency voting can help on some tasks, but rerunning the same under-powered configuration mostly reproduces correlated errors. Tripling cost for marginal gains is weaker than moving to a configuration that is actually more accurate.",Keep the fast model but add a nightly human QA shift that samples and corrects a percentage of extractions before morning,"Tempting because human QA does catch errors, but it adds recurring labor cost and only samples the output. It treats the symptom downstream instead of using the freely available compute budget to reduce errors at the source.","Move to a more capable model tier with richer document context per packet, using more of the overnight window for higher accuracy","Correct. Latency headroom in a batch pipeline is a resource: converting it into accuracy via a stronger model and fuller context directly reduces the caseworker correction burden. This is the accuracy-latency trade-off exercised in the accuracy direction, justified by the SLA.",Split the workload across more parallel workers so processing finishes in 30 minutes and errors surface earlier for review,"Finishing faster has no value when the deadline is 8 a.m. either way, and it does nothing about error rates. It optimizes a metric nobody is constrained by while the real complaint is accuracy.",,,,,3,"In batch pipelines, convert latency headroom into accuracy. The accuracy-latency dial turns both ways; architects should notice when a workload leaves speed on the table.",Integration
"A brokerage's agent executes multi-step workflows: it plans, calls a market-data tool, queries positions, and drafts a recommendation. When outcomes are wrong, engineers see only the final response and per-request logs from each downstream service, and they spend days guessing which step went astray. What observability investment fixes this class of problem?",multiple-choice,Increase log verbosity on each downstream service so every API request and response body is captured in its own system,More verbose per-service logs deepen the silos that already exist: each system knows its own requests but nothing connects them into one agent run. Engineers would still manually stitch timelines across systems.,Add an LLM-as-judge scorer on final responses so bad recommendations are flagged automatically as they occur,"Tempting because automatic flagging sounds proactive, but a judge on final outputs only tells you that a run went wrong, which users already report. It adds detection without adding the step-level visibility needed for diagnosis.",Record user satisfaction ratings after each session so the team can quantify how often workflows go wrong,"Satisfaction ratings quantify the problem's frequency but carry zero information about which step — planning, data retrieval, or synthesis — failed. Measurement of impact is not a substitute for traceability.","Implement end-to-end tracing that links every model call, tool invocation, and intermediate output under one workflow trace ID","Correct. Multi-step agents need trace-level observability: a correlated view of the plan, every tool call with inputs and outputs, and each intermediate model response. Distributed-tracing discipline applied to agent workflows turns days of guessing into minutes of replay.",,,,,4,"Multi-step agents require correlated end-to-end traces, not siloed logs. An agent run is a distributed transaction; debugging it demands the same trace propagation discipline as microservices.",Integration
"An insurance company builds RAG over policy documents that have a strong internal structure: numbered sections, clauses, and exception lists. The pipeline chunks at a fixed 512 tokens, and adjusters complain that answers about coverage exceptions are wrong because retrieved chunks begin or end mid-clause. How should the architect revise chunking?",multiple-choice,Reduce the fixed chunk size to 256 tokens so each chunk is more focused and more chunks fit in the context window,"Smaller fixed chunks split clauses even more often, making the mid-clause truncation problem worse. It optimizes chunk focus while ignoring that the failure is about breaking semantic units.","Increase the fixed chunk size to 2,048 tokens so most clauses fit inside a single chunk by sheer size","Tempting because bigger chunks split less often, but they still cut arbitrarily somewhere, and each chunk now mixes several clauses — diluting the embedding and dragging irrelevant text into context. Size is a blunt instrument against a structural problem.",Chunk along the documents' structural boundaries — sections and clauses — adding overlap where provisions reference each other,"Correct. When documents carry meaningful structure, chunk boundaries should follow it: a clause or section is the natural unit of retrieval and keeps exceptions attached to the provisions they modify. Overlap preserves cross-references. Chunking strategy should mirror document structure.",Keep 512-token chunks but instruct the model to note when a retrieved passage appears truncated and answer more cautiously,Cautious answering may reduce confident errors but adjusters still do not get correct coverage determinations. It asks the model to work around broken retrieval instead of fixing the pipeline that feeds it.,,,,,3,"Chunk along semantic and structural boundaries, not arbitrary token counts. The retrieval unit defines what the model can ever see intact; chunking is where RAG accuracy is won or lost first.",Integration
"A hospital group indexes clinical guidelines, HR policies, and IT runbooks in one vector store for a staff assistant. Nurses asking clinical questions sometimes receive HR policy passages that are semantically similar ('protocol for reporting incidents'), and outdated guideline versions surface alongside current ones. What indexing change most directly fixes both issues?",multiple-choice,"Store metadata (department, document type, version, effective date) with each chunk and apply filters at query time",Correct. Metadata filtering constrains semantic search to the right slice of the corpus: filter to document_type=clinical for clinical questions and to the current version by effective date. Structured attributes handle what embedding similarity fundamentally cannot — category and recency.,Create a separate assistant per department so each one's vector store contains only that audience's documents,"Tempting because separation feels clean, but many staff legitimately need cross-domain answers, and fragmenting into per-department assistants multiplies operational surface. It also does nothing about outdated versions within each store.",Embed each document twice with two different embedding models and intersect the result sets to improve precision,"Dual embeddings attack a precision problem that is not actually about embedding quality: an HR incident-reporting chunk is genuinely similar to a clinical one in any model. Category is metadata, not geometry, and cost doubles for little gain.",Add a post-generation check where the model states which document it used so users can spot mismatched sources,Source citation improves transparency but arrives after the wrong content has already shaped the answer. It shifts quality control onto busy clinical users instead of preventing the retrieval error.,,,,,1,"Metadata filters do what similarity can't — enforce category and freshness. A production vector index is a database: schema, filters, and versioning matter as much as the embeddings.",Integration
"A manufacturing firm's support portal lets technicians search a parts knowledge base. Log analysis shows over 70% of queries are exact part numbers, fault codes, or model identifiers like 'VLT-2200-B3'; the rest are descriptive symptom searches. The current pure-embedding retrieval performs poorly on the majority segment. How should retrieval be revised?",multiple-choice,Replace the embedding model with one trained on industrial vocabulary so part numbers embed more distinctively,"Domain-tuned embeddings improve terminology handling, but part numbers are essentially arbitrary tokens whose exact-match semantics embeddings represent poorly regardless of training data. The mechanism, not the model, is mismatched to the query type.","Normalize part numbers into words during indexing (e.g., 'VLT twenty-two hundred') so embeddings capture them better","Normalization tricks make identifiers slightly more embeddable but destroy their exact-match precision — 'VLT-2200-B3' and 'VLT-2200-B4' must never be confused, and fuzzy vector similarity invites exactly that confusion.",Apply query expansion that rewrites identifier queries into full descriptive sentences before running the vector search,"Tempting because query expansion helps vague queries, but padding an exact identifier with generated prose dilutes the one signal that matters and adds a rewriting step that can introduce errors. The user already gave a perfect key.","Route identifier-pattern queries to exact/lexical matching over indexed part fields, keeping embeddings for symptom descriptions","Correct. Query patterns dictate retrieval: keyword-heavy, identifier-style queries favor lexical/exact matching, while semantic paraphrase queries favor embeddings. Routing by detected query pattern gives each segment the mechanism it is best served by.",,,,,4,Identifier queries favor lexical matching; paraphrase queries favor embeddings. Analyzing real query logs is how architects discover which retrieval mechanisms a workload actually needs.,Integration
"A travel platform's assistant answers two kinds of questions: policy questions ('what is the checked-bag fee?') from documents that change quarterly, and availability questions ('is there a window seat on tomorrow's 7am flight?') where data changes minute to minute. Both currently flow through one vector store refreshed nightly, and availability answers are frequently wrong. What is the right architecture?",multiple-choice,Refresh the entire vector store every five minutes so both policy and availability content stay current in one pipeline,"Re-embedding the whole corpus every five minutes is enormous continuous cost, and even five-minute-old seat maps are wrong at booking pace. It forces one pipeline's refresh cadence to chase the fastest-changing data it holds.","Keep vector retrieval for policy documents, but serve availability questions through live API calls to the inventory system","Correct. Freshness requirements segment the retrieval strategy: slow-changing prose fits an embedded index, while real-time operational state must come from the system of record at query time. Each data shape gets the mechanism its volatility demands.",Add timestamps to availability chunks and instruct the model to caveat answers when the retrieved data may be stale,"Tempting because honesty about staleness seems responsible, but a caveated wrong answer still fails the traveler — they need the actual current seat, not a disclaimer. It decorates the mismatch instead of resolving it.",Move both content types out of the vector store into a relational database the agent queries with generated SQL,"Moving policy prose into relational tables with generated SQL discards the semantic search that works well for those documents, and inventory already lives in an operational system the agent could call directly. It swaps one uniform mismatch for another.",,,,,2,Segment retrieval by data volatility — live systems for live state. A single retrieval mechanism rarely fits a mixed corpus; freshness needs are the cleanest segmentation criterion.,Integration
"A university's enrollment assistant handles course registration well, but financial-aid questions require multi-step reasoning over regulations that a separate team already encodes in its own production financial-aid agent, complete with its own tools and guardrails. The enrollment team must add financial-aid support and debates how to connect. Which integration approach fits best?",multiple-choice,Import the financial-aid team's tool definitions into the enrollment assistant so one agent can handle both domains end to end,"Importing the tools transfers capability but not competence: the regulatory reasoning, prompts, and guardrails that make those tools safe live in the other team's agent. The enrollment assistant would wield instruments it was never engineered to use, and now two teams' logic must co-evolve in one agent.","Have the enrollment assistant call the financial-aid team's underlying APIs directly, reimplementing the regulatory reasoning in its own prompts",Reimplementing another team's domain reasoning duplicates their hardest work and guarantees drift as regulations change. It couples the enrollment team to a domain they do not own — the maintenance burden lands on the wrong team permanently.,Delegate financial-aid questions to the existing financial-aid agent and relay its conclusions back through the enrollment assistant,"Correct. When a complete, owned agent already encapsulates the expertise — tools, reasoning, and guardrails together — agent-to-agent delegation reuses the whole package while preserving team ownership boundaries. The enrollment assistant hands off the task and integrates the result.",Expose the financial-aid agent's tools through an MCP server so the enrollment assistant can invoke them individually as needed,"Tempting because MCP is the reuse protocol, but MCP shares tools, and tools are the wrong unit here: the value is in the financial-aid agent's orchestration and safeguards around those tools. Exposing raw tools recreates option one's competence gap over a standard protocol.",,,,,3,"Delegate to the agent that owns the expertise; don't transplant its tools. Agent-to-agent is the integration mechanism for reusing judgment and guardrails, not just capabilities.",Integration
