Question,Question Type,Answer Option 1,Explanation 1,Answer Option 2,Explanation 2,Answer Option 3,Explanation 3,Answer Option 4,Explanation 4,Answer Option 5,Explanation 5,Answer Option 6,Explanation 6,Correct Answers,Overall Explanation,Domain
"A company wants to summarize each inbound support email into a concise CRM note, retrieving the customer's account record to give the model relevant context before it writes the summary. Which architectural pattern best fits this task?",multiple-choice,A single augmented LLM call,"Correct. This is one transformation — read an email plus a retrieved account record, produce a summary note — with no repeating multi-step sequence, no need for the model to plan its own path, and no separate specialists to coordinate; a single call augmented with retrieved context is the simplest pattern that fully covers it.",A fixed workflow,"Tempting because retrieval feels like a 'step,' but there is no sequence of distinct model-driven steps here beyond one generation call informed by context — wrapping a single augmented call in workflow machinery adds structure the task does not need.",An autonomous agent,"Tempting because agents can also use retrieved context, but nothing about this task requires the model to plan multiple actions or decide what to do next — it is a one-shot summarization from known, already-retrieved inputs, which does not justify autonomous looping.",A multi-agent system,"Tempting because 'retrieve, then summarize' can sound like two roles, but both are trivially handled inside one augmented call; introducing separate agents for retrieval and summarization would add coordination overhead for a task with no real specialization to separate.",,,,,1,"Use a single augmented LLM call for one-shot transformations that only need supplied context, not multi-step orchestration. The simplest pattern that fully covers a task should be chosen before reaching for workflow, agentic, or multi-agent machinery.",Solution Design & Architecture
"A finance team generates a monthly compliance report through the same five steps every time: gather source data, validate it, analyze it, format the report, and distribute it to reviewers. Which architectural pattern best fits this recurring process?",multiple-choice,A single augmented LLM call,"Tempting because a single call is simple, but five distinct steps — gathering, validating, analyzing, formatting, and distributing — each with different logic do not collapse cleanly into one prompt without losing the per-step checks a compliance report needs.",A fixed workflow,"Correct. The same five steps recur identically every month with no variation in what needs to happen or in what order — that stability and repeatability is exactly what a fixed workflow is designed for, with each step callable, checkable, and auditable on its own.",An autonomous agent,"Tempting because 'monthly process' sounds like it could benefit from planning, but nothing about this task is unpredictable: the steps and their order never change, so autonomous planning would add nondeterminism to a process that should behave identically every cycle.",A multi-agent system,"Tempting because five steps might suggest five agents, but the steps are sequential and fixed rather than requiring different specialized reasoning or parallel execution — a multi-agent system would add coordination cost without addressing any actual specialization need.",,,,,2,"Use a fixed workflow for a recurring process whose steps and order never vary. Recurring, well-specified business processes are the clearest fit for prompt-chained workflows under code control.",Solution Design & Architecture
An engineer is investigating a production incident where the diagnostic path depends entirely on what each log or configuration query reveals — the next thing to check only becomes clear after seeing the result of the last one. Which architectural pattern best fits this investigation?,multiple-choice,A single augmented LLM call,"Tempting because retrieval-style context could inform an answer, but a single call cannot iteratively query systems and adapt based on what it finds — this task explicitly needs multiple rounds of investigation shaped by evolving evidence, which one call cannot provide.",A fixed workflow,"Tempting because a workflow can chain steps, but a fixed workflow requires the steps and their order to be known in advance, and the stem states the opposite: what to check next is discovered only after seeing each result, which a predefined sequence cannot capture.",An autonomous agent,"Correct. The diagnostic path only emerges from what earlier steps reveal — that plan, act, observe, and re-plan loop is precisely what an autonomous agent is built for, letting it form a hypothesis, query a system, and decide the next check based on the actual result.",A multi-agent system,"Tempting because incident response can involve many kinds of checks, but nothing here calls for distinct specialized agents with different tools and context — one agent iterating through queries covers the described investigation without needing separate coordinated roles.",,,,,3,Use an autonomous agent when the next useful action can only be determined after observing the previous result. Investigations with no predictable diagnostic path are the textbook case for a plan-act-observe agent loop rather than a predefined sequence.,Solution Design & Architecture
"A merger review requires separate legal, financial, and technical assessments, each needing its own specialized tools and context, which then must be coordinated into a single combined recommendation for the deal team. Which architectural pattern best fits this review?",multiple-choice,A single augmented LLM call,"Tempting because a single call is efficient, but legal, financial, and technical assessment each demand different specialized context and tools that would overload one prompt, and combining all three into one call would blur distinct expertise areas together.",A fixed workflow,"Tempting because a workflow can sequence distinct steps, but the three assessments here are described as needing their own specialized tools and context rather than a fixed, shared sequence — that specialization need points past a simple step chain.",An autonomous agent,"Tempting because a single agent could try to hold all three domains, but juggling legal, financial, and technical tools and context in one agent recreates the overload problem a multi-agent split is meant to avoid, rather than solving the coordination need described.",A multi-agent system,"Correct. Distinct sub-tasks each needing their own specialization, tools, and context, then coordinated into one combined output, is the defining case for a multi-agent design: specialist agents handle their domain and a lead agent synthesizes the results into the final recommendation.",,,,,4,Use a multi-agent system when distinct sub-tasks each require their own specialization and must be coordinated into one output. Reviews spanning genuinely different domains of expertise are where multi-agent coordination earns its overhead.,Solution Design & Architecture
"A localization team needs to translate each incoming document into English, supplying a glossary of approved terminology as context so the translation uses consistent, approved terms. Which architectural pattern best fits this task?",multiple-choice,A single augmented LLM call,"Correct. Translating a document with a glossary supplied as context is a single transformation augmented with reference material — there is no repeating sequence of distinct steps, no need for the model to plan across multiple actions, and no separate specialists to coordinate.",A fixed workflow,"Tempting because translation-plus-glossary can sound like two steps, but supplying the glossary as context and producing the translation both happen inside one call; wrapping that in workflow sequencing adds structure the single-call task does not need.",An autonomous agent,"Tempting because agents can also use reference material, but nothing about this task requires the model to decide what to do next based on unpredictable results — it is a one-shot transformation with known inputs, not an open-ended investigation.",A multi-agent system,"Tempting because 'terminology' and 'translation' could sound like separate specialties, but a single model call handles both together perfectly well; introducing multiple coordinated agents for a single grounded transformation adds cost without addressing any real specialization gap.",,,,,1,"Use a single augmented LLM call for a grounded transformation task with no repeating steps or planning need. Reference material supplied as context, like a glossary, augments a single call rather than requiring workflow or agentic structure.",Solution Design & Architecture
"A ticket-routing system classifies 400,000 short messages per day into eight categories. On a labelled test set, accuracy is comparable across the entire model family, and the business is sensitive to both latency and cost. Which model strategy is most defensible?",multiple-choice,"Use the most capable model in the family, since classification errors are always more expensive than the extra compute","Tempting because classification mistakes feel costly, but this substitutes an assumption for measurement: at 400,000 requests a day, paying for capability the test set shows isn't needed is a real and recurring cost.","Use the mid-tier model as a compromise between capability and cost, which avoids the need for further evaluation","Tempting as a middle-ground compromise, but it sidesteps the evaluation that should actually drive the decision, and a compromise is not a substitute for measuring the smallest model that clears the bar.","Use the smallest model that meets the accuracy target on the test set, and validate the choice with ongoing evaluation in production","Correct. When accuracy is comparable across the model family, the disciplined choice at this volume is the smallest model that meets the target, with ongoing evaluation confirming it continues to hold in production.",Alternate randomly between models on each request so that no single model's weaknesses dominate the results,"Tempting as a way to hedge against any one model's blind spots, but alternating models at random makes behaviour unpredictable, undebuggable, and impossible to reason about when something goes wrong.",,,,,3,"At comparable accuracy and high volume, pick the smallest model that clears the bar and keep evaluating it. Model selection should be driven by measured accuracy against a target, not by assumptions about which model feels safest.","Claude Models, Prompting & Context Engineering"
"An application prepends the current timestamp and a request ID to the top of its system prompt, followed by 9,000 tokens of static policy content, and then the user's message. Prompt caching is enabled but the cache hit rate is near zero. What is the most likely cause?",multiple-choice,"The dynamic values at the very start of the prompt change the prefix on every request, so no cached prefix can ever match","Correct. Caching matches on the prompt prefix, and a timestamp or request ID placed at position zero makes that prefix unique on every call. Moving the dynamic values after the static block restores a stable, cacheable prefix.","The 9,000 tokens of policy content are too long to be eligible for prompt caching","Tempting because 9,000 tokens sounds substantial, but there is no such length restriction that would zero out the hit rate; long static blocks are exactly what caching is designed to make cheap to reuse.","Prompt caching only applies to user messages, and does not apply to system prompts at all","Tempting because it sounds like a plausible scope limitation, but it misstates how caching works; system prompts are cacheable, and in fact are the most common place to apply it.",The cache is being evicted because the application sends requests too frequently for the cache to keep up,"Tempting because frequent requests can strain some systems, but frequent sequential use actually keeps a cache entry's TTL refreshed; it would not drive the hit rate to zero on its own.",,,,,1,"Dynamic content placed before the static block breaks the cacheable prefix on every request. Prompt caching depends on a stable prefix, so volatile values like timestamps belong after the reusable content, not before it.","Claude Models, Prompting & Context Engineering"
"A team applies chain-of-thought prompting uniformly across their platform. It has clearly improved a complex contract-analysis feature, but a simple field-extraction endpoint is now slower and more expensive with no measurable gain in accuracy. What should the architect conclude?",multiple-choice,"Chain-of-thought should be removed platform-wide, since it doubles token usage without justifying the cost","Tempting because it fixes the extraction endpoint's problem, but it also throws away a proven gain on the contract-analysis feature, which is the wrong fix for a technique that helps in one place and not another.",The extraction endpoint needs an even longer chain-of-thought prompt before the benefit will show up,"Tempting because more reasoning sounds like it should help eventually, but simple field extraction has no multi-step reasoning to unlock, so a longer chain only adds more cost without a corresponding benefit.",Chain-of-thought only produces benefits when used with the largest model in the family,"Tempting as an explanation for the mismatch, but it is false; the pattern here has nothing to do with model size and everything to do with whether the task actually requires multi-step reasoning.","Chain-of-thought adds value on multi-step reasoning tasks but adds cost and latency without benefit on simple extraction, so it should be applied selectively","Correct. Chain-of-thought pays off on tasks that require working through multiple steps, but on simple extraction there is no such reasoning to expose, so it should be reserved for tasks where it demonstrably helps.",,,,,4,"Match chain-of-thought to task complexity rather than applying it uniformly across a platform. A technique that improves one feature can add pure overhead to another, so prompting strategies should be evaluated per task, not applied blanket-wide.","Claude Models, Prompting & Context Engineering"
"A system prompt contains a critical rule, never quote internal pricing, buried in the middle of 12,000 tokens of product context. The rule is followed inconsistently, and rewording the rule itself has not improved adherence. Which change is most likely to help?",multiple-choice,Repeat the rule verbatim after every paragraph of product context throughout the prompt,"Tempting because repetition sounds like reinforcement, but scattering the same rule after every paragraph bloats the prompt and dilutes its salience further rather than fixing the underlying positional problem.","Move the critical rule to the beginning or end of the prompt, and separate rules from reference content with clear structure","Correct. Critical rules buried in the middle of long context suffer from positional attention effects; placing them at the start or end, and structurally separating rules from reference material, is the highest-leverage fix.",Reduce the temperature setting to zero so the model behaves fully deterministically,"Tempting because determinism sounds related to consistency, but temperature governs sampling randomness in wording, not which instructions the model attends to or prioritizes, so it would not fix this.",Write the rule in upper case so the model treats it as a higher-priority instruction,"Tempting as a quick trick, but case alone is not a reliable priority mechanism, and more to the point it leaves the rule buried mid-context — it does not touch the positional cause that the stem has already shown rewording cannot fix.",,,,,2,"Place critical rules at the start or end of a prompt and structurally separate them from reference content. Instructions buried in the middle of long context are more likely to be missed, so structure and position matter as much as wording.","Claude Models, Prompting & Context Engineering"
"A report-generation feature must return output in a precise house style: a fixed section order, defined heading names, and tables in a specific layout. Written instructions describing the format produce output that is close but inconsistent from run to run. What is the most effective next refinement?",multiple-choice,"Add one or two few-shot examples showing complete, correctly formatted example outputs","Correct. For precise format compliance, showing beats telling: complete exemplars give the model a concrete target to match that written prose describing the format cannot convey as precisely.",Increase the max output tokens setting so the model has more room to follow the format,"Tempting because truncation can look like a formatting failure, but the described problem is inconsistency in structure, not running out of room, so more tokens would not address the actual cause.",Raise the temperature so the model has more flexibility in interpreting the requested style,"Tempting because flexibility sounds helpful, but raising temperature increases variation in wording and structure, which is the opposite of what a precise, consistent house style requires.","Split the report into separate requests, one per section, and concatenate the results afterward","Tempting as a way to isolate the problem per section, but it adds real engineering overhead without fixing the underlying per-section formatting inconsistency, and complicates recombining the output.",,,,,1,"For precise format compliance, few-shot examples outperform written format instructions. Concrete exemplars communicate exact structural expectations more reliably than a written description of the desired format.","Claude Models, Prompting & Context Engineering"
"An assistant answers questions over a 150,000-token collection of engineering standards by placing the entire collection into the context window on every request. Answers that cite content from the middle of the collection are noticeably less reliable, and the cost per request is high. Which strategy best addresses both problems?",multiple-choice,"Move the user's question to the top of the prompt, above the full collection","Tempting because reordering is a low-effort change, but putting the question above a 150,000-token collection is the weaker arrangement for long context, and it does nothing to reduce the tokens sent, so cost stays exactly the same.",Ask the model to read through the entire collection twice before answering,"Tempting as a way to reinforce content the model might miss, but the collection is sent and billed once either way, so this buys nothing on cost while adding latency, and re-reading does not repair unreliable mid-document recall.","Retrieve only the sections relevant to each question and include those, rather than the full collection","Correct. Retrieving only the relevant sections sidesteps the mid-context recall degradation entirely and cuts the tokens sent on every request, directly addressing both reliability and cost.",Compress the collection by stripping out all headings and whitespace before sending it,"Tempting because trimming sounds like it reduces size, but removing headings and whitespace saves a trivial number of tokens relative to 150,000 while destroying the structure that helps the model navigate it.",,,,,3,Retrieve only the relevant sections instead of loading an entire large collection on every request. Both recall reliability and cost improve when context is scoped to what a question actually needs rather than including everything available.,"Claude Models, Prompting & Context Engineering"
"A high-volume application has a large, mostly static prompt, and its per-request costs have been rising steadily as traffic grows. Which two techniques most directly reduce per-request cost while preserving the application's existing capability? (Choose two.)",multi-select,"Structure the prompt so its static content forms a stable prefix, and enable prompt caching on it","Correct. A stable, cacheable prefix means the static content is charged at a steep discount on repeat use instead of full price on every request, directly cutting per-request cost at high volume.",Increase the max output tokens setting so fewer follow-up requests are needed,"Tempting because fewer follow-ups sounds cheaper, but max output tokens is only a ceiling on response length, not a saving; raising it does nothing about the large static prompt that is resent and billed on every request.",Add more few-shot examples to the prompt so the model succeeds on the first attempt,"Tempting because first-attempt success sounds efficient, but every additional few-shot example is sent and billed on every single request, increasing rather than decreasing per-request cost.","Load specialised instructions on demand, such as through modular prompts or Skills, instead of including every instruction in every request","Correct. Loading specialised instructions only when needed means each request pays only for the instructions relevant to it, instead of the full cost of every instruction the application could ever need.",,,,,"1,4","Cacheable static prefixes and on-demand modular instructions both cut per-request cost at scale. Reducing cost at high volume comes from paying for shared content once and for specialised content only when needed, not from adding more content per request.","Claude Models, Prompting & Context Engineering"
An architect is reviewing a system prompt that produces inconsistent behaviour across otherwise similar requests. Which two practices are most likely to improve the model's adherence to the prompt's instructions? (Choose two.),multi-select,"Organise the prompt into clearly delimited sections, with an explicit priority order for when rules conflict","Correct. Clear delimiters and an explicit conflict-resolution order remove ambiguity about which rule wins in edge cases, which is a common source of inconsistent behaviour.","Place the most critical rules in the middle of the prompt, where the model spends most of its attention","Tempting because it sounds like the position of maximum focus, but mid-prompt placement is actually where attention tends to be weakest, so this places critical rules at their least reliable position.","Remove all structure so the prompt reads as natural, flowing prose rather than discrete sections","Tempting because flowing prose can read more naturally, but removing structure strips away the delimiters and organization that help the model distinguish rules from reference content, worsening adherence.",Include concrete examples showing correct handling of the specific cases the model tends to get wrong,"Correct. Concrete examples of the specific failure cases give the model a precise target to match, which is often more effective at closing adherence gaps than restating the rule in different words.",,,,,"1,4","Clear structure with explicit priorities and targeted examples improve instruction adherence. Inconsistent behaviour often stems from ambiguous rule conflicts and missing concrete guidance, not from the wording of the rules themselves.","Claude Models, Prompting & Context Engineering"
