Question,Question Type,Answer Option 1,Explanation 1,Answer Option 2,Explanation 2,Answer Option 3,Explanation 3,Answer Option 4,Explanation 4,Answer Option 5,Explanation 5,Answer Option 6,Explanation 6,Correct Answers,Overall Explanation,Domain
"A senior engineer at a fintech company has Claude Code reliably following the team's error-handling and logging conventions. A new hire clones the same repository, but Claude Code ignores those conventions entirely in her sessions. The senior engineer runs /memory and sees the conventions load from ~/.claude/CLAUDE.md on his machine. What is the root cause and the right fix?",multiple-choice,"The conventions live in the senior engineer's user-level CLAUDE.md, which is not shared via version control; move them into the project-level CLAUDE.md in the repository","Correct. ~/.claude/CLAUDE.md is user-level configuration: it applies only to that user and is never shared with teammates through version control. Team-wide conventions belong in the project-level CLAUDE.md checked into the repository, where every clone receives them automatically.",The new hire's Claude Code installation is outdated and cannot read memory files; have her reinstall the CLI and re-clone the repository to refresh configuration,"Tempting because a fresh environment often explains odd behavior, but nothing here indicates a broken installation. The reasoning error is blaming the tool when the configuration hierarchy explains the symptom exactly: user-level files simply never travel with the repository.",User-level CLAUDE.md files require explicit activation per project; have the new hire run /memory in the repository once to register the senior engineer's file,"Tempting because /memory is genuinely the diagnostic command for loaded memory files, but it only shows what is loaded — it cannot register another user's home-directory file. This misreads a read-only diagnostic as an activation mechanism that does not exist.",The conventions should be copied into ~/.claude/CLAUDE.md on each teammate's machine so every developer carries an identical personal configuration,"Tempting because it would technically work at first, but manually copying files to every home directory recreates the exact drift problem: copies fall out of sync, new hires are missed, and nothing is reviewed or versioned. Shared knowledge belongs in project scope, not duplicated per user.",,,,,1,"User-level configuration is never shared via version control. The CLAUDE.md hierarchy (user, project, directory) determines who receives which instructions — team conventions belong at project level.",Claude Code Configuration & Workflows
"A platform team is building a codebase-analysis skill in .claude/skills/. Two problems surfaced in testing: the skill's exploration dumps thousands of lines of discovery output into the main conversation, drowning the session's context, and during one run the skill modified source files when it should only ever write its report into docs/. Which two SKILL.md frontmatter configurations address these problems? (Choose two.)",multi-select,Set context: fork so the skill runs in an isolated sub-agent context and its verbose output does not pollute the main conversation,"Correct. context: fork runs the skill in an isolated sub-agent context, so verbose exploratory output stays out of the main session — exactly the mechanism for skills that produce heavy discovery output like codebase analysis.","Configure allowed-tools to restrict the skill to the file-write operations it legitimately needs, preventing destructive modifications",Correct. allowed-tools in skill frontmatter restricts which tools the skill may use during execution; limiting it to the write operations it needs is the deterministic way to prevent the destructive source-file edits observed in testing.,Add argument-hint so developers are prompted for the required parameters whenever they invoke the skill without arguments,"Tempting because argument-hint is a real frontmatter option and improves usability, but it only prompts for missing parameters at invocation time. It does nothing about context pollution or unrestricted tool access, which are the two failures described.",Move the skill to ~/.claude/skills/ under a different name so each developer runs a personal variant that cannot affect teammates,"Tempting because personal variants in ~/.claude/skills/ are a legitimate customization pattern, but it addresses neither problem: the verbose output and the destructive writes would follow the skill wherever it lives, and the team loses the shared, versioned skill.",,,,,"1,2","Frontmatter is the control surface: context: fork isolates verbose output in a sub-agent, and allowed-tools deterministically restricts what the skill can touch during execution.",Claude Code Configuration & Workflows
"A logistics company must migrate its Node.js services from a deprecated HTTP client library to a supported one. The migration touches 45+ files, and there are two viable integration approaches with different retry and connection-pooling implications for production infrastructure. An engineer asks whether to just start editing files with Claude Code. What should you advise?",multiple-choice,"Use plan mode to explore the codebase and compare the two integration approaches, then execute the chosen plan with direct implementation","Correct. This task has plan mode's signature traits: large-scale multi-file changes, multiple valid approaches, and architectural implications for infrastructure. Planning first enables safe exploration and a deliberate approach choice, then direct execution implements the committed plan.","Use direct execution file by file, since migrations are mechanical and each file's changes will reveal which integration approach fits best","Tempting because migrations feel mechanical, but the approach decision has infrastructure-wide retry and pooling consequences — discovering it mid-migration means rework across every file already edited. Incremental execution defers exactly the decision that must come first.",Use direct execution with a comprehensive upfront prompt specifying exactly how every one of the 45+ files should be modified in a single pass,"Tempting because thorough instructions feel like planning, but it assumes you already know the right approach without exploring the code, and a 45-file single pass leaves no room to validate the architectural choice. It is planning's paperwork without its investigation.","Split the work across parallel Claude Code sessions, one per service, so each session's context stays small enough to finish without planning","Tempting because parallel sessions do manage context size, but the core risk is an unmade architectural decision, not context exhaustion. Parallelizing before choosing an approach multiplies the rework if the wrong integration pattern is picked.",,,,,1,"Plan mode fits architectural, multi-file work with multiple valid approaches. Explore and decide first, then execute — the pattern that prevents costly rework on large migrations.",Claude Code Configuration & Workflows
"A backend developer must add a caching layer to a public-sector records API but has never built one: he cannot yet articulate requirements around invalidation, staleness tolerance, or failure behavior when the cache is down. He plans to prompt Claude Code with 'add Redis caching to the records service' and refine from there. What technique would surface the considerations he has not anticipated before implementation starts?",multiple-choice,"Use the interview pattern: have Claude ask him questions about invalidation strategy, failure modes, and consistency needs before writing any code","Correct. The interview pattern is designed for unfamiliar domains: Claude asks questions that surface considerations the developer has not anticipated — cache invalidation strategies, failure modes, staleness tolerance — so the design is informed before implementation begins.","Write a test suite for the caching layer first, then let repeated test failures progressively teach both him and Claude what the requirements are","Tempting because test-driven iteration is a powerful refinement technique, but it presumes you can already specify expected behavior and edge cases. He cannot write meaningful invalidation or failure-mode tests for requirements he has not yet discovered.",Provide a few input/output examples of cached versus uncached API responses so Claude can infer the intended caching behavior from the data,"Tempting because examples excel at pinning down transformations, but caching correctness is about temporal behavior and failure policy, which response snapshots cannot express. This applies the right technique to the wrong kind of problem.",Prompt Claude to generate three alternative caching implementations and choose whichever one looks most complete after reviewing the code,"Tempting because comparing alternatives feels like exploration, but 'looks most complete' is exactly the judgment he lacks in an unfamiliar domain — he would be evaluating designs against requirements nobody has surfaced yet.",,,,,1,"In unfamiliar domains, let Claude interview you before implementing. The interview pattern surfaces considerations like invalidation strategy and failure modes that the developer did not know to specify.",Claude Code Configuration & Workflows
"A fintech team's CI code reviewer flags dozens of minor style preferences and local idioms per pull request, and developers have started ignoring all of its output. The team added 'be conservative and only report high-confidence findings' to the prompt, but the false positive rate barely moved. What prompt change is most likely to restore precision?",multiple-choice,"Write specific categorical criteria defining which issues to report, such as bugs and security flaws, and which to skip, such as minor style and local patterns","Correct. Explicit categorical criteria — report bugs and security issues, skip minor style and local patterns — give the model a decision rule it can actually apply. General instructions like 'be conservative' fail to improve precision because they never define what conservative means for this review.",Strengthen the conservative instruction by asking the model to rate its confidence for each finding and suppress anything it rates below 8 out of 10,"Tempting because it operationalizes 'high confidence', but self-reported confidence scores are poorly calibrated — the model is confident in many of its false positives. This doubles down on confidence-based filtering, the very approach that already failed.",Cap the reviewer at a maximum of three findings per pull request so it is forced to surface only the issues it considers most important,"Tempting because it guarantees less noise, but a hard cap is arbitrary: a PR with five real bugs loses two of them, while a clean PR still gets three manufactured nitpicks. It rations output volume without ever defining what is worth reporting.","Ask the model to review each file twice and report only the findings that appear in both passes, filtering out unstable low-confidence output","Tempting because consistency across passes feels like a quality signal, but many style-preference findings are stable across runs and would survive the filter, while intermittently detected real bugs would be suppressed. Repetition measures stability, not validity.",,,,,1,"Explicit categorical criteria beat confidence-based filtering. Precision improves when the prompt defines which categories to report and which to skip, not when the model is told to be conservative.",Prompt Engineering & Structured Output
"A legal-tech company extracts key terms from contracts that arrive in wildly different structures: some state parties and dates inline in narrative prose, others use structured schedules and defined-terms sections. Extraction quality is fine on the structured contracts but the model frequently returns empty values for required fields on the narrative ones, even though the information is present. What prompt improvement most directly addresses this?",multiple-choice,Add few-shot examples showing correct extraction from both narrative-style and schedule-style contracts so the model learns to handle the structural variety,Correct. Few-shot examples demonstrating correct extraction from documents with varied structures — narrative prose versus structured schedules — are the established fix for empty or null extraction of fields that are actually present. The examples show the model where and how information appears in each format.,Add an instruction stating that all required fields must always be populated and that empty values are unacceptable in the extraction output,"Tempting because it targets the symptom directly, but mandating populated fields when the model has not located the information invites fabrication — the model satisfies the instruction by inventing values. It converts silent misses into confident errors.",Split the pipeline so narrative contracts are first rewritten into a standardized structured format before any extraction is attempted,"Tempting because normalization simplifies downstream extraction, but the rewriting step is itself an unvalidated extraction over the hardest documents — errors introduced there are invisible and unrecoverable. It adds a lossy stage instead of teaching the extractor the formats.",Raise the extraction temperature so the model searches the document more creatively when fields are not found in their expected locations,"Tempting because 'searching more creatively' sounds like the missing behavior, but temperature governs sampling randomness, not document comprehension. Higher temperature makes outputs less consistent without teaching the model anything about narrative contract structure.",,,,,1,"Few-shot examples of varied document structures fix format-driven misses. Showing correct extraction from narrative and structured formats teaches the model where information lives, without inviting fabrication.",Prompt Engineering & Structured Output
"A procurement platform extracts purchase orders with tool use, then validates with Pydantic. Validation regularly fails on semantic errors: line-item amounts that do not sum to the stated total, and quantities placed in the unit-price field. The current pipeline retries by resending the identical request, and the retry usually fails the same way. How should the retry be redesigned?",multiple-choice,"Send a follow-up request containing the original document, the failed extraction, and the specific validation errors so the model can correct its own output",Correct. Retry-with-error-feedback appends the specific validation errors — along with the document and the failed extraction — so the model knows exactly what to fix. Semantic errors like sums that do not reconcile or swapped fields are precisely the class this feedback loop corrects.,Retry with the same request but at a higher temperature so the model is likely to produce a different arrangement of the extracted values,"Tempting because different sampling might land on a valid arrangement, but it is retrying blind — the model still does not know what was wrong, so success is luck and errors may even worsen. Feedback, not randomness, is what converts a retry into a correction.",Replace the Pydantic layer with strict JSON schema enforcement on the tool definition so invalid extractions cannot be produced in the first place,"Tempting because strict schemas do eliminate a class of errors, but only syntax errors — malformed JSON, wrong types. Values that fail to sum and quantities in the wrong field are semantically wrong yet schema-valid, so stricter schemas cannot catch them.","Route every extraction that fails validation directly to a human review queue, since a failed first attempt indicates the document is too hard for the model","Tempting because human review is the right destination for genuinely hard cases, but format and structural errors are exactly what retries with feedback resolve cheaply. Escalating every first failure wastes reviewer capacity on errors the loop would fix.",,,,,1,"Retries correct only when they carry the specific validation errors. Semantic failures — sums that do not reconcile, values in wrong fields — are schema-valid, so the feedback loop, not stricter schemas, is the fix.",Prompt Engineering & Structured Output
"A records-management company is about to batch-process 250,000 scanned property deeds through an extraction prompt that has so far only been tried informally on a handful of files. The Batches API's 50% discount makes the economics attractive, but each full run still costs thousands of dollars and takes up to a day. What should the team do before submitting the full corpus?",multiple-choice,"Refine the extraction prompt against a representative sample set first, and batch the full corpus only once first-pass success rates are high",Correct. Refining the prompt on a sample set before batch-processing large volumes maximizes first-pass success and avoids paying for iterative resubmission of a quarter-million documents. Sample-scale iteration is cheap and fast; corpus-scale iteration is neither.,"Submit the full corpus immediately and treat the first batch as the evaluation run, using its failures to guide prompt fixes for a second full submission","Tempting because the first run does produce evaluation data, but it is the most expensive evaluation imaginable — thousands of dollars and a day per iteration, with every prompt defect replicated 250,000 times before anyone sees it.",Split the corpus into 50 smaller sequential batches so that any prompt problem is contained to the batch in which it is first observed,"Tempting because smaller batches limit blast radius, but each batch still runs the unvalidated prompt, and 50 sequential 24-hour-window submissions stretch the timeline enormously. Containment is not validation; the prompt should be proven before any batch is sized.","Run the entire corpus through the synchronous API instead, since interactive calls make it easier to inspect and correct extractions as they stream back","Tempting because interactivity aids debugging, but forgoing the 50% batch discount across 250,000 latency-tolerant documents doubles the corpus cost to buy an inspection capability only needed during prompt development — which a sample provides.",,,,,1,Iterate on a sample and batch only a proven prompt. First-pass success rate is the economic lever of batch processing; refining on representative documents first avoids paying corpus-scale prices for prompt iteration.,Prompt Engineering & Structured Output
"A telecom company's support agent handles long, multi-issue conversations and uses progressive summarization to control context growth. QA finds that late in conversations the agent misquotes refund amounts and promised dates — a customer told '$83.40 by March 3' hears 'around $80 soon' forty turns later, because the summaries condensed exact figures into vague language. What design change most directly fixes this?",multiple-choice,"Extract transactional facts like amounts, dates, order numbers, and statuses into a persistent case-facts block included in each prompt outside the summarized history","Correct. Progressive summarization predictably condenses numerical values, percentages, dates, and customer-stated expectations into vague language. A persistent case-facts block carries those transactional facts verbatim in every prompt, outside the lossy summarized layer, so precision survives any number of turns.",Replace progressive summarization with full conversation history in every request so no numerical detail is ever lost to compression,"Tempting because full history preserves everything, but it abandons context control entirely: long multi-issue conversations plus accumulated tool results will exhaust the window, and the failure mode returns as truncation instead of summarization. Compression is needed; the exact facts just must live outside it.","Instruct the summarizer to write longer, more detailed summaries so that fewer specifics are dropped during each round of compression","Tempting because more detail means less loss per round, but longer summaries only slow the decay — each successive compression still erodes specifics, and the token savings that motivated summarization shrink. It tunes the lossy layer instead of moving critical facts out of it.",Have the agent re-confirm amounts and dates with the customer whenever it is about to reference a figure from earlier in the conversation,"Tempting because confirmation prevents acting on wrong figures, but asking customers to repeat amounts they already provided reads as the agent not listening and degrades the experience. It also treats the symptom per occurrence rather than fixing the retention design.",,,,,1,"Keep exact transactional facts in a persistent case-facts block outside the lossy summary layer. Summarization is fine for narrative flow but predictably destroys amounts, dates, and stated expectations.",Context Management & Reliability
"A utility company's support agent calls get_customer with the name a caller provides. For 'Maria Santos' the tool returns three account matches with different addresses and service plans. The current prompt tells the agent to proceed with the best available match, and misdirected account changes have resulted. What behavior should replace this?",multiple-choice,"Ask the customer for an additional identifier such as account number, service address, or registered phone number before proceeding with any account operation","Correct. Multiple matches require clarification, not heuristic selection: requesting an additional identifier resolves the ambiguity deterministically and keeps the interaction autonomous. This is the guide's pattern for multi-match tool results.","Select the account with the most recent activity, since the customer contacting support now is most likely the one who used their account most recently","Tempting because recency correlates with activity, but it is exactly the heuristic selection that produced misdirected account changes — any statistical tiebreak will sometimes pick the wrong Maria Santos, and account operations make those errors costly.","Escalate to a human agent whenever a name lookup returns more than one match, since ambiguous identity is too risky for autonomous handling","Tempting because it eliminates the risk, but a multi-match is routine ambiguity that one clarifying question resolves; escalating every occurrence wastes human capacity and fails the customer on an interaction the agent handles safely with the right pattern.","Present all three accounts' details to the customer, including addresses and plan names, and ask which of them is theirs","Tempting because it lets the customer choose, but reading out other customers' addresses and plan details discloses personal data to an unverified caller — resolving ambiguity must not leak the very information that identity checks protect.",,,,,1,"Resolve multi-match ambiguity by requesting additional identifiers, never by heuristic selection. Clarification keeps the case autonomous and deterministic without leaking other customers' data or over-escalating.",Context Management & Reliability
"A consultancy is mapping a client's legacy ERP codebase with Claude Code in phases: inventory the modules, trace the order-fulfillment flow, then plan a modernization. Phase one's raw exploration output alone nearly fills the context window, and later phases need conclusions from earlier ones. Which two practices keep the multi-phase exploration within context limits while preserving continuity? (Choose two.)",multi-select,"Spawn subagents to investigate specific questions, such as tracing the fulfillment flow's dependencies, so verbose output stays out of the main agent's context",Correct. Delegating specific investigations to subagents isolates verbose exploration output in their contexts while the main agent preserves high-level coordination — the core delegation pattern for large codebase exploration.,"Summarize each phase's key findings before starting the next, injecting the summary into the next phase's initial context instead of carrying raw output forward","Correct. Summarizing key findings at each phase boundary and injecting the summary into the next phase's initial context carries conclusions forward at a fraction of the token cost of raw output, keeping every phase within budget.",Keep all raw exploration output in the main conversation so later phases can consult the unabridged evidence rather than working from summaries,"Tempting because unabridged evidence sounds safer than summaries, but phase one's raw output alone nearly fills the window — carrying it forward guarantees exhaustion and the degraded, inconsistent answers that follow. Distillation at boundaries is what makes multi-phase work possible.",Defer all summarization until the final phase so that no detail is lost to compression before the modernization plan is written,"Tempting because early compression does risk losing detail, but deferring all summarization means every phase accumulates on top of the last with no relief, exhausting context long before the final phase. The lossy step must happen at each boundary, deliberately, not never.",,,,,"1,2",Delegate verbose exploration to subagents and summarize key findings at each phase boundary. Isolation plus distillation keeps every phase within context budget while conclusions carry forward.,Context Management & Reliability
